Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
[Arcobacter] porcinus	[Arcobacter] porcinus	1.2482427946326642	0.057250692184751796	0.7468043124327943	0.07666090196808263	0.938893308679393	NA
[Bacillus] caldolyticus	[Bacillus] caldolyticus	1.1848958827338247	0.0570673080624894	0.7471664570994675	0.07637830569111353	0.9391181287317952	NA
[Bacillus] selenitireducens	[Bacillus] selenitireducens	3.5239932883221594	0.04899051261443448	0.9062481353215069	0.05405860790770539	0.9568884701022574	NA
[Brevibacterium] frigoritolerans	[Brevibacterium] frigoritolerans	3.024193007479539	-0.3228631498162653	0.8724945496729177	-0.3700460363188524	0.7113481891846184	NA
[Clostridium] cellulosi	[Clostridium] cellulosi	196.81052210262118	-0.5530404584813222	1.17129020115613	-0.4721634808653226	0.6368101040541054	0.9998928162707482
[Clostridium] hiranonis	[Clostridium] hiranonis	160.73559608565876	-0.9614341569940401	1.1158915818859438	-0.8615838425531819	0.38891656538940517	0.9998928162707482
[Clostridium] hylemonae	[Clostridium] hylemonae	422.0364735009583	-2.3361506615131886	1.062277712535324	-2.1991901307404156	0.02786440580381539	0.15117420256401337
[Clostridium] innocuum	[Clostridium] innocuum	143.42347895674322	-0.7892106943351824	1.139032336761715	-0.6928782167668036	0.4883859810275595	0.9998928162707482
[Clostridium] scindens	[Clostridium] scindens	1128.9555056826607	-3.0903874840527585	1.1252631856530848	-2.7463686037672574	0.006025901853757587	0.05738097586115434
[Clostridium] ultunense	[Clostridium] ultunense	6.421441451914067	-0.004506327032087314	1.0158561293936714	-0.004435989410013189	0.9964606041459091	NA
[Enterobacter] lignolyticus	[Enterobacter] lignolyticus	3.497288520070608	-0.3208410691391283	0.9410619613408934	-0.34093511619784383	0.7331524279688553	NA
[Eubacterium] cellulosolvens	[Eubacterium] cellulosolvens	665.572722360065	-1.6526149457170394	1.0114302159206081	-1.6339386738736317	0.10227172816216133	0.38838906290154124
[Eubacterium] minutum	[Eubacterium] minutum	53.06989596806256	-0.15805145860812364	1.1102112960044452	-0.142361601955355	0.8867943906184926	0.9998928162707482
[Eubacterium] sulci	[Eubacterium] sulci	54.92471672146869	-0.651604280795694	1.1183103548786375	-0.5826685570361263	0.5601164440415373	0.9998928162707482
[Haemophilus] ducreyi	[Haemophilus] ducreyi	1.7406688601342155	-0.027080510684032635	0.7935770813226598	-0.034124612871754535	0.9727777816786498	NA
[Mannheimia] succiniciproducens	[Mannheimia] succiniciproducens	1.262843777823757	0.0661890312121261	0.7515713093728917	0.08806753316242737	0.9298230008696555	NA
[Mycobacterium] stephanolepidis	[Mycobacterium] stephanolepidis	1.4858284310675458	0.2728576577382393	0.7225245147000339	0.37764484413586985	0.7056944465452153	NA
[Pasteurella] aerogenes	[Pasteurella] aerogenes	1.9443349213568293	0.03202085842046451	0.8662539528426819	0.03696474724921657	0.9705131141388806	NA
[Polyangium] brachysporum	[Polyangium] brachysporum	4.00451639533602	-0.6711549943887369	0.9039562266549599	-0.7424640426144404	0.45780622986656205	NA
[Pseudomonas] mesoacidophila	[Pseudomonas] mesoacidophila	1.4784736762914301	-0.10431777566732238	0.7756856943892838	-0.13448459398165682	0.8930193926429423	NA
