DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	TARM1; PSMD12; SIRPB1; PSMD14; SDCBP; DDX3X; MAN2B1; ADAM10; APAF1; DEGS1; SURF4; ARPC5; PSMD3; SYNGR1; GMFG; DIAPH1; TOM1; LILRB3; PGLYRP1; CREG1; ATP6AP2; IDH1; DGAT1; TRPM2; STK10; NFASC; TMEM63A; NDUFC2; ATG7; BRI3; RAB3D; CYB5R3; HP; CFD; PLAU; SERPINA3; C3; CST3; HLA-B; HLA-H; LRG1; ORM1; AHSG; TTR; LTF; FTL; FUCA1; ALDOA; CSTB; KRT1; ARG1; ITGB2; GLA; GSN; S100A9; PYGL; GPI; ITGAV; CTSD; ANXA2; CAPN1; PRSS2; PSAP; HEXB; APRT; CTSB; HSP90AA1; CD55; GUSB; HSP90AB1; MME; CD14; PTPRC; CD63; ACAA1; GSTP1; HMGB1; CTSH; FGR; ALOX5; HSPA1B; RNASE2; GAA; HLA-C; CTSA; MGST1; HSPA8; SLC2A3; ITGAM; LAMP1; IGF2R; IMPDH2; FCGR2A; ANXA3; RNASE3; DEFA4; XRCC6; CYBA; ALAD; PRG2; APEH; CD59; SELL; MIF; PKM; MMP9; JUP; ANPEP; CD44; GLB1; CD36; PFKL; VCL; CD53; TCN1; CD33; AZU1; TNFRSF1B; RAB3A; RAB6A; PSMB1; ITGAL; ITGAX; IMPDH1; FPR1; C5AR1; MMP8; PTPRB; PRTN3; CXCR1; CXCR2; FPR2; PTAFR; CTSS; S100P; PTX3; STOM; MAPK1; GCA; GRN; PTPN6; SERPINB3; FCER1G; SERPINB1; CHRNB4; S100A7; S100A11; GALNS; AGL; CHI3L1; PGM1; SRP14; DDOST; CEACAM3; IQGAP1; GYG1; DNASE1L1; SLC11A1; PSEN1; CAMP; GDI2; RAB5C; RAB7A; RAB27A; HK3; ACLY; CTSC; IST1; CRISP3; VCP; NCKAP1L; GSDMD; SNAP25; RAB5B; RAB10; RAB14; ACTR2; RAP1B; RAP2B; RHOA; B2M; YPEL5; RAP1A; PPIA; RAC1; VAMP2; DYNLL1; DYNLT1; CSNK2B; EEF1A1; TUBB4B; PAFAH1B2; HBB; ADAM8; LCN2; RHOG; ATP11A; FABP5; CAP1; DSG1; PRKCD; CD47; SIGLEC14; BST2; LRMP; PTPRJ; PRDX4; PSMD2; DNAJC3; KCNAB2; PDAP1; ROCK1; TCIRG1; ASAH1; IQGAP2; RAB31; SPTAN1; COTL1; MLEC; DYNC1H1; MVP; KPNB1; STXBP2; MAPK14; ANO6; CLEC12A; UBR4; ATAD3B; LAMTOR1; OLFM4; NAPRT; NBEAL2; UNC13D; CYFIP1; DOK3; TMC6; C6orf120; GOLGA7; RAB44; HUWE1; CAND1; ADGRG3; TBC1D10C; SLC44A2; ORMDL3; SLC15A4; NFAM1; LPCAT1; TSPAN14; PLEKHO2; ATP8B4; NCSTN; DOCK2; ARHGAP45; GGH; ATP6V0A1; RAB24; TMBIM1; RAB37; CNN2; PSMD1; CPNE1; CPPED1; ARHGAP9; ERP44; CRACR2A; FUCA2; VAMP8; AP1M1; ADGRE3; CRISPLD2; TOLLIP; MAGT1; DNAJC5; DSN1; PTGES2; RHOF; RETN; RAB9B; MMP25; CD93; TMEM30A; CMTM6; ACTR10; KCMF1; VAPA; CTSZ; BIN2; DBNL; PYCARD; PSMD13; HPSE; ATP11B; LAMTOR2; PRG3; CAB39; RAP2C; ATP6V1D; HEBP2; DYNC1LI1; ENPP4;	GO:0043312~neutrophil degranulation	301	483	62.3188405797101	0	0	0	0	0	0	0
up	MSGN1; MCIDAS; TLR4; BMPR1B; SUPT5H; WWP2; ETV2; ARNTL; WASL; AGRN; MEIS1; DLL1; DDX3X; NFIB; E2F3; KMT2D; TNFSF11; PHOX2A; BACH1; IRF6; IKBKB; CASK; TFEC; PPP1R12A; SMAD7; CHUK; PLSCR1; TP73; MAFG; PER1; TET3; CRX; HOXC11; ATMIN; RIPK2; FOXO3; GALR2; TLX2; AIRE; ZNF292; ZEB2; ZIC3; GREM1; LMX1B; GALR3; BRD4; TBL1X; PROP1; PITX3; MAF; NR1I2; LRP6; RPS6KA5; RPS6KA4; STK16; KLF7; PRPF6; NFAT5; ABLIM3; CAMTA2; SOX30; VENTX; SIX3; FSTL3; DDX58; ECD; ABL1; EGFR; FOS; HRAS; TGFB1; CGA; IGF2; PF4; RAF1; APP; SERPINE1; EDN1; JUN; TFAP2A; RB1; PGR; DCN; HEXB; GLI1; PFKM; MET; FGF4; NFIC; SERPINF2; HOXD4; HOXC4; FGF2; HMGB1; HOXB7; CSF3; UBB; UBC; MYB; AR; RARA; TGFB3; IRF1; ESRRA; SRF; SKI; XRCC6; HOXD8; HGF; IRF2; HCLS1; HOXB3; HOXB1; LIF; ETS2; MYOG; ATF2; FOSL2; HIVEP1; PAX1; TCF4; CREB1; EPCAM; HMGA1; JUNB; CEBPB; XBP1; SPI1; EGR1; ATF1; ATF4; ATF6; TNFRSF1A; TFEB; TFE3; WT1; EN2; SLC9A1; RXRA; HOXA5; IL11; BMP6; GAL; NR4A1; ITGA6; SFPQ; MYF6; PAX7; LMO2; LMO1; PAX6; MAPK3; POU1F1; ELK4; TEAD1; HOXD10; SMARCA1; NOS1; HOXA7; TLX1; AKT1; OTX1; ELF1; GTF2H1; CTNNB1; GTF2F1; RORA; SOX11; ZNF76; BMPR1A; ACVR1B; SREBF1; PPARG; ZEB1; MMP12; PBX2; PBX3; STAT3; ETV5; ETV6; WNT5A; HNF4A; ELK3; STAT1; STAT6; WAS; CDKN2B; NAMPT; ATRX; NOTCH1; YAP1; GALR1; RFX2; RFX3; SOX9; NRIP1; SLC11A1; ARRB1; HOXA1; EVX1; CEBPA; CEBPD; GSK3A; CSRP3; ETV1; ASCL1; CDK9; SMARCA4; STAT5B; RPS6KA3; CCNH; ZNF131; ZNF143; GBX2; NKX2-5; CEBPG; NR1H2; MLLT6; FOXA1; PKNOX1; PAX9; DLX1; HDAC4; CTBP2; FOXL2; CD81; IL2; ACTR3; ACTR2; ISL1; LMO4; HNRNPK; CNBP; RPS27A; PPP3R1; YBX1; PITX1; NKX6-1; JAG1; PRKDC; ELF3; SMAD3; HOXA4; HSF1; HNRNPU; E2F1; FOXK2; RUNX1; FLI1; MC1R; POU4F1; SPIB; MEF2A; MEF2B; NHLH2; PAX2; HHEX; CREM; KMT2A; RELA; ACVR1; REL; EGR4; GRIN1; EN1; RBPJ; MEF2C; GABPA; GABPB1; SOX4; FOXM1; EP300; SREBF2; TFCP2; SMARCB1; BPTF; NFIA; TP53BP1; HYAL2; FOXI1; PRDM2; KLF10; RLF; MAPK7; ATM; FZD5; SQSTM1; MED21; RIPK1; HDAC1; PKD2; SNW1; BMPR2; KLF5; CBFB; NFYC; IL18; VEZF1; TFDP1; TFDP2; E2F2; HES1; NFE2L1; GBX1; IRF3; MEF2D; MORF4L2; PPP2R5B; IRF4; PCBP1; SIX1; MED1; TWIST1; CEBPE; NCOA1; SMAD2; SMAD1; USF2; ZFHX3; ZIC1; NFE2L2; E2F4; HLF; MAPK14; IL17A; TAF9; NRF1; HIF1A; IFI16; FOXD1; RFX4; GLYR1; ARID4B; AKIRIN2; DCAF6; SOHLH1; AKNAD1; UTF1; MYSM1; MLIP; IER5; TET2; ZNF746; JMJD6; CDC73; TAF2; FIGLA; DUX4L9; CRTC1; MACC1; MED25; ASXL2; SCX; SETX; MAVS; AKNA; TFAP2D; PCGF5; NFE4; BCL9L; NLRC5; PPARGC1B; CRLF3; CREBRF; ARID3B; ASXL1; MAML2; SPIC; RNF10; PAF1; ZBTB38; NFATC2IP; GLIS3; ZMIZ2; FLCN; TET1; LILRB1; MAFA; NCOA7; CTCFL; OSR1; FEZF2; KLF14; LMX1A; DOT1L; CREB3L4; LEO1; ZDHHC19; GLMP; LMO7; PHIP; AUTS2; ARNTL2; TFAP2B; LPIN2; NR4A3; MAML1; RORB; TFAP2C; RREB1; CREBBP; KAT2B; ATOH1; SMARCC1; FOXJ1; ARHGEF2; IRF7; MED12; MYDGF; WBP2; EAF2; SIRT1; FUBP3; RAX2; ZBED3; ABHD14B; MAML3; IFT74; NEUROD6; TOX2; NLRP3; IL17F; NR1H4; CITED4; SIN3A; EYA1; RIT2; TBX5; ELF4; NDN; KLF6; NPAS2; EPAS1; ARID3A; ATF6B; FOXC2; CITED2; PAGR1; IER2; HTATIP2; GATA5; HELZ2; GLIS2; PRKD2; WDR61; EGLN1; WWTR1; CSRNP2; IRF2BPL; NUCKS1; IL25; EPC1; HIPK2; TP63; SMYD3; NANOG; MLXIP; ELL3; BARX1; ARNT2; NOD2; CHD8; SLC40A1; GCM1; SIX2; IL26; TCF7L2; ASH1L; SIRT7; SOHLH2; HOXC10; GRHL1; SENP1; CALCOCO1; CHD7; ZNF219; ONECUT1; PPARGC1A; LHX3; FBLN5; MLX; TBK1; MED13; KLF15; SIX4; FOXD3; AGO2; INO80; ZMIZ1; MYO6; PLAGL1; HDAC5; RUVBL2; RAX; THRAP3; MTF2; DMRT1; USP16; KLF2; NR2E3; SOX21; GMEB1; CHCHD2; IKBKG; NCOA3; FOXO6; ZNF821; ONECUT3; MGA; DDN; HIF3A; TBX20; SSBP3; POU6F2; KAT6B; MED19; EBF3; NPAS3; CHCHD2P9; MYCL; HOXA2; NKX1-2; SETD3; CAMTA1; KDM1B; EBF1; ZNF382; POU2F2; LAGE3; MAX; CTAG2; RAI1; STAT2; DLX5; IKZF3; HOXA9; TAF4; EBF4; SMARCA5; TBR1; LPIN1; SRY; HDAC8; SOX1; PPARD; IKZF1; POU3F4; CCDC160; PTOV1; DLX2; ASXL3; SBNO2; EBF2; SOX5; MEOX1; DPF1; CRTC2; NKX6-2; LHX8; KAT8; NR1D1; LHX9; POU6F1; DR1; ZNF613; ABRA; KMT2C; SIM1; CRTC3; RSF1; POU3F3; HMGB1P1; TBX4; SIM2; JUP; AHR; ATAD2B; DLX6; SOX14; IKZF4; DPF2; TBX15; DPF3; ZNF462; KAT6A; SLC30A9; NKX3-2;	GO:0045944~positive regulation of transcription by RNA polymerase II	587	1138	51.5817223198594	0	0	0	0	0	0	0
up	RAB27B; ISLR; ABCC4; ACTN4; PCDH7; WDR1; PHACTR2; SOD1; F8; F13A1; CFD; SERPINA3; A2M; TIMP1; TGFB1; IGF2; APOA1; FGA; APOH; FN1; ORM1; AHSG; PF4; TF; ALDOA; PDGFA; APP; ITGB3; SERPINE1; SERPING1; PSAP; LYN; THBS1; PLEK; SERPINF2; CD63; SPARC; SRGN; TGFB3; CLU; F5; ACTN1; HGF; CD36; VCL; FLNA; CD9; SERPINA4; ACTN2; TAGLN2; VEGFC; MANF; TMSB4X; TUBA4A; ITIH3; LGALS3BP; MMRN1; GAS6; STXBP2; ECM1; LY6G6F; LHFPL2; FERMT3; SCCPDH; SCG3; TTN; SYTL4; TMX3; CHID1; GTPBP2; POTEKP; FAM49B; TOR4A; BRPF3; MAGED2; TLN1; TEX264;	GO:0002576~platelet degranulation	77	124	62.0967741935484	0.000113066987900368	0.0247321746142065	1	1	0.737724344067892	0.999999999995034	0.242221640004943
up	KIF2A; SGK1; PLXNA2; NTN1; DDX58; TGFB1; LMNA; SERPINE2; FUT3; FLNA; LAMA2; PAX6; AKT1; AKT2; PRKX; RHOA; LMO4; RHOB; RAC1; CDK5; MGAT3; NEXN; ROCK1; GNA13; KIF14; ERBB4; LAMA3; PHLDA2; MYSM1; FRMD5; ADGRG3; MINK1; SGK3; AJUBA; SPATA13; PARD6B; GSX2; SRCIN1; SLK; FAM49B; TBCCD1; CAMSAP3; OSGIN1; MACF1; TMSB15A; PLXNB3; PLXNB1; RHOD; TMSB10; PLXNA1; RHOBTB1; RND2; PLXNA3; TMSB4X; PLXNB2; RHOF; RHOC; RND3; AMOTL2; PLXNC1;	GO:0030334~regulation of cell migration	60	89	67.4157303370787	0.000126341804250529	0.026969734377613	1	1	0.7541069719547	0.999999999995034	0.264135822803493
up	IGKV2D-30; MYO1G; MYO1C; WASL; ARPC1B; ARPC2; ARPC3; ARPC5; WIPF1; PLA2G6; ABL1; IGKV1D-33; IGKV1-33; IGKV1-17; IGKV1D-16; IGKV3-20; IGKV3-15; IGLV1-51; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV3-19; IGLV3-27; IGHV1-69; IGHV1-46; IGHV3-11; IGHV2-70; IGHV2-5; IGHV4-39; IGHG2; IGHG4; IGLV7-43; IGKV1-16; IGKV1D-39; IGKV3-11; IGHV4-34; HSP90AA1; LYN; HSP90AB1; HCK; FGR; IGLC6; IGLC3; FCGR2A; VAV1; MAPK3; MAPK1; FCGR2B; PIK3CA; PIK3CB; WAS; CRK; VAV2; LIMK1; NCKAP1L; ARPC4; ACTB; CDC42; ACTR3; ACTR2; GRB2; RAC1; ACTG1; IGLV3-21; PRKCE; PTK2; PRKCD; DOCK1; PLPP4; CYFIP1; ABI1; WIPF2; BRK1; ELMO1; ARPC1A; CYFIP2; MYO10; MYH2; BAIAP2; WASF2;	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	81	135	60	0.000174537093124871	0.0351238446204491	1	1	0.807185949598911	0.999999999995034	0.343995438329026
down	MACROD2; APBB1; OGG1; SUV39H1; XRCC3; KIN; PPP1R15A; CCNK; RAD17; RNF8; MYC; PARP1; BCL2; XRCC5; BCL3; MCM7; DDIT3; CDKN1A; MNDA; RAD52; CBX5; NEK4; BLM; CASP9; WDR4; CBX1; CDK3; FOXO1; ERCC8; WRN; SHPRH; BATF; ZC3H12A; ZRANB3; SPDYA; ACER2; STXBP4; APTX; SLFN11; METTL3; TLK2; PARG; CHD1L; BRSK1; RAD50; ZDHHC16; ALKBH8; DDX11; HMCES; ZNF385A; USP28; IMMP2L; MMS19; BARD1; RBM24; SPRTN; PLK3; EGLN3; WDR76; ARMT1; PIDD1; UBQLN4; INIP; TOPORS; RAD18; HPF1; AATF; ETAA1; SMARCAL1; ASH2L; POLK; BAZ1B; MCM8; VAV3; MCTS1; TIMELESS; OARD1; SIRT4; MORC2; AKTIP; WDHD1; FANCF; FANCG; CUL4A; BCCIP; ZBTB5; ZBTB18; HIC1; ZBTB42; POLE3;	GO:0006974~cellular response to DNA damage stimulus	90	245	36.734693877551	0.000177829901152893	0.16166850509658	1	1	0.96239410319495	0.99999999998824	1
down	TYW5; TRDMT1; LCMT2; SSB; WDR4; NSUN2; CTU2; ADAT2; CTU1; ADAT3; QTRT2; THG1L; TRMT1; METTL1; FTSJ1; TRMT6; TRIT1; AARS2; THUMPD1; C9orf64; TRUB1;	GO:0006400~tRNA modification	21	30	70	0.000179134077669341	0.16166850509658	1	1	0.963500073806518	0.99999999998824	1
up	DAPL1; HMX2; HMX3; MSGN1; SRRM4; SPATA31C2; KIF2A; HIP1; DLL1; APAF1; CRX; PAX4; ZIC3; JAK2; GADD45B; FKBP6; GADD45G; ZIC2; CLPTM1; KRT6A; RAF1; MGP; SPATA31D3; SPATA31C1; FGF3; ANPEP; ZNF3; FLT1; TYMP; MDK; HIST1H1T; ANXA13; PTPN6; AKT1; COL15A1; BAG6; PGF; NKX2-5; CAV3; FOXL2; TPPP2; KRTDAP; RPS7; RHOB; DLK1; SIM1; FOXK1; HSPG2; MYT1; BNC1; NHLH2; HHEX; CREM; UBE2V1; SQSTM1; AAMP; CCIN; SIM2; GNA13; ELAVL3; HLX; CBX2; COL19A1; SHB; CCDC85B; ZIC1; CSRP2; UGCG; DUSP6; ECSCR; ZNF423; ODF4; ABCB5; TSNAXIP1; TMEM176B; SLC9C1; HERC4; TAF7L; SOHLH1; SFRP5; NXN; MYO7B; ATRAID; CXCL17; TTLL7; SPATA31E1; ILDR2; FCRLA; TCF23; SCX; PIWIL3; PIWIL4; BMP8A; HUWE1; MROH2B; TAF8; PEG10; CAND1; NLRP14; GPSM1; TBC1D21; ATOH7; ARHGAP24; NME8; TDRD9; ACVR1C; VSTM2A; OSR1; SPATA20; M1AP; ZNF431; TCP11; NELL1; EDA; EXT2; SYAP1; TESC; DAZAP1; MAEL; APOLD1; LRGUK; CFAP54; NEUROD6; PURB; ZIC5; NOTCH4; MMP19; CITED2; BCL7B; HTATIP2; CADM1; AMBRA1; YIPF3; FGF23; TWSG1; RBM38; PPDPF; SMOC1; ZHX3; CATSPERB; YY1AP1; GORASP2; USP42; NANOG; SMURF1; SRA1; SH2D2A; SPAG4; CCDC87; ASF1B; SOHLH2; NPAP1; RAI14; THEG; OSGIN1; NDRG4; NDRG2; CEP131; THSD7A; TESMIN; RNF114; RFNG; CLIC4; BZW2; NHSL2; DLX1; PRRC2C; SPIC; ELF1; DLX2; RARA; LYN; POU6F2; FOXB1; KIAA1522; NR2F2; FOXI1; SOX14; FOXA1; RXRA; FOXD4L3; FLI1; POU3F3; SPINK6; ETV5; EYA1; NR1H4; FSTL3; ETV1; EYA4; NR1H2; POU1F1; SOX1; NR1I2; NR2E3; FOXI2; NR1D1; ID1; ETV2; HNF4A; DDX3X; ONECUT1; BLK; ETS2; POU6F1; PRRC2A; FOXI3; NRG1; NKX6-1; POU4F1; NHS; ELK4; ERF; FGR; SPI1; ETV6; HES1; SOX4; PRRC2B; ONECUT3; CCDC160; FOXC2; PPARD; EGFR; NKX3-2; ELK3; NKX6-2; ETV3; FOXQ1; ID3; FES; FOXD3; EYA2; SRY; FOXD1; FSTL5; PTK6; SOX3; POU2F2; FSTL1; SPIB; NR2F6; ETV7; FSTL4; SOX11; POU3F4; TNK1; GABPA; SLA; DLX5; HES2; EYA3; NKX1-2; SOX21; FOXE3; SPINK5; ELF4; HCK; HES4; DLX6; ELF3; SRMS; FOXD4L4; PPARG; CAV2; RB1;	GO:0030154~cell differentiation	266	572	46.5034965034965	0.000189007056788704	0.0372899804981948	1	1	0.815762368432953	0.999999999995034	0.365210110834197
down	PRMT5; GEMIN2; SART1; SNUPN; SNRPB; CLNS1A; GEMIN4; SNRPE; SNRPG; SNRPD3; SART3; SMN1; GEMIN5; TGS1; WDR77; GEMIN7; PRMT7; DDX20; COIL; LSM4;	GO:0000387~spliceosomal snRNP assembly	20	28	71.4285714285714	0.000209390751790384	0.167977914214063	1	1	0.979739327627205	0.99999999998824	1
up	TAX1BP3; ARHGEF11; CHUK; ARHGAP6; COL1A2; CFL1; AGTR1; BCL6; WAS; LIMK1; RHOA; RHOB; RHOG; ARHGAP4; ARHGAP1; ARHGAP5; MYO9B; ROCK1; ARHGAP29; PHACTR4; EPS8L1; ARHGEF1; CNKSR1; EPS8L2; CELSR1; HACD3; VANGL2; ADGRG1; ARHGDIB; RHOU; RHOH; RHOD; CDC42EP3; RAC2; ARHGDIA; RAC1; CDC42EP1; RHOBTB3; RHOJ; ROCK2; RHOC; RND2; RAC3; RHOV; EPS8; RHOT1; RHOBTB1; GNA13; RND3; ARHGDIG; CDC42; RHOF; EPS8L3;	GO:0007266~Rho protein signal transduction	53	77	68.8311688311688	0.000209694627998358	0.0405759105176823	1	1	0.828074219624012	0.999999999995034	0.397391808185005
