DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	BMPR1B; PIK3CD; PLK4; STK25; ADAM10; RIOK3; BCKDK; IKBKB; CASK; AURKA; GAK; CHUK; BIRC5; PDPK1; DAPK3; BUB1; PRKY; KALRN; GMFG; CCNT1; BRD4; HUS1; ROCK2; CPNE3; ERN1; RPS6KA5; RPS6KA4; STK17B; STK10; PRKD3; CCNB2; OXSR1; LATS1; WNT11; CHEK2; CCNE2; RAF1; ERBB2; APP; PRKCG; PRKCB; INSR; CTSG; ROS1; SBK3; RARA; BCR; FGFR1; PSKH1; BRAF; CREB1; PRKCA; PRKACA; NPR2; CDK11B; TAF1; PRKACB; ITPKA; CCND1; PRKCH; CCNE1; MAPK3; MARK3; MAPK1; LTK; TYK2; CCND2; CDC25B; MAPK4; PRKAR1B; AKT1; BMPR1A; TGFBR2; CCNF; CSK; MAP3K8; PRKCI; MTOR; TEC; FRK; GRK6; ZAP70; SYK; MAPK9; CSNK1A1; CSNK1D; PIK3CG; MAPKAPK2; CSNK1E; CLK3; GSK3A; GSK3B; CDK9; IRAK1; CCL11; BMX; NEK2; JAK3; PLK1; LIMK1; LIMK2; SIK1; YWHAZ; SRPK2; CSNK1G2; PRKDC; MAP3K9; MAP2K1; ACVR1; LIPE; PRKCD; RNASEL; AKAP13; MAP4K2; ILF3; STK4; PRKAA1; PAK1; PAK2; STK3; MAP3K1; PRKG2; ATM; ROCK1; TNK1; CAMK2B; CAMK2G; CAMK2D; DYRK1A; PTK6; CCNI; PTK2B; GAS6; PDK1; PDK2; PRKD1; STK38; MMD; MYLK; SPEG; STK11; PKN2; CAMK4; MAP3K11; CCNG2; PDK4; MAPK6; PHKG1; DGUOK; AAK1; LRRK1; ADCK5; PLK5; PAN3; LRRK2; TTBK1; OBSCN; CDC42BPA; CDC42BPG; MAST2; PNCK; NEK5; PKN3; MARK2; TAOK1; ADM2; PXK; HIPK1; CAMK1D; CCNJL; TEX14; BRSK2; LMTK2; FAM20C; STK40; MINK1; MLKL; CAMKV; PIK3C3; ACVR1C; ANKK1; NEK11; COQ8A; BRSK1; STK35; NEK7; PPP4R1; MYO3B; TRIB2; MAML1; DYRK2; MAP4K1; RSRC1; WNK4; ALPK3; IP6K3; LMTK3; ALPK1; PASK; TRIB3; TRIB1; TP53RK; TESK2; SRPK1; PIK3R4; MAP3K5; SMAD5; VRK1; MKNK1; TRPM6; PINK1; WNK3; PRKD2; STRADB; NUAK2; SIK2; TAOK3; HIPK2; HIPK3; WNK1; CNTD2; MKNK2; SGK2; BIRC6; SNRK; LATS2; STK36; PLK2; MARK1; PIM2; EIF2AK4; STK17A; STK39; TBK1; DAPK2; TLK1; MOK; CAMK2A; STK38L; SIK3; MAP3K2; WNK2; DYRK1B; PRKAB1; MAP4K5; CDC42BPB; STK24; ATP23; CDK15; CDK19; PHKA2; RPS6KB2; CDK13; RPS6KA6; CHEK1; CDK10; CDK12; ACVR2B; PRPF4B; RPS6KA1; BMP2K; RPS6KB1; CDK20; RPS6KA3; CDKL1; PHKB; NRBP1; CDK16; FAM20B; NRBP2; CDKL5; PEAK1; CDK8;	GO:0006468~protein phosphorylation	273	482	56.6390041493776	0	0	0	0	0	0	0
up	IZUMO1R; COL6A6; COL6A5; PODXL; PTPRT; NCAN; CASK; INPPL1; TGFB1I1; PSTPIP1; EDIL3; DSCAM; NPHS1; LRRN2; MPDZ; CNTN5; FARP2; CLSTN1; ITGBL1; AMBP; VWF; ATP1B1; APP; ITGB3; ITGB2; ITGB1; ITGA5; RPSA; PTPRF; LAMC1; COL6A1; COL6A3; VCAN; CEACAM1; SELL; GP9; B4GALT1; ACAN; ITGB4; ATP2A2; PRKCA; ITGA2; VCL; CDH2; VCAM1; CD22; ITGAL; ITGAX; MAG; KITLG; CD9; TNXB; NME2; ANOS1; PRPH2; IL32; LAMA2; APC; FPR2; ACKR3; AZGP1; ITGB7; CTNNB1; THBS2; MYH10; ACTN2; SPAM1; COL18A1; GP5; CD96; CXCL12; CD151; PXN; ENTPD1; ATP4B; CCL11; CCR8; BMX; PRKX; EFNB2; EPHB4; EPHA4; EMP2; CDH4; CDH6; CDH8; CDH11; CDH15; LGALS4; BCAR1; IL2; RND3; ARF6; RHOB; CNTNAP1; CLDN10; CX3CL1; ADAM17; SRPX; DGCR2; EFNB1; MYBPC1; COL4A3; CNTN2; COL7A1; DST; CD164; TYRO3; COL16A1; SCN1B; DDR1; LGALS3BP; MFGE8; SPOCK1; CNTN1; CDH17; FAP; ARHGAP5; MMRN1; MYBPH; SLAMF1; ADAM9; SEMA5A; ITGA9; PKP1; NID2; DSG2; SCARF1; LY6D; FLOT2; MYBPC2; HES1; NEDD9; FAT1; HABP2; DSC3; SSPN; OPCML; COL19A1; HEPACAM; NECTIN1; PTPRK; CDSN; LAMA4; PKN2; MOG; AOC3; COL28A1; CDON; FLG2; FREM2; CERCAM; HES5; SPECC1L; KIRREL2; MPZL3; MAEA; PPFIBP1; EGFL6; IZUMO1; AGGF1; CADM2; CD177; CHST4; CADM4; CD99L2; SPACA4; STAB2; MUC16; CNTNAP5; TM9SF4; PTPRU; TNR; SYMPK; HAS1; SEMA4D; NEO1; CNTNAP3B; MAGI1; ERBIN; HAPLN3; CSF3R; CIB1; OMD; FERMT1; MXRA8; BOC; CNTNAP3; PRKD2; CNTNAP4; HAPLN2; CDHR5; AMBN; CASS4; STAB1; FLRT1; ADAM22; SIRPG; CTNNAL1; CFDP1; CNTNAP2; AJAP1; ITGA11; CNTN6; CTNND2; CLCA2; GNE; SSX2IP; LOXL2; ADGRG1; ROBO1; NINJ2; PCDHB8; PCDH17; PCDHA13; PCDHA3; PCDH1; CDH16; PCDHAC1; PCDHA7; PCDHB13; PCDHGA2; PCDHB2; PCDHA10; PCDHAC2; PCDHA11; PCDH11Y; PCDH7; PCDHB12; PCDHB14; SIGLEC10; SIGLEC14; PCDHA5; PCDHB5; FES; PARD3B; PCDH10; PCDHA9; CDHR4; PCDHGA1; PCDHB10; PCDHB1; PCDHGA5; PCDHGC5; PCDH20; PCDHGB4; PCDHGB6; PCDHB11; SIGLEC8; PCDHGC3; PCDHB9; PCDHB7; PCDHGA9; PCDHB16; PNN; CD33; PCDHGA3; PCDHGB3; SPON1; PCDHB3; PCDHGA10; PCDHA4; PCDH11X; SIGLEC7; PCDHGA4; ICAM5; PARD3; PCDHB18P; PCDHA2; PCDHGA6; PCDHGA8; PCDH12; PCDHGB1; PCDHGB7; PCDHB6; PCDH8; PCDHA8; PCDHGB5; PCDHA12; PCDHGA7; PCDHGA12; PCDHA6; PCDH15;	GO:0007155~cell adhesion	283	454	62.3348017621145	0	0	0	0	0	0	0
up	DCDC2C; MYO9A; DDX3X; SH2B2; SOCS2; SOCS7; SOCS6; CIT; DVL1; MCF2L; SOCS1; PDPK1; PLXNB1; DAPK3; RGS14; DCX; TRAF3IP2; KALRN; SH3BP5; DEPDC5; RPS6KA5; RPS6KA4; STK17B; OXSR1; TGFA; PLA2G1B; ERBB2; HSPB1; CXCL1; HMOX1; PRKAR1A; SCG2; PRKAR2A; PRKCSH; HCLS1; CHN1; STMN1; RASA1; DUSP1; PTPN6; TYK2; PRKAR2B; AKT1; GUCY1A2; ADRA1A; ADRA1B; TEC; ZAP70; CRKL; RGS6; PSEN1; RGS7; GSK3B; AGTR2; BLK; BMX; JAK3; RP1; SIK1; RAC3; YWHAE; SRPK2; MC1R; TGFBR3; ITK; ARHGEF5; MAP4K2; STK4; STK3; SMAD4; CAPS; ARHGEF7; FKBP8; PRKD1; STK38; SMAD2; MAPK14; RALGPS1; DGKK; LRRK2; MAGI3; CDC42BPA; TNS2; CDC42BPG; SHC4; CSPG4; DNMBP; STAC2; MARK2; KCTD9; NET1; CLNK; RP1L1; DEPDC4; DCLK2; PDZD8; NFAM1; NEK11; PATJ; DEPTOR; PREX1; DLG5; DEPDC1B; ASB5; DEDD2; ASB11; SOCS4; CNKSR2; ACOT11; ASB13; ARHGAP45; CORO2A; INPP5D; APBB2; ARHGEF2; DVL3; ASB9; SIPA1; WNK4; SRPK1; RIT2; MAP3K3; MKNK1; PINK1; WNK3; PRKD2; LAT2; SIK2; SDCBP2; WNK1; MKNK2; TREM1; ARHGEF4; LATS2; CISH; PAG1; ASB6; PLEK2; FMN2; NUDT4; MARK1; GMIP; SIRPG; STK17A; STK39; DCDC2; DAPK2; AKAP11; TLK1; PLA2G4C; UNC13A; NOD1; STK38L; PIKFYVE; CARHSP1; CAB39; GRIP1; WNK2; PLEKHM1; RAPGEF2; MAP4K5; ASB4; DMRT1; CDC42BPB; ARFGEF2; WSB1; MAP3K4; MAPKAPK2; MOK; NLRC3; MAPK13; BRSK1; SGK2; CHEK1; MAST3; LATS1; MAPK4; PRKCA; DGKD; PKN3; PPP1R1A; PRKCI; DGKH; NRBP2; NRG4; DGKA; RPS6KA6; NRBP1; CAMK4; RPS6KA1; STK32A; DGKB; MAST2; PRKCB; PASK; GCOM1; RPS6KB1; IRAK4; AKT2; MAPK7; MAPK1; MAPK11; NLRC5; PRKCH; NRG3; PRKCG; SNRK; BRSK2; SH2B1; RPS6KA3; MAPKAPK3; MAPK3; NUAK2; MAPKAPK5; MAPK9; DGKQ; SH3BP5L; PRKCD; DGKE; TUFT1; PPP1R1B; DGKI; MAPK6; RPS6KB2; PRKAA1; DGKZ; SIK3; SH2B3; IRAK1; MARK3; PKN2; MAPK12;	GO:0035556~intracellular signal transduction	232	371	62.533692722372	0	0	0	0	0	0	0
down	IFIT3; OAS1; IFNB1; HLA-B; HLA-H; ISG15; IFI6; IFIT2; IFIT1; HLA-C; IRF1; IFITM1; IRF2; IFNAR1; HLA-G; MX1; MX2; JAK1; SP100; PSMB8; OAS2; STAT1; STAT2; ADAR; IFI35; IFITM3; BST2; IRF5; IRF4; OASL; XAF1; RSAD2; IRF7; ISG20; MYD88; OAS3;	GO:0060337~type I interferon signaling pathway	36	67	53.7313432835821	0.000100940806503136	0.056721523197155	0.792789094275629	0.79410132476017	0.77542727555709	0.792789094275629	0.54156072767147
up	DNM1L; SYNJ1; PIP5K1C; CANX; ARF6; SCRIB; ITSN1; SNCB; STX1A; DENND1A; STON2; PACSIN1; SYT1; NLGN2; SYT8; AMPH; NLGN1; PICALM; POTEKP; SYT2; SYT5; ACTL8; ACTG1; OPHN1; CEL; ACTBL2; NLGN4X; SNAP91; ACTB; NLGN4Y; KIAA1109; FCHO2;	GO:0048488~synaptic vesicle endocytosis	32	37	86.4864864864865	0.000103854232769374	0.0126917471534377	1	1	0.705593146434183	0.999999999999999	0.124248444439977
up	ROS1; STK39; CAB39; MAP2K7; MAP2K5; TAOK2; MAP3K19; PAK4; MINK1; OXSR1; MAP3K3; STK24; PAK3; SLK; PAK1; MAP2K6; PAK5; MAP2K2; STK4; TAOK1; STK25; MAP2K4; MAP2K3; TAOK3; STRADB; NRK; STK10; MAP4K5; MAP2K1; MAP3K14; MAP4K2; MAP4K1; STK3; MAP3K1; MAP3K4; MAP3K2; PAK2; MAP3K8;	GO:0023014~signal transduction by protein phosphorylation	38	49	77.5510204081633	0.000121917415850104	0.0147196918582396	1	1	0.727463079223659	0.999999999999999	0.144101422279491
down	MRPS14; NDUFA7; MRPS11; MRPS21; MRPS34; MRPL51; NOA1; MRPS24; PTCD3; QRSL1; MRPS18A; MRPS17; MRPS7; MRPS2; MRPS16; MRPS18B; RARS2; MRPL2; MRPL16; LARS2; MRPL23; MRPL47;	GO:0032543~mitochondrial translation	22	31	70.9677419354839	0.000133306309133108	0.0672753654853869	1	1	0.847694819777432	0.999999999256061	0.642325766887332
down	IRGM; ACOD1; KMO; ABCA1; ABL1; ASS1; SERPINE1; ICAM1; CD14; VIM; GSTP1; CXCL8; TFPI; CDK4; SRC; CCL2; CAPN2; CEBPB; XBP1; NFKB1; TNFAIP3; IL10; MRC1; EDNRB; AXL; NOS2; MAPK8; SIRPA; RELA; PDE4B; NR1H3; ZC3H12A; CMPK2; CARD17; PRPF8; TICAM2; TICAM1; LILRB2; LILRB1; CACTIN; GHSR; UPF1; TNIP3; NLRP3; LITAF; MYD88; AICDA; NOD2; CHMP5; NFKBIL1; SHPK; PYCARD; PLAA; DEFA4; PF4V1; LY96; IL36B; CXCL13; CD80; NR1H2; CD86; CXCL3; CXCL5; IL1B; PPBP; IL36A; CD274;	GO:0071222~cellular response to lipopolysaccharide	67	163	41.1042944785276	0.00013682545414595	0.0672753654853869	1	1	0.852830983673209	0.999999999256061	0.642325766887332
up	PIK3CD; PITPNM1; PIK3C2B; CDIPT; PIP5K1B; SYNJ2; INPP4B; INPPL1; SYNJ1; PIP5K1C; PIK3C2G; SBF1; PLCG2; RAB4A; PIK3CB; PI4KA; PIP4K2A; PIK3CG; BMX; PTEN; RAB14; ARF3; ARF1; VAC14; MTM1; MTMR1; MTMR2; MTMR3; INPP5J; SLC27A1; TPTE2; MTMR14; PIK3C3; PIP4K2C; FIG4; PIK3R3; INPP5D; CDS1; MTMR8; SH3YL1; PLEKHA8; INPP4A; RUFY1; PIK3R4; PIP5K1A; MTMR12; PLEKHA1; INPP5E; SACM1L; PI4KB; PIKFYVE;	GO:0006661~phosphatidylinositol biosynthetic process	51	76	67.1052631578947	0.000136902669071737	0.0163321624615223	1	1	0.745571935764678	0.999999999999999	0.159887031757915
up	WWP2; HCN1; CACNA1H; KCNA5; KIF5B; ACTN2; CHRNA4; GRIN1; KCNA1; KCNH2; DLG1; ASIC2; SLC4A8; LRRK2; CNIH2; CNIH3; NEDD4L; RIMS4; POPDC3; HCN3; RIMS3; RIMS2; HCN4; SLC4A4; CHRNB3; CHRNA2; GABRA3; RIMS1; PXK; GABRA4; GABRG3; CHRNA10; CHRNB2; GLRA2; KCNH6; GLRA3; KCNH1; CHRNA5; GABRG1; GLRA4; GABRR3; HTR3E; GABRD; KCNH8; GABRA5; CHRND; GLRB; GABRA1; HTR3B; CHRNA7; KCNH5; GABRQ; CHRNA9; GABRA2; HTR3A; CHRNB4; GABRB3; PIEZO1; GABRR1; GABRG2; HTR3C; PIEZO2; GABRB1;	GO:0042391~regulation of membrane potential	63	102	61.7647058823529	0.000140413596082634	0.0165539370158126	1	1	0.749817294412311	0.999999999999999	0.162058138939126
