DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	TBKBP1; TAF4; IPO5; DDX3X; ACOT8; IKBKB; XPO1; CFLAR; SUV39H1; BUB1; SYNGR2; SGTA; NRP2; CCNT1; BRD4; NBN; RNGTT; KHDRBS3; RFPL3; AP1G2; MPDZ; ATG12; UBR5; RTN3; IPO7; DDX58; STAU1; HLA-B; HLA-DRA; C1QA; AMBP; HLA-A; SLC25A5; ISG15; KRT18; KRT8; RB1; EIF4E; ANXA2; HSP90AA1; SP1; VIM; KRT19; KRT7; HMGB1; POLA1; IFIT1; CALM1; HLA-C; HSPD1; HSPA8; TOP1; PCNA; TPR; SRC; HLA-E; FDPS; CREB1; PDGFRA; ATF7; PSMC3; ERCC2; TBP; RAB6A; TAF1; HNRNPA2B1; FBLN1; SP100; POLR2A; BRD2; PSMA3; PSMA4; NFKBIA; MSN; ZFP36; MAPK3; CANX; PSMB5; MAPK1; PML; IL2RG; YWHAB; CTNNB1; APLNR; LTBR; NUP62; IL6ST; IFI27; PSMB10; STAT3; TSPAN7; STAT1; RANBP1; CBX5; IQGAP1; CXCL12; CD151; TUFM; PSMB2; NUP153; RANBP2; TSC2; BCAP31; IRAK1; USP11; STAT2; GTF2A2; NUP98; RAD23A; NUP107; EIF4A1; PSME3; RHOA; HNRNPK; PPP1CA; YWHAE; RBX1; GRB2; SUMO1; DYNLL1; SKP1; RACK1; UBE2I; FOXK1; HSF1; HNRNPU; MDM2; E2F1; SET; SATB1; TAP1; TAP2; RELA; EIF4G1; UBE3A; FMR1; BAX; KLC1; VAC14; EP300; NUP160; DLG1; BNIP1; IK; CALCOCO2; FADD; GPS2; TRIM28; G3BP1; DYNC1I2; SERINC3; RIPK1; SNW1; DYRK1A; CACNA1C; CDK13; KEAP1; MORC3; IKBKE; EIF4A2; TRIM25; BECN1; IRF3; EIF4H; TRAM1; ITSN1; CCDC85B; NFE2L2; PKN2; DDB1; BAK1; MICA; SMU1; CRTC2; ZC3H12A; NUP188; UBR4; MAGI3; E4F1; RICTOR; CRTC3; SUPT6H; SND1; MAVS; WAPL; SH3RF1; SERINC5; PACS2; RAB11FIP4; TICAM1; TRIM22; KIAA0319L; ABI1; PDZD8; NUP43; WDR48; DNAJB14; DTX3L; NUP133; SLC20A1; RSAD2; DDX1; GBF1; CREBBP; TANK; TNPO1; USP7; FBXW7; CREB3L1; DHX58; OPTN; SIRT1; SEH1L; DDX11; POM121; ACY3; SRPK1; SPEN; PSMB7; MAP3K5; MXRA8; PAAF1; YIPF4; HTATIP2; NUP85; RBCK1; SETD2; IFIH1; ULBP3; ULBP2; ULBP1; TRIM5; DERL2; RBM38; COPS7B; SP110; APOBEC3G; MOV10; PARD6A; UBN1; EXOC1; UCKL1; KCTD5; ABI2; ITSN2; VAPA; PI4KB; VPS29; NXF1; COPS7A; DAXX; ZC3H7B; TBK1; PILRA; RCOR1; NCKAP1; AP3M1; SAMHD1; TLN1; USP15; YTHDF2; DYNC1LI1; IKBKG; WASF2; IVNS1ABP;	GO:0016032~viral process	265	456	58.1140350877193	0	0	0	0	0	0	0
up	SNAP23; STXBP3; PSMD12; QSOX1; PSMD14; SDCBP; DDX3X; RNASET2; MAN2B1; PDXK; ADAM10; APAF1; SURF4; ARPC5; PSMD3; TLR2; DIAPH1; LILRB3; CPNE3; DNAJC13; CREG1; ATP6AP2; TRPM2; STK10; TMEM63A; AP2A2; ATG7; BRI3; RAB3D; CYB5R3; PNP; PLAU; SERPINA3; CST3; NRAS; PIGR; HLA-B; HLA-H; LRG1; FTH1; SLPI; FUCA1; ALDOA; CSTB; ITGB2; GLA; GSN; PYGL; GPI; ITGAV; CTSD; ANXA2; CAPN1; PSAP; HEXB; APRT; CTSB; HSP90AA1; GUSB; HSP90AB1; CTSG; CD14; CD63; ACAA1; GSTP1; CXCL1; HMGB1; CTSH; FGR; HSPA1A; HSPA1B; GAA; HLA-C; CTSA; MGST1; HSPA8; SLC2A3; ITGAM; PYGB; LAMP1; IGF2R; ANXA3; XRCC6; CYBA; CEACAM1; APEH; CD59; PKM; MMP9; JUP; ARSA; B4GALT1; DSP; CD44; GLB1; PFKL; GM2A; LGALS3; PSMC3; VCL; CD58; NFKB1; CD33; TNFRSF1B; RAB3A; RAB6A; ITGAL; ITGAX; IMPDH1; C5AR1; NME2; PTPRB; PTAFR; CTSS; PSMA2; S100P; MAPK1; GCA; GRN; PRDX6; FCER1G; SERPINB1; S100A7; S100A11; CDA; GALNS; CD68; PRSS3; AGL; PSMC2; CHI3L1; PGM1; SRP14; DDOST; CEACAM3; CEACAM6; PRCP; IQGAP1; GYG1; DNASE1L1; PSEN1; CCT8; RAB5C; RAB7A; RAB27A; HK3; ACLY; IST1; VCP; GSDMD; RAB5B; RAB10; RAB14; ACTR2; RAP1B; RAP2B; RHOA; B2M; NPC2; YPEL5; RAP1A; PPIA; RAC1; VAMP2; DYNLL1; DYNLT1; CSNK2B; EEF1A1; TUBB4B; PAFAH1B2; SIRPA; ADAM8; LCN2; RHOG; AMPD3; FABP5; CAP1; DSG1; PLAUR; PRKCD; CKAP4; CD47; SIGLEC14; BST2; PTPRJ; PRDX4; PSMD2; DNAJC3; CHIT1; KCNAB2; PDAP1; ROCK1; TCIRG1; ASAH1; IQGAP2; RAB31; SPTAN1; CDK13; COTL1; MLEC; DYNC1H1; MVP; KPNB1; STXBP2; MAPK14; C3AR1; CLEC12A; UBR4; ATAD3B; HGSNAT; OLFM4; NBEAL2; UNC13D; CYFIP1; TMC6; C6orf120; GOLGA7; RAB44; HUWE1; TMEM179B; ABCA13; CAND1; SLC44A2; STK11IP; LILRB2; TXNDC5; NFAM1; LPCAT1; TSPAN14; SVIP; PLEKHO2; ATP8B4; CANT1; NCSTN; PTPRN2; ATP6V0A1; RAB24; TMBIM1; SERPINB12; PSMB7; PSMD1; VAT1; CPNE1; ERP44; CRACR2A; FUCA2; VAMP8; TOLLIP; MAGT1; CYSTM1; DNAJC5; PTGES2; METTL7A; RHOF; RAB9B; MMP25; NIT2; TMEM30A; CMTM6; ACTR10; KCMF1; VAPA; CTSZ; DPP7; DBNL; PSMD13; PPIE; HPSE; ATP11B; PADI2; ATP8A1; LAMTOR2; CAB39; RAP2C; ATP6V1D; TRAPPC1; HEBP2; DYNC1LI1; ENPP4;	GO:0043312~neutrophil degranulation	279	483	57.7639751552795	0	0	0	0	0	0	0
up	E2F8; ZBTB7C; MSGN1; NKX6-3; ARID3C; HAX1; TLR4; SUPT5H; WWP2; ARNTL; WASL; AGRN; MEIS1; DLL1; DDX3X; E2F3; KMT2D; OVOL1; TNFSF11; PHOX2A; BACH1; IRF6; IKBKB; CASK; TFEC; PPP1R12A; ZNF609; KDM6B; SMAD7; CHUK; PLSCR1; FOXN1; HDAC3; TLR3; CLOCK; MAFG; PER1; TET3; RIPK2; KLF4; FOXO3; TCF21; CHP2; TLX2; MED14; SOX15; ZNF292; ST18; ZEB2; CCNT1; GREM1; TLR2; LMX1B; GALR3; BRD4; TBL1X; LRP6; RPS6KA5; RPS6KA4; STK16; NFAT5; CAMTA2; SPDEF; ESRRB; IL33; DDX58; ECD; ONECUT2; EGFR; FOS; HRAS; TGFB1; TNF; IL1B; APP; EDN1; JUN; TFAP2A; RB1; DCN; HEXB; YES1; SP1; INHBA; MET; NFIC; HOXB5; HMGB1; UBB; UBC; GLI2; AR; TGFB3; IRF1; EGR2; VDR; ESRRA; SRF; BMP2; BMP4; XRCC6; RARG; OSM; GTF2F2; IRF2; POU2F1; LIF; ETS2; ATF2; FOSL1; FOSL2; HIVEP1; TCF4; CREB1; EPCAM; HMGA1; JUNB; HOXB4; JUND; CEBPB; XBP1; SPI1; PSMC3; ERCC2; BMP7; ARF4; EGR1; NELFE; ATF1; ATF3; ATF4; ATF6; ELK1; TFEB; TFE3; SLC9A1; RXRA; NFKB1; BCL3; TAF1; FGFR2; BMP5; NME2; GAL; NR4A1; SFPQ; MYF6; YY1; LMO1; NFKBIA; HMGB2; MAPK3; ARNT; ELK4; TEAD1; HOXD10; MSX1; MZF1; ARID4A; NOS1; HOXA10; HOXA7; TLX1; AKT1; ELF1; GTF2H1; CIITA; CTNNB1; GTF2F1; RORA; HOXD13; ZNF76; BMPR1A; ACVR1B; SREBF1; ACVRL1; PPARG; ZEB1; BRCA1; MMP12; PBX2; PBX3; STAT3; ETV6; WNT5A; HNF4A; ELK3; STAT1; STAT6; NR4A2; NAMPT; GATA4; ATRX; NOTCH1; YAP1; GALR1; CDX1; ID4; RFX3; SOX9; NRIP1; NR2C2; ARRB1; EVX1; CEBPD; GSK3A; MEOX2; ETV1; CDK9; SMARCA4; RPS6KA3; LUM; CCNH; GTF2A2; ZNF131; ZNF143; HMGA2; FOSB; PRRX1; NR1H2; F2RL1; MLLT6; CDH13; FOXA1; FOXA3; PKNOX1; PAX9; DLX1; HDAC4; CTBP2; WNT3A; SOX8; CD81; IL2; ACTR3; ACTR2; LMO4; HNRNPK; ESRRG; CNBP; RPS27A; PPP3R1; YBX1; PITX1; CX3CL1; JAG1; PRKDC; ELF3; SMAD3; HOXA4; HSF1; NFKB2; HNRNPU; E2F1; FOXK2; RUNX1; TFAP4; MC1R; SPIB; MEF2A; SP3; NHLH2; CREM; KMT2A; RELA; ACVR1; REL; UBE3A; EGR4; GRIN1; RNASEL; RBPJ; GABPA; GABPB1; PAX8; SOX4; FOXM1; EP300; SREBF2; TFCP2; SMARCB1; BPTF; NFIA; TP53BP1; FOXF1; FOXF2; PRDM2; KLF10; RLF; FADD; MAP2K5; MAPK7; GPS2; ATM; FZD5; SQSTM1; MED21; PIN1; RIPK1; HDAC1; NEUROD1; SNW1; BMPR2; KLF5; CBFB; NFYC; IL18; VEZF1; TFDP1; E2F2; HES1; NFE2L1; HNF4G; IHH; IRF3; NCOA6; MEF2D; MTF1; NFIX; NR1I3; MORF4L2; TNIP1; PRKD1; PPP2R5B; IRF4; E2F5; PCBP1; RPS6KA1; SIX1; MED1; HMGN3; ALX1; NCOA1; SMAD2; USF2; ZFHX3; NFE2L2; E2F4; MAPK14; TAF9; NRF1; HIF1A; GLYR1; CDON; ARID4B; AKIRIN2; DCAF6; ZC3H12A; MYSM1; DAB2IP; IER5; TET2; ZNF746; JMJD6; CDC73; TAF2; MAMSTR; RNF111; CREB3L2; MED25; ASXL2; SETX; MAVS; PCGF5; LDB1; BCL9L; NLRC5; METTL23; PPARGC1B; CRLF3; ARID3B; ASXL1; MAML2; MYOCD; SIX5; SPIC; RNF10; PAF1; ZBTB38; GLIS1; NFATC2IP; ZMIZ2; FLCN; TNIP2; LILRB1; NCOA7; GABPB2; OSR1; FEZF2; GRHL3; DOT1L; CREB3L4; LEO1; GLMP; LMO7; PHIP; AUTS2; ARNTL2; LPIN2; RTF1; NR4A3; MAML1; RORB; RREB1; CREBBP; DDX17; ATOH1; COPS5; SMARCC1; ARHGEF2; IRF7; MED12; MYDGF; WBP2; E2F7; SIRT1; DDRGK1; FUBP3; ZBED3; MAML3; IFT74; TOX2; NLRP3; IL17F; CITED4; CSRNP1; SIN3A; EYA1; ELF4; NDN; KLF6; MEIS3; LITAF; NPAS2; EPAS1; ATF6B; MESP1; OVOL2; PAGR1; IER2; HTATIP2; GATA5; HELZ2; TBL1XR1; FOXP3; EGLN1; CSRNP2; IRF2BPL; NUCKS1; EPC1; MIXL1; HIPK2; SOX17; SMYD3; MLXIP; BEX1; BARX1; ARNT2; NOD2; SENP2; CHD8; SLC40A1; SIX2; TCF7L2; ASH1L; SIRT7; SALL1; SOHLH2; HOXC10; EHF; GRHL1; SENP1; CHD7; ZNF219; PPARGC1A; FBLN5; ARMCX3; MLX; TBK1; NUFIP1; SERTAD1; MED13; KLF15; POU2F3; AGO2; INO80; ZMIZ1; MAFF; PLAGL1; BARX2; PLAGL2; FOXJ3; SATB2; RUVBL2; FOXA2; ATF5; RAX; THRAP3; KLF13; PYGO1; SALL2; MTF2; TRAF6; HEY1; MAFB; USP16; KLF2; GMEB1; CHCHD2; IKBKG; NCOA3; FOXO6; MGA; LPIN3; TBX2; ASCL2; TBX3; LHX6; THRB; SSBP3; POU6F2; ZNF148; KAT6B; MED19; LRP5L; NKX1-2; SETD3; CAMTA1; KDM1B; EBF1; LAGE3; MAX; CTAG2; HMGB3; RAI1; STAT2; HOXA9; TAF4; SMARCA5; MYF5; HOXC9; LPIN1; SRY; MECOM; SOX1; PPARD; NFATC4; DLX3; PPRC1; CTCF; POU3F4; PAXBP1; PTOV1; ZNF497; SBNO2; EBF2; THRA; NR2F1; MEOX1; DPF1; CRTC2; PCGF6; TEAD4; NCOA2; KAT8; NR1D1; BCL9; LHX9; DR1; SS18L2; HOXB9; ZNF613; RELB; KMT2C; CRTC3; CDK13; RSF1; TEAD3; EGR3; TNIP3; SSBP4; LHX2; JUP; TBX10; AHR; ATAD2B; SOX14; IKZF4; DPF2; TCF20; POU3F1; ZNF462; KAT6A; PROX1; NKX3-2;	GO:0045944~positive regulation of transcription by RNA polymerase II	595	1138	52.2847100175747	0	0	0	0	0	0	0
up	KIF2A; PLPP3; COPE; KIF3B; RER1; SURF4; TAPBP; KIF1C; SEC22B; ARF4; RAB6A; KDELR1; KDELR2; COPB2; HTT; NSF; ARCN1; PITPNB; KIF11; COPA; NAPA; ARF3; RAB1A; COG7; ARF5; KLC1; TMEM115; LMAN2; BNIP1; KIF22; TMED2; KIF2B; ARFGAP2; KIF18A; BICD2; SCFD1; GBF1; KIFAP3; COG3; SCYL1; KIF2C; RAB1B; ARFGAP3; STX18; UVRAG; COPG2; KIF26A; TMED3; COPG1; ATP9A; ERGIC1; DNAJC28; GOLPH3; GOLPH3L; ERGIC3;	GO:0006890~retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	55	85	64.7058823529412	0.000112603317355853	0.0154996087397007	1	1	0.739758091537588	0.999999978754896	0.151348186060672
up	DDX3X; EI24; GREM1; SLIT3; AGT; TGFB1; CRYAB; RB1; ENO1; INHBA; HSPA1A; HSPA1B; MYL2; GJA1; MSX1; PML; PPP2R1A; CDA; PHB; ACVR1B; ACVRL1; PPARG; CDKN1A; BCL6; HNF4A; CDKN2C; BDKRB1; GNG4; PPT1; SMARCA4; CDKN2D; SESN2; RACK1; PPP2CA; SMAD3; PPARD; BST2; HYAL1; PTPRJ; TNK1; BMPR2; VGLL4; SERTAD2; STK11; CCDC85B; RBBP7; PSRC1; ADIPOR2; CRLF3; DCUN1D3; CCAR2; SFRP1; FLCN; ST7L; FRZB; APBB2; MUL1; ADIPOR1; DACT3; SIRT1; TCHP; DCSTAMP; TSPYL2; SOX17; WFDC1; PRDM11; CDKN2AIP; NDRG3; IP6K2; SERTAD3; OSGIN1; OSGIN2;	GO:0030308~negative regulation of cell growth	72	124	58.0645161290323	0.00014096357497495	0.0188797814223785	1	1	0.781157803993391	0.999999978754896	0.18435437432559
up	SOX1; SOCS3; ABCD4; TNFSF11; MRAS; SMAD7; PLA2G10; KLF4; SPRY2; SMARCA5; NRP2; PTP4A3; LRAT; TFRC; SLC25A5; ICAM1; RARG; CREB1; XBP1; SRM; GLDC; NFYB; PML; SSTR1; MAT2A; PIGA; VEGFC; HK2; CTBP2; UBXN2A; SRSF3; HNRNPU; PFKP; TLE4; EPS8; KLF5; EIF4A2; TRIM25; ARID5B; INA; SRSF7; BSPRY; DTX1; RNF138; KAT6B; JARID2; SIRT1; PDCD10; ABCG4; SOX17; CACYBP; BCLAF1; KDM5B; PCOLCE2; SBNO2; PADI2; MTF2; MPC1; SNX10; SHMT1;	GO:1990830~cellular response to leukemia inhibitory factor	60	97	61.8556701030928	0.000141023641034854	0.0188797814223785	1	1	0.781258681640187	0.999999978754896	0.18435437432559
up	SAP18; GEMIN2; DHX15; RBFOX2; HNRNPR; PRPF3; KHDRBS3; ZRANB2; PTBP3; TRUB2; ECD; PRKACA; LGALS3; SON; HNRNPA2B1; SFPQ; U2AF2; ELAVL4; PTBP1; APOBEC1; RBM25; ADAR; ADARB1; RBM10; HSF1; SRSF2; SRSF11; RNASEL; FMR1; KHDRBS1; SRSF4; PPP1R8; SRSF9; SRSF5; RBM39; PDCD11; WTAP; NONO; SF3B4; SRSF7; CPSF6; PAN2; USP39; PAN3; ZC3H13; RBM20; RBM26; PRPF38B; MBNL2; ARL6IP4; ESRP1; JMJD6; RPUSD3; ERN2; SUPT6H; RBBP6; TSEN54; RBM23; CIR1; CCAR2; CLASRP; HNRNPLL; SREK1; CELF1; KHSRP; QKI; SCAF11; TSEN34; CPEB1; XRN2; NSRP1; SCAF1; A1CF; MBNL3; PPP4R2; CDK12; PHRF1; PPARGC1A; ACIN1; TTF2; THRAP3; LSM5; AURKAIP1; RBM38;	GO:0006397~mRNA processing	84	152	55.2631578947368	0.000146746109980889	0.0193804017951787	1	1	0.788337023401386	0.999999978754896	0.189242754838981
up	PANO1; TERT; GIPC1; TRIM24; HDAC3; B4GALT5; TADA3; USP19; FAM107A; KRAS; LMNA; TF; CTSA; HSPA8; TPR; MAPK1; NF2; SREBF1; DDOST; USP8; CASP3; CD81; PTEN; DAD1; ANK2; SOX4; KHDRBS1; ASPH; USP4; PIN1; PRKD1; INSC; APTX; SLC51B; TMEM25; SIAH3; CCAR2; RNF149; RNF128; USP7; NEDD4L; QRSL1; GNL3L; CMTM6; CDKN2AIP; GGA3; TOMM7; USP36; DPM3; FBXO4; SUGT1; SH3GLB1;	GO:0031647~regulation of protein stability	52	80	65	0.000156896259263739	0.020444628557127	1	1	0.795777826985685	0.999999978754896	0.199634551992255
up	SMIM22; SGK1; LAMA5; FANCA; MAFG; RBFOX2; NUAK1; PRDM1; RBBP9; PIAS1; PLAU; AGT; TFRC; FES; ESRRA; JUP; FUT3; SAT1; IL4R; NFKBIA; TSPO; NOS2; RPA3; HOXD13; BRCA1; APOBEC1; EPS15; BAG6; SOX9; PLCD1; BID; JAG1; XIAP; PTK2; CXCL9; BIRC2; BMPR2; E2F4; CCDC88A; HP1BP3; IER5; TRNP1; TMIGD1; FA2H; KSR1; PLCD3; EID2; CADM4; MZB1; ARHGEF2; SGK3; SIRT1; CIB1; RNF126; CDCA7; ACE2; CHRNA10; TXNIP; EGLN3; SGK2; CHST11; BIRC6; PDS5B; BEX4; MBD2; CFDP1; OSGIN1; SLC7A11; STAT6; JUN; TGFB3; ANXA1; FGR; TNK1; YES1; DUSP22; GKN2; TFAP2A; STAT3; TGFB1; BCL6; HCK; PTK6; STAT1; JUND; STAT2; SRC; JUNB;	GO:0042127~regulation of cell population proliferation	88	163	53.9877300613497	0.000188350522955294	0.0235993546261806	1	1	0.816272374428893	0.999999978754896	0.23043933397663
up	ACOD1; TLR4; KMO; ABCA1; BCL10; ASS1; ICAM1; CTSG; CD14; VIM; GSTP1; HMGB1; CXCL8; BCR; SRC; CEBPB; XBP1; NFKB1; TNFRSF1B; NR1D1; TNFAIP3; IL10; MRC1; EDNRB; HMGB2; ZFP36; CASP1; AXL; TSPO; CD68; NOS2; WNT5A; RHOA; SIRPA; LCN2; HSF1; PPARD; RELA; PDE4B; PDE4D; IL24; ADAM9; MAPK14; PDCD4; ZC3H12A; CMPK2; CARD16; DAB2IP; CDC73; PABPN1; SGMS1; TICAM1; LILRB2; PAF1; TNIP2; LILRB1; CACTIN; TRIM41; TNIP3; NLRP3; LITAF; MYD88; CDK19; NOD2; PLSCR4; PPARGC1A; SHPK; PLAA; SBNO2; TRAF6; CXCL1; VDR; PDCD1LG2; LY96; CXCL2; CXCL13; CD80; NR1H2; IL1F10; CXCL9; CXCL3; IRAK1; DEFA5; DEFA6; IL36G; IL1B; NR1I3; CD274;	GO:0071222~cellular response to lipopolysaccharide	88	163	53.9877300613497	0.000188350522955294	0.0235993546261806	1	1	0.816272374428893	0.999999978754896	0.23043933397663
