DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	SGK1; BMPR1B; STK25; ADAM10; RIOK3; BCKDK; IKBKB; CASK; GAK; CHUK; PDPK1; MAP3K13; DAPK3; PRKY; KALRN; GMFG; CCNT1; JAK2; BRD4; HUS1; ROCK2; CPNE3; ERN1; RPS6KA4; TRIO; STK17B; STK10; PRKD3; OXSR1; MAP4K4; LATS1; TGFB1; RAF1; ERBB2; PRKCB; INSR; LCK; FYN; LYN; RET; HCK; FGR; RARA; BCR; PIM1; PSKH1; CCL2; BRAF; CREB1; PRKACA; EIF2AK2; CDK11B; TAF1; JAK1; CFL1; ITPKA; PRKCH; MAPK3; MARK3; MAPK1; TYK2; CCND2; CCND3; CDC25B; AKT1; GRK3; TGFBR2; CSK; MAP3K8; PIK3CA; MTOR; TEC; TXK; FRK; GRK6; SYK; MAPK8; MAPK9; CSNK1A1; CSNK1D; PIK3CG; MAPKAPK2; CSNK1E; CLK3; GSK3A; GSK3B; RASSF2; CDK9; IRAK1; NEK2; DAPK1; LIMK1; LIMK2; SIK1; YWHAZ; SRPK2; CSNK1G2; CCNA1; PRKDC; CCL8; MAP3K9; PRKCE; MAP2K1; ACVR1; PRKCD; RNASEL; BTK; DMPK; AKAP13; MAP4K2; MERTK; ILF3; STK4; PRKAA1; PAK1; PAK2; STK3; MAP3K1; ATM; ROCK1; TNK1; SQSTM1; CAMK2G; CAMK2D; DYRK1A; PTK6; CCNI; MORC3; IKBKE; PDK1; STK38; MMD; MYLK; STK11; PKN1; PKN2; MAP3K11; CCNG2; MAPK6; PHKG1; DGUOK; AAK1; ADCK5; PAN3; LRRK2; CDC42BPA; MAST2; NEK5; KSR2; MARK2; TAOK1; PXK; NEK8; ALPK2; HIPK1; CAMK1D; CCNJL; BRSK2; LMTK2; STK40; MINK1; MLKL; PIK3C3; ANKK1; COQ8A; STK35; NEK7; PPP4R1; MAML1; DYRK2; MAP4K1; SGK3; RSRC1; WNK4; MARK4; ALPK1; PASK; CAMKK2; TP53RK; TESK2; PPP1R9B; SRPK1; PIK3R4; SMAD5; VRK1; MKNK1; TRPM6; TSSK1B; PINK1; SIK2; TAOK3; HIPK2; HIPK3; WNK1; MKNK2; SGK2; BIRC6; SNRK; LATS2; STK36; PIM2; EIF2AK4; STK17A; TBK1; TLK1; CDK11A; AURKC; AKT3; STK38L; SIK3; MAP3K2; WNK2; DYRK1B; PRKAB1; MAP4K5; CDC42BPB; IRAK3; STK24; BMPR2; CDK19; RPS6KB2; CDK13; RPS6KA6; CHEK1; CDK10; CDK12; ACVR2B; PRPF4B; CDK18; RPS6KA1; BMP2K; RPS6KB1; ACVR2A; RPS6KA3; CDKL1; PHKB; CDK14; NRBP1; CDK16; FAM20B; CDKL5; PEAK1; CDK8;	GO:0006468~protein phosphorylation	243	482	50.4149377593361	0	0	0	0	0	0	0
down	KLLN; SGK1; HRK; HIP1; EBAG9; APAF1; MAP2K7; CHEK1; AREL1; AXIN1; OGT; ALOX15B; CFLAR; DAPK3; TNFSF12; BCL2L11; TNFSF14; CD5L; RAD21; KIF1B; PHLPP1; JAK2; HIP1R; GADD45B; PPP1R15A; SMNDC1; STK17B; MFN2; RTN3; GADD45G; TNFAIP8; TIAF1; NTN1; AIFM1; PAK4; CST3; AVP; LTA; IFNG; IL1B; RAF1; NR3C1; ITGB2; S100A8; PRKCB; S100A9; CD14; VIL1; CTSH; IFI6; GZMB; BCL2; IRF1; IAPP; PIM1; GZMA; NCF1; MX1; GZMH; CDK11B; MAL; TNFAIP3; RPS3; RPS6KB1; NFKBIA; MAPK3; MAPK1; ADORA2A; PRDX3; PPP2R1A; TIA1; KRT20; CHI3L1; LTBR; TGFBR2; SNCA; BRCA1; IFI27; CASP3; CASP2; HTT; MAP2K4; BAG6; SERPINB9; FXR1; GZMM; DAP; BCAP31; APLP1; RPS6KA3; RBM5; DAPK1; CASP9; PTEN; UBE2D3; PSME3; DAD1; RHOB; EIF5A; RACK1; PPP2CA; PRAME; MAP3K9; PPP2R2B; MEF2A; PRKCE; RASSF7; KMT2A; PPARD; NOTCH2; PRKCD; MEF2C; ZFP36L1; EP300; FOXO1; TAF10; BNIP2; IL24; TIAM1; STK4; NAIP; TRAF1; TRAF3; PAK1; PAK2; STK3; ROCK1; TCIRG1; BIRC3; BIRC2; SQSTM1; RIPK1; PMAIP1; TNFAIP1; FKBP8; BECN1; IRF3; MFSD10; CASP8; MEF2D; ARHGEF6; PDCD1; RPS6KA1; TRADD; PDCD2; PKN2; MAPK14; BAK1; ECSCR; PDCD4; ZC3H12A; BCL2L15; MAGI3; MAP1S; ZFAND6; XAF1; GRAMD4; JADE1; TMEM214; BRAT1; TRAF7; DRAM2; ADAMTSL4; DPP8; RASSF6; USP17L1; RNF144B; BNIPL; C6orf120; TAX1BP1; PACS2; TRIM69; RNF130; TMEM219; MT-RNR2; MRPL41; RYBP; RNF152; TMEM102; PPP1R13L; PDCD6IP; RASSF5; CTNNBL1; RFFL; ELMO1; DPF2; INPP5D; TNFRSF25; RFK; RELT; TP53INP1; CIDEC; SH3KBP1; IFI27L1; CYFIP2; THOC1; PAWR; ITCH; CLPTM1L; KREMEN1; WDR92; NLRP3; BBC3; ZNF385A; GSDMA; CIB1; MYD88; BAG1; BCL7B; TCHP; CARD6; BCL2L13; CARD14; CSRNP2; ATG5; MAGEH1; SEMA6A; SLK; CDIP1; TP63; GHITM; HIPK3; SAV1; UBE2Z; TPT1P8; RRAGC; TRIM39; PTPRH; MRPS30; NLRC4; TIGAR; RTN4; BIRC6; DIABLO; BCLAF1; MTCH1; GULP1; STK17A; SAP30BP; PUF60; FEM1B; FBXO10; TAOK2; ING4; FAF1; CDK11A; PRELID1; CARD8; EPB41L3; SH3GLB1; FAM32A; TNFRSF18; IKBKG; CASP4; CASP10; CASP1; PRUNE2;	GO:0006915~apoptotic process	257	552	46.5579710144928	0	0	0	0	0	0	0
down	HLA-DRA; GTPBP1; TLR4; LST1; NCR3; CHUK; ADAMDEC1; CCL25; TAPBP; TNFSF12; TNFSF14; LAT; AIRE; CXCL13; SEMA7A; TNFSF13; CST7; IL18RAP; CNIH1; IGSF6; S1PR4; C3; JCHAIN; IGKV1D-33; IGKV1-39; IGKV1-17; IGKV1D-16; IGKV1-5; IGKV1D-12; IGKV2D-40; IGKV3-15; IGLV1-44; IGLV1-47; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-27; CD8A; TRBV12-3; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-53; IGHV3-33; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGHE; IGHD; HLA-B; HLA-H; HLA-DQA1; HLA-DRB1; HLA-DQB1; MBP; FTH1; TRGV3; TRGC2; CSF2; IGLV7-43; IGKV1-16; IGKV1D-39; IGKV3-11; TRBV7-9; HLA-A; CD1A; IGKV5-2; IGHV4-34; THBS1; IGF1R; FCGR3A; IFI6; CSF3; HLA-C; GZMA; IL1R1; VAV1; IGLL1; CTLA4; IL7R; CEBPB; XBP1; IL1RN; CR2; HLA-DPA1; ENPP1; RFX1; IGHV1-2; IL32; IL4R; HRH2; PTAFR; IL12A; IL2RG; FCGR2C; GBP2; CRHR1; IL13; LTBR; CD96; IL15; OPRK1; WAS; TNFRSF4; NOTCH1; SERPINB9; CCL23; CCL18; CTSW; SMAD3; MS4A2; IFITM3; IFITM2; IL1RL1; SP2; IRF8; CD164; LTB; MAP4K2; LCP2; ITGAD; IL18R1; TNFAIP1; IKBKE; TLR1; LTB4R; NFIL3; IL27RA; DPP8; CLNK; LAX1; TRIM22; FCGR1B; SEMA4D; TNFRSF14; MR1; MYLPF; MAP3K14; CCL19; PDCD1LG2; CD274; TENM1; PRELID1; TNFSF13B; TLR6; SAMHD1; IKBKG; IGKV1D-8; IGLV8-61; IGLV5-45; IGLV10-54; CTSS; IGKV1-37; IGKV1D-42; CXCR1; TLR7; IGLV9-49; IGKV3D-15; CXCR5; IGKV1-27; MICA; ULBP1; IGLV3-32; CCR10; IGLV2-33; ACKR3; IGLV4-69; TRAV2; IGLV1-36; IGKV3OR2-268; IGKV1-13; IGLV5-48; IGLV2-18; CCR4; TRDV3; VPREB1; IGKV2-40; MICB; VPREB3; FCGRT; PF4; HLA-E; IGLV4-60; CCR3; CCR6; TRAV14DV4; IGKV1-6; CXCR2; IGKV3D-7; IGKV1D-17; IGKV2-28; IGKV1-12; IGKV2-29; XCR1; IGLV3-22; HLA-F; IGKV1-8; CXCL2; IGKV3D-11; IGLV11-55; CD1B; IGKV3D-20; IGLV3-10; IGKV1-9; CTSK;	GO:0006955~immune response	213	433	49.1916859122402	0	0	0	0	0	0	0
down	TBKBP1; TAF4; DDX3X; ACOT8; IKBKB; XPO1; OGT; CFLAR; SYNGR2; SGTA; NRP2; CCNT1; BRD4; RNGTT; RFPL3; AP1G2; ATG12; UBR5; RTN3; IPO7; TDP2; DDX58; STAU1; HLA-B; HLA-DRA; HLA-A; SLC25A5; CFI; ISG15; RB1; HSP90AA1; LYN; SP1; PTPRC; CFH; VIM; HMGB1; POLA1; CALM1; HLA-C; HSPD1; HSPA8; TOP1; TPR; SRC; HLA-E; FDPS; IL2RB; CREB1; ATF7; TNFRSF1A; TBP; RAB6A; TAF1; HNRNPA2B1; SP100; POLR2A; ACKR3; BRD2; PSMA3; PSMA4; NFKBIA; MSN; ZFP36; MAPK3; CANX; PSMB4; MAPK1; IL12A; PML; IL2RG; YWHAB; CTNNB1; NUP214; KDR; LTBR; NUP62; IL6ST; IFI27; PSMB10; STAT3; STAT1; SYK; RANBP1; CD151; TUFM; CEBPA; PSMB2; NUP153; RANBP2; BCAP31; IRAK1; CCR3; USP11; STAT2; NUP98; NUP107; EIF4A1; PSME3; RHOA; HNRNPK; PPP1CA; YWHAE; GRB2; SUMO1; SKP1; RACK1; UBE2I; FOXK1; HSF1; HNRNPU; MDM2; E2F1; SET; SATB1; TAP1; TAP2; RELA; UBXN1; EIF4G1; UBE3A; FMR1; KLC1; VAC14; EP300; NUP160; DLG1; IK; CALCOCO2; TRIM28; G3BP1; SERINC3; RIPK1; SNW1; DYRK1A; CACNA1C; CDK13; KEAP1; MORC3; IKBKE; EIF4A2; TRIM25; FKBP8; BECN1; IRF3; EIF4H; TRAM1; ITSN1; ZYX; NFE2L2; PKN2; DDB1; BAK1; MICB; MICA; SMU1; CRTC2; ZC3H12A; NUP188; UBR4; MAGI3; E4F1; RICTOR; CRTC3; CRTC1; ATF7IP; SUPT6H; SND1; MAVS; WAPL; PACS2; RAB11FIP4; TICAM1; TRIM22; KIAA0319L; ABI1; PDZD8; NUP43; WDR48; DNAJB14; CD200R1; DTX3L; NUP133; SLC20A1; GBF1; CREBBP; TANK; TNPO1; USP7; FBXW7; DHX58; OPTN; SIRT1; POM121; VPS35; SRPK1; SPEN; GFI1; MXRA8; PAAF1; YIPF4; DERL1; NUP85; RBCK1; SETD2; IFIH1; ULBP1; TRIM5; DERL2; RBM38; SP110; APOBEC3G; MOV10; UBN1; CD93; LMBRD1; EXOC1; UCKL1; ABI2; ITSN2; VAPA; CLEC1B; MDFIC; PI4KB; VPS29; NXF1; DMBT1; ZC3H7B; TBK1; PILRA; RCOR1; CLEC4A; AP3M1; SAMHD1; TLN1; USP15; YTHDF2; DYNC1LI1; IKBKG; WASF2;	GO:0016032~viral process	240	456	52.6315789473684	0	0	0	0	0	0	0
down	TMEM129; UBA6; NEURL1B; RNF103; WWP2; SOCS2; SOCS7; SOCS3; SOCS6; UBE2L6; AREL1; TRIM24; UBD; SOCS1; PJA2; KLHL41; PPP1R11; MYCBP2; KLHL2; ARIH2; HERC2; HLA-A; FBXO45; UBB; UBC; UBA1; CBL; PEX2; AKT1; ARRB2; BRCA1; VHL; USP5; CDC34; UBE2A; PEX5; VCP; HIST1H2BD; UBE2G2; CDC42; UBE2D3; UBE2M; DCAF7; UBE2G1; UBE2H; UBE2D2; RPS27A; UBE2B; SKP1; RACK1; PRKDC; XIAP; MDM2; CBLB; TRIM28; OS9; BIRC3; MED21; CUL3; CUL4B; TNFAIP1; KEAP1; HERPUD1; LRRC41; MED1; HERC1; NEDD8; NFE2L2; DDB1; HIF1A; UBE2S; UVSSA; DCAF6; HERC4; DCAF17; DCAF10; HECTD3; UBR4; DCAF8; RNF220; RNF123; RNF213; E4F1; SPOPL; CDC73; RFWD3; TRAF7; KLHL24; RNF111; UBR3; NCCRP1; UBE2R2; CBLL1; KCTD9; IRF2BP2; UBE2Q1; ZNF598; DTX2; CAND1; FBXO11; RNF130; DTX1; MIB1; RNF135; CUL9; UBR1; AMN1; TRIM22; RNF168; KLHL36; WDTC1; ARRDC1; PAF1; RNF152; DTX3; RNF149; KCTD6; RNF169; ARRDC4; LNX1; DCAF11; TRPC4AP; RNF139; TRIM41; RNF138; UBE2Q2; LMO7; SOCS4; ASB17; ASB15; ASB13; ASB12; MYLIP; KCTD13; RTF1; PEX13; USP9X; USP7; MED12; FBXW7; FBXO32; TRIM63; FBXW5; SPSB4; UBE2W; C18orf25; SPSB1; ANAPC16; RSPRY1; SIRT1; TRIM11; ITCH; VCPIP1; FEM1C; LRR1; KLHL15; ASB2; RAB40C; EPAS1; FEM1A; UBAC1; WAC; DERL1; HERC2P3; PINK1; TRIM8; BTBD1; RNF38; WWP1; IRF2BPL; UBE2Z; SMURF1; TRIM39; CCNB1IP1; BIRC6; TULP4; CISH; ATG3; RLIM; ASB6; DCAF16; KCMF1; RNF181; KLHL9; SAE1; PEF1; MALT1; FBXL17; HERC5; FEM1B; FBXO10; FBXO9; FBXO3; FBXL5; RNF150; TRIM33; RNF24; DTX4; KLHL20; NOSIP; UBE2J1; HECTD4; ARIH1; NUB1; RNF215; MGRN1; MIB2; HUWE1; CHFR; AMFR; DCAF15; DTX3L; RNF126; ISG15; HECW2; CNOT4; SMURF2; UBR2;	GO:0016567~protein ubiquitination	218	444	49.0990990990991	0	0	0	0	0	0	0
down	ATOX1; CBX4; DDX3X; SOCS2; SOCS3; IFIT3; IKBKB; AREL1; MDM4; HDAC3; CFLAR; LAMTOR5; HIP1R; PROP1; PIAS1; TNFAIP8; TIAF1; BAG4; CLDN7; BAG3; MAP4K4; SLC25A27; DDAH2; EGFR; TIMP1; AVP; ALB; TFRC; CAT; RAF1; CD74; MPO; IL6; PTMA; CSF1R; THBS1; IGF1R; NGFR; HCK; GSTP1; ANXA4; CTSH; IFI6; UBB; UBC; RARA; ARAF; BCL2; CD28; HSPD1; HSPA5; PIM1; SRC; IL7; TPT1; HSP90B1; MMP9; IL2RB; BRAF; VEGFA; GATA1; EPCAM; PRLR; XBP1; SON; EIF2AK2; SLC9A1; AZU1; BCL3; RASA1; IL10; CBL; RPS6KB1; CFL1; NFKBIA; RPL10; ERCC5; CD38; PRDX3; CCND2; DNAJA1; AKT1; AKT2; CTNNB1; FLT4; KDR; NUP62; SNCA; HSPA9; CDKN1A; IL6ST; VHL; ID1; WNT5A; CASP3; CASP2; MAPK8; BAG6; CDKN1B; SOX9; GCLC; PSEN1; GSK3B; SERPINB9; PPT1; IRAK1; STAT5B; RPS6KA3; ARHGDIA; DAPK1; AIF1; TMBIM6; UCN; NCKAP1L; ADAR; PTEN; DAD1; HNRNPK; RPS27A; YWHAZ; UBE2B; PRAME; PRKDC; TMF1; HMGN5; SMAD3; XIAP; TEK; PPARD; RELA; NOTCH2; PTK2; MCL1; FOXO1; BNIP2; NAIP; PRKAA1; PAK2; DNAJC3; CLN3; BIRC3; BIRC2; SQSTM1; RIPK1; HDAC1; FKBP8; BECN1; PDCD1; RPS6KA1; RGN; MED1; TWIST1; DDB1; BCL2A1; TAF9; PDCD4; NUGGC; ZFAND6; NAA16; CDC73; SETX; RNF144B; MTDH; TAX1BP1; ANKLE2; CAMK1D; ERC1; MT-RNR2; SUPV3L1; AHI1; STK40; IL31RA; SH3RF2; PHIP; MYO18A; BCL2L2; SEMA4D; COPS5; GATA6; SIRT1; ITCH; USP47; SIN3A; YME1L1; PAFAH2; PHB2; CIB1; MYD88; BAG1; CITED2; HIGD2A; SYCP2; CARD14; ATG5; HIPK3; GOLPH3; PROK2; AGO4; SLC40A1; CHST11; BIRC6; CLEC5A; TREM2; PLAC8; PIM2; GHRL; MALT1; LEF1; TNFSF18; PRELID1; KLHL20; TRAF6; TNFRSF18; HGF; MAEA; UBE2Z; PSEN2;	GO:0043066~negative regulation of apoptotic process	217	489	44.3762781186094	0	0	0	0	0	0	0
down	SNAP23; STXBP3; PSMD11; PGRMC1; DDX3X; RNASET2; MAN2B1; PDXK; ADAM10; APAF1; AGPAT2; DEGS1; SURF4; ARPC5; PSMD3; GMFG; DIAPH1; TOM1; LILRB3; CPNE3; DNAJC13; CREG1; ATP6AP2; DGAT1; TRPM2; STK10; TMEM63A; ATG7; BRI3; VNN1; CYB5R3; CFD; PLAU; C3; CST3; HLA-B; HLA-H; FTL; FTH1; CAT; ALDOA; CSTB; A1BG; CYBB; ITGB2; S100A8; MPO; GLA; S100A9; PYGL; GPI; CTSD; CAPN1; PSAP; HEXB; CTSB; HSP90AA1; CD55; GUSB; HSP90AB1; ELANE; CD14; PTPRC; ACAA1; GSTP1; HMGB1; CTSH; FGR; ALOX5; GAA; HLA-C; CTSA; HSPA8; SLC2A3; ITGAM; LAMP1; FCGR2A; RNASE3; DEFA4; XRCC6; LAMP2; CYBA; EEF2; APEH; SELL; PKM; MMP9; JUP; ARSA; B4GALT1; GNS; ARSB; DSP; TIMP2; PECAM1; PFKL; CR1; VCL; CD53; ORM2; AOC1; CD33; AZU1; TNFRSF1B; RAB3A; RAB6A; ITGAX; IMPDH1; FPR1; PTPRB; CXCR1; CXCR2; FPR2; PTAFR; CTSS; STOM; MAPK1; GCA; GRN; PTPN6; FCER1G; SERPINB1; S100A7; CDA; GALNS; CD68; SERPINB6; AGL; CHI3L1; PGM1; SRP14; DDOST; CEACAM3; FOLR3; FRK; PRCP; GYG1; SERPINB10; DNASE1L1; SLC11A1; PSEN1; CAMP; RAB5C; RAB7A; RAB27A; HK3; ACLY; IST1; CRISP3; VCP; NCKAP1L; GSDMD; RAB5B; RAB14; ACTR2; RAP1B; RAP2B; RHOA; LYZ; B2M; YPEL5; RAP1A; RAC1; VAMP2; DYNLT1; EEF1A1; PAFAH1B2; HBB; SIRPA; ADAM8; S100A12; RHOG; TNFAIP6; ATP11A; AMPD3; PRKCD; CD47; SIGLEC14; BST2; PTPRJ; PSMD2; DNAJC3; KCNAB2; PLD1; PDAP1; ROCK1; TCIRG1; IQGAP2; RAB31; SPTAN1; CDK13; COTL1; MLEC; DYNC1H1; FGL2; MVP; KPNB1; STXBP2; MAPK14; ANO6; CLEC12A; UBR4; ATAD3B; HGSNAT; NAPRT; NBEAL2; UNC13D; CYFIP1; DOK3; TMC6; C6orf120; GOLGA7; RAB44; HUWE1; ABCA13; CAND1; ADGRG3; SLC44A2; MCEMP1; ORMDL3; STK11IP; SLC15A4; NFAM1; LPCAT1; TSPAN14; PLEKHO2; ATP8B4; CLEC4D; NCSTN; DOCK2; ARHGAP45; ATP6V0A1; RAB24; TMBIM1; LRRC7; CNN2; PSMD1; NEU1; CPNE1; CPPED1; ARHGAP9; ERP44; CRACR2A; VAMP8; AP1M1; ADGRE3; CRISPLD2; TOLLIP; MAGT1; DNAJC5; PTGES2; RHOF; RETN; RAB9B; MMP25; CD93; TMEM30A; CLEC5A; ACTR10; PLAC8; KCMF1; VAPA; CTSZ; BIN2; CD300A; DBNL; PSMD13; PPIE; HPSE; ATP11B; ATP8A1; DERA; CAB39; RAP2C; DYNC1LI1; ENPP4;	GO:0043312~neutrophil degranulation	276	483	57.1428571428571	0	0	0	0	0	0	0
down	TRGV5; TRGV8; TRGV4; TRDV3; LILRA5; SIGLEC16; TBKBP1; TLR4; DDX3X; PPP6C; RIOK3; IKBKB; CHUK; HMGB3; TLR3; PJA2; PSTPIP1; AKAP8; TLR5; TRIM13; SH2D1A; CRCP; PRDM1; HEXIM1; IPO7; VNN1; LY86; DDX58; NCR2; JCHAIN; TRGV3; C4BPA; CYBB; S100A8; CFI; POLR3D; C2; S100A9; CSF1R; LYN; CD55; CD14; KRT16; HMGB1; CSF1; FGR; C1S; IFI6; C4B; NLRP2B; ITGAM; RNASE3; DEFA4; XRCC6; CYBA; HLA-E; NCF1; CD46; CR1; EIF2AK2; NCF2; CR2; MX1; C4BPB; SFPQ; GATA3; HMGB2; PML; CD6; CORO1A; S100A7; SFTPD; PPARG; IFI27; MATR3; SYK; CAPZA2; PIK3CG; CASP4; GZMM; CAPZA1; CRISP3; ADAR; GSDMD; LILRA4; B2M; SRPK2; PRKDC; ADARB1; S100A12; OTUD4; ARID5A; MST1R; BTK; SIGLEC14; BST2; MAP4K2; TRIM26; NAIP; TRAF3; KLRD1; TRIM28; G3BP1; SLAMF1; IFIT5; SERINC3; TRIM25; AGER; NONO; PCBP2; TLR1; IFI16; MPEG1; PARP14; AKIRIN2; CLEC6A; APOBEC3H; TNFAIP8L2; TREML4; ZC3HAV1; MAVS; NLRC5; TREML1; TICAM1; RNF135; APOBEC3F; SIRT2; PARP9; DDX60; MCOLN2; DEFB119; IL27; DEFB105A; DTX3L; HAVCR2; PYDC1; CLEC4D; SEC14L1; TNFRSF14; ARHGEF2; IRF7; RNASE6; MR1; TMEM106A; RNF166; APOBEC3D; DHX58; TIFA; OPTN; SLAMF6; TRIM11; ITCH; SIGLEC10; NLRP3; ALPK1; SRPK1; ELF4; CNPY3; POLR3C; CLEC7A; IFIH1; TRIM8; CD244; TRIM5; TOLLIP; ZBP1; UNC93B1; CARD9; DHX36; APOBEC3G; NOD2; CD209; NLRC4; CYLD; DDX21; POLR3E; IRAK4; CLEC5A; TLR7; TREM2; MSRB1; MARCO; DMBT1; TBK1; HERC5; FBXO9; PADI4; CLEC4A; TLR6; YTHDF2; IKBKG; LY96; TRDC; IGHV3-15; MALT1; IGHV3-35; IGHV1OR15-9; RELB; IGHV3-66; RELA; IGHV3OR16-8; IGHV3OR16-12; IGHV4-61; IGHV3-48; IGHV2-70; IGHV1-69-2; IGHV2-26; IGHV4-59; IGHV3-23; IGHV4-39; IGHV2OR16-5; IGHV3-53; IGHV1-3; NFKB2; TRBC2; IGHV4-4; IGHV3-13; IGHV3-49; IFNL1; IGLC7; IRAK1; IGHV1-2; IGHV3-21; IGHV6-1; IGHV5-51; TRIM59; IGHV4-28; IGHV1-58; IGLC6; IGHV3-7; IGHV3-33; IGLL1; IGHV3OR16-10; IGHV1-18; IGHV4OR15-8; IGHV1-46; IGHG4; IGHV3OR15-7; IGLL5; IGHV3-64; IGHV1-45; FCER1G; IGLC2; IGHV3-74; MYD88; IGHV3-73; IGHV4-31; IGHG3; IGHV3-11; IGHV1-69; ANKHD1; IGHV4-34; IGHV2-5; IGHE; IGHD; CAMP; REL; IGHV1OR15-1; IGHV3-20;	GO:0045087~innate immune response	259	505	51.2871287128713	0	0	0	0	0	0	0
down	SMTNL1; CBX4; WWP2; ARNTL; BHLHE40; EREG; BTAF1; PER2; TRIM24; NKRF; HDAC3; FOXP2; CLOCK; PER1; RBFOX2; HR; ZNF217; NCOR1; DEAF1; NR1I2; HEXIM1; SIX3; ZBTB7A; TGFB1; TNF; IFNG; CSF2; NR3C1; RB1; ENO1; RARA; THRA; IRF1; HSPA8; VDR; SRC; XRCC6; POU2F1; GCFC2; ZNF12; HMGA1; SPI1; BCL3; SFPQ; GATA3; NR2F2; HMGB2; YWHAQ; CALR; CD38; ARID4A; PML; YWHAB; CTNNB1; DDIT3; PPARG; ZEB1; BRCA1; ID1; BCL6; WNT5A; KDM5C; ELK3; TNFRSF4; CDKN1B; NOTCH1; LIMS1; RFX3; SOX9; GCLC; PPM1F; CTCF; CEBPA; CEBPD; CDKN1C; DAP; SMARCA2; SMARCA4; MECP2; ATXN1; NR1H2; HDAC4; LOXL3; PSMC5; SUMO1; UBE2I; PRAME; ELF3; BASP1; FOXK1; MDM2; E2F1; SET; FOXK2; NRG1; ID2; SP3; HHEX; PPARD; ARID5A; RELA; ZNF91; RBPJ; RING1; KHDRBS1; FOXO1; ILF3; STRN3; KLF10; REST; CBX3; TRIM28; SMAD4; HDAC1; SNW1; TFDP2; ARID5B; CDK5R1; NONO; PTPRK; TAF7; TWIST1; SMAD2; EZH2; NFIL3; IFI16; LRRFIP1; GON4L; ZNF568; CRY2; BCL7A; PDCD4; LBH; NIPBL; HMBOX1; ZNF746; ATF7IP; BCOR; LDB1; CIR1; PPARGC1B; GATAD2A; IFNL1; NOSTRIN; SIRT2; YAF2; CCAR2; PIAS4; NKAP; ZBTB38; ZNF540; SMARCC2; DEDD2; KAT6B; BAP1; KAT6A; JARID2; GATA6; NACC2; SIRT1; TRIM11; USP47; HEXIM2; PRICKLE1; NACC1; CIC; UIMC1; SIN3A; RSF1; SPEN; SETDB2; PFDN5; PHB2; GFI1; NKX3-1; TSG101; CITED2; HINFP; MYBBP1A; PCGF6; ZNF350; ZMYND15; WWP1; GZF1; EPC1; FOXP1; TP63; ZNF703; KAT8; EHMT1; SMURF2; CHD8; CHMP1A; MLXIPL; TCF7L2; KMT5A; LANCL2; RLIM; BCLAF1; MDFIC; ZNF219; MBD2; KDM5B; MLX; DACH1; MBD1; LEF1; RCOR1; HDAC9; YEATS2; SNX6; ING4; TRIM33; HDAC5; ZNF148; RASD1; SBNO2; ZNF281; TSC22D4; LOXL2; TRAF6; ZNF706; NCOR2; PPARA; ZC3H6; PRDM8; ZNF18; ZC3H4; ZNF586; KAT7; ZNF154; DPF2; SOX13; TRIM66; ZBTB21;	GO:0045892~negative regulation of transcription, DNA-templated	235	530	44.3396226415094	0	0	0	0	0	0	0
down	MEIS1; EREG; TNFSF12; NRP2; RAMP2; DYSF; FGF18; RAPGEF3; TSPAN12; PDGFA; MMP2; COL4A2; ITGA5; HMOX1; CCL2; VEGFA; PECAM1; XBP1; TYMP; EFNA1; SAT1; PTPRB; COL8A2; ACKR3; EPHB2; S100A7; RORA; MYH9; KDR; ID1; ELK3; PIK3CA; SYK; PIK3CG; MMP14; PLCD1; PRKX; VAV2; EPHB4; EPHB1; PKNOX1; PTEN; RHOB; YWHAZ; ACTG1; ADAM8; SRPK2; HSPG2; TEK; TNFAIP2; PTK2; RBPJ; MFGE8; PDE3B; FZD5; GAB1; AAMP; KLF5; VEZF1; MED1; MAPK14; ECM1; HIF1A; CYP1B1; ECSCR; ZC3H12A; EMC10; PIK3R6; RNF213; EPGN; PLXDC1; AGGF1; SIRT1; EPAS1; CIB1; SETD2; SEMA4A; POFUT1; PROK2; SH2D2A; DLL4; C1GALT1; SLC12A6; VAV3; WASF2; VEGFB; PGF; RAMP3; CLIC4; COL18A1; ACVR1;	GO:0001525~angiogenesis	91	230	39.5652173913043	0.00010559559627954	0.00579757990657665	0.9449749911056	0.962398264491724	0.658455771801857	0.9449749911056	0.0562065950665156
