DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	TLR4; TRAF5; TRIM38; TNFSF11; IKBKB; CFLAR; IRAK2; GREM1; TLR2; TRIM13; RPS6KA5; RPS6KA4; FLOT1; IL18RAP; ZBTB7A; BCL10; KRAS; TNF; IL1B; LTF; PLA2G1B; APP; ITGB2; S100A8; ICAM1; HSPA1A; HSPA1B; FER; NFKB1; CAPN3; RPS3; CD40; CD40LG; CTH; STAT3; WNT5A; PRKCI; TIRAP; UBE2N; UBA52; ADAM8; NFKB2; CAV1; RELA; TRAF2; TRAF1; UBE2V1; IL18R1; RIPK1; IL18; FLOT2; TRIM25; TRADD; TAB1; CARD16; MTDH; CARM1; TICAM1; TRIM22; RTKN2; RHEBL1; EDA; ARHGEF2; TRIM52; RAB7B; RNF25; NLRP3; CIB1; MYD88; TRIM62; DHX33; EDA2R; PIDD1; NOD2; SPHK1; TAB2; SLCO3A1; PYCARD; ALK; TNFSF18; RIPK3; IRAK3; TNFRSF11A; IL1RAP;	GO:0051092~positive regulation of NF-kappaB transcription factor activity	84	154	54.5454545454545	0.000102544517200598	0.0350409264491186	0.978377238610904	0.98114594057532	0.75051214383304	0.978377238610904	0.341419423623896
down	CHRNB2; CHRNA4; ADGRV1; GABRQ; HTR3E; GABRD; GABRG3; CHRNB3; HTR3A; GABRB2; HTR3B; HTR3C; CHRNB4; GABRA3; CHRNA1; GABRA1; GABRA5; GABRR1; GABRP; GLRA2; GABRB1; CHRNA3; GABRG2; GABRR3; CHRND; CHRNA7; CHRNA2; GLRA1; GABRB3; CHRNA10; GABRA2; GLRA4; CHRNG; GABRG1; GLRB; GABRA4;	GO:0050877~nervous system process	36	52	69.2307692307692	0.000107445141746876	0.123991693575895	0.743412935746634	0.743950161455368	0.743305490604887	0.743412935746634	1
up	PDLIM1; ARHGEF11; NPHP1; MTSS1; NPHP4; DNAJB6; ABLIM3; ABL1; KRAS; PDGFA; PFN1; CXCL1; EPB41; SRF; NF1; TNXB; CFL1; ITPKA; PFN2; ADD1; ADD2; BCL6; PAFAH1B1; CAPZB; RHOA; RAC1; RHOG; DMTN; SPIRE1; ARHGEF5; ABR; FLII; ROCK1; KANK1; TRIP10; FSCN1; ARHGEF18; FGD6; MOB2; SSH2; FGD2; PHACTR4; TBCK; PALLD; SSH1; FOXJ1; ARHGEF17; DLC1; TESK2; CYTH2; CORO1B; KLHL1; SHROOM4; ARHGAP26; PACSIN2; NISCH; WASF2; MICALL2; PDLIM2; SSH3; SDAD1; ARFGEF3; EHBP1L1; LIMK2; PDLIM5; OPHN1; SPECC1L; PDLIM7; MICALL1; TESK1; PRICKLE4; LDB3; MICAL3; AMOTL1; LIMK1; CSRP1; SPECC1; RAC2; EHBP1; RHOBTB3; MICAL2; CAPZA1; CSRP2; SHROOM3; VASP;	GO:0030036~actin cytoskeleton organization	85	157	54.140127388535	0.000113207928673309	0.0373508090188352	1	1	0.769549826884889	1	0.36392564293681
up	ZNF487; PDLIM1; FOXE1; FOXN3; ARID1A; CHD2; ZNF609; SOX12; YY2; ZBTB43; TBX1; FOXO3; TLX3; HTATSF1; SOX15; SMARCA5; CREBL2; ZNF354A; SHOX2; ZBED4; TSC22D2; TBX10; TADA2A; MED26; PTTG1; EGFR; TGFA; TNF; ESR1; SOD2; HMGN1; TFAP2A; PFN1; INHBA; HMGB1; CGB3; MYBL2; KIT; HSPD1; ATF2; VEGFA; ZSCAN20; JUNB; UBTF; JUND; ATF7; DDX5; USF1; MYF6; ATP2B4; PTAFR; FUS; DEK; AHR; ZNF76; SREBF1; BRCA1; CDKN1A; STAT3; STAT6; STAT5A; MLLT3; NOP2; RFX2; SMARCA2; SMARCA4; STAT5B; DGKQ; SUB1; SOX10; RHOA; PSMC5; IRX5; SMAD3; CREB5; MLLT1; PPARD; GLO1; DBP; TFCP2; SMARCB1; BPTF; TARBP1; NFYC; HLX; MED22; TSC22D1; ELF2; PKN1; MAPK14; ECM1; SNAPC4; USF3; ADNP2; FOXR1; ATAD2; SMARCD3; LBX2; ZNF705A; NFXL1; SRCAP; ZNF367; TTC21B; ZBTB46; FOXP4; MKX; LCORL; JMY; THAP8; ZBTB8B; RHOXF1; SNIP1; SMARCC2; SP7; ARNTL2; TFAP2C; KAT2A; SMARCD2; SMARCE1; ISL2; ZNF524; ELP4; SMARCD1; ZNF414; ZNF396; TRERF1; MED15; DMRTA2; TCF12; TSC22D3; TEAD3; LITAF; SOX7; HTATIP2; ABCA2; CTDSP1; ZNF541; ADNP; FOXP1; THAP9; ZNF395; SRA1; BRD7; ASCL3; TCF7L2; MED17; ZNF446; SMARCAL1; ZNFX1; RCOR3; MYEF2; KDM5B; BAZ2B; BAZ1B; MYT1L; ZC3H4; TRAK1; DMTF1; ZNF711; USP16; SOX21; RFX8; CCNL2; TADA2B; HAND1; AATF; DLX2; VENTX; ELK4; ZNF823; BARX1; CCNC; GTF2H2; LIME1; NR2F6; MTF1; SUPT5H; SP6; MED13; LIN9; ELF4; UXT; ARID4A; EPC1; FOXD4L1; ZNF791; FOSL2; NHLH1; KLF4; MED8; ZNF443; HIF1A; EPAS1; KLF16; ZNF563; DBX1; JDP2; FOXD4; ETV3L; MTDH; KLF8; ETV3; FOXL2; MED20; ZNF14; TADA1; RLF; ANKRD1; NR2C2; SUPT3H; KLF1; FOXA1; KLF12; FOXD4L6; TAF7L; MLXIPL; NFE2L2; ZNF433; ETV7; ZMYM5; ASCL5; PIAS2; ZMYM2; KLF9; DUX4L9; MED12L; MRGBP; IRF2BPL; ST18; MED12; TFCP2L1; PSMD10; TADA3; TCF7L1; BATF2; CCNT2; CCNH; KLF5; DDIT3; BATF3; ZNF442; MED14; PTF1A; NUPR2; TWIST1; TFDP2; ZNF101; HMGB1P1; RUNX2; HOPX; SPI1; GMEB2; MED31; PRDM13; ARID1B; KLF3; IRF2BP1; TSHZ1; TAL2; DLX3; ZNF627; FOXD1; NRF1; NFKBID; FOSL1; GTF2E1; MEN1; NPAS1; DLX4; KLF6; ARID5A; GLIS2; FOXQ1; ARID5B; EGR3; ARID4B; ATF4; SATB1; ZNF799; ETV6; MAMSTR; ATF3; DLX5; QRICH1; MED13L; ERF; SP1; ZMIZ2; ZNF700; EHF; PIAS4; ELK3; CCNL1; MSC; GMEB1; ZNF878; ZNF709; ZMYM1; GTF2H2C; SATB2; ZNF44; LEF1; SP2; VAX2; ZNF57; RXRA; ELF3; BARX2; ETS2; DEAF1;	GO:0006357~regulation of transcription by RNA polymerase II	310	747	41.4993306559572	0.00011887646403641	0.0379136669300125	1	1	0.779673625691551	1	0.369409819386749
up	PSMB11; PSMD11; PSMD9; PSMD14; TNFSF11; TNFRSF13B; IKBKB; TNFSF12; FOXO3; TNFSF14; ST18; JAK2; PSMD10; BAG4; TNF; TNFRSF1A; TNFRSF1B; PSMA3; CD40; NFKBIA; CD27; PSMB8; PSMA5; PSMB6; TNFRSF8; CD40LG; TNFSF8; LTBR; PSMB10; STAT1; PSMC4; PSMB2; PSMD4; PSME3; PSMC1; PSMC5; PSMC6; ADAM17; TNFRSF17; RELA; PSME1; LTB; TNFRSF9; TRAF2; TRAF3; PSMD2; BIRC3; RIPK1; PSME4; PSMD6; TRADD; PSMA8; PYDC1; PSMF1; EDA; TNFRSF25; PLVAP; EDA2R; TNFRSF12A; PSME2; PYCARD; TNFSF18; TNFSF13B; TNFRSF18; TNFRSF11A; TRAF5; TRAF1; TRAF4;	GO:0033209~tumor necrosis factor-mediated signaling pathway	68	120	56.6666666666667	0.000197224017191244	0.0608722385963169	1	1	0.838119134230647	1	0.593105454743866
down	IGKV2-28; IGKV2D-30; IGKV1-12; IGKV2-29; CD5L; F2; CFB; C3; IGKV1D-33; IGKV1-33; IGKV1-39; IGKV1-17; IGKV1-5; IGKV1D-12; IGKV2D-28; IGKV3-15; IGLV1-44; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-30; IGHV3-33; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGHG3; C4BPA; IGKV1-16; IGKV1D-39; IGKV3-11; CFI; IGKV2-30; IGHV4-34; PROS1; C8A; C8B; IGLC2; C7; C6; CPN1; CR1; CPN2; IGHV1-2; IGLV3-21; CFHR1; CFHR4; C5AR2;	GO:0030449~regulation of complement activation	60	113	53.0973451327434	0.000234695778836169	0.232147653237377	1	1	1	1	1
up	NUPR2; KLLN; WNT10B; IRF6; TP73; PPM1G; PRKAB2; GAS2; HBP1; ERN1; PPP1R15A; ABL1; TGFB1; PRNP; IFNW1; THBS1; INHBA; CXCL8; IRF1; SKIL; GADD45A; IL12A; IL12B; DDIT3; CDKN1A; MTOR; CDKN2A; CDKN2B; CDKN2C; CDKN1B; CDKN1C; MAPK12; GAS1; CDKN2D; MLF1; SMAD3; PKD1; CDK6; NOTCH2; LAMTOR4; ATM; PKD2; RHEB; DHCR24; STK11; CDKN3; RRAGB; LAMTOR1; STRADA; KMT2E; RPTOR; JMY; SLC38A9; UHMK1; KAT2B; TP53INP1; MTBP; SGSM3; KIF20B; PPP1R9B; CGREF1; CGRRF1; BARD1; STRADB; RRAGC; TCF7L2; RRAGD; PRKAG3; RNF112; ING4; PRKAB1; WHAMM;	GO:0007050~cell cycle arrest	72	131	54.9618320610687	0.000258140151669362	0.0748449991264379	1	1	0.863768561043124	1	0.729248311969852
up	IKBKB; AURKA; MAPK13; ROCK2; TNKS; CHEK2; EPO; CDK1; BCL2; TOP1; SRC; PRKACA; TAF1; MAPK3; AKT1; TGFBR2; PRKCI; MTOR; SYK; MAPK8; MAPK9; CSNK1D; MAPKAPK2; CSNK1E; GSK3A; GSK3B; DGKQ; PLK1; MAPK12; CSNK2A1; CSNK1G2; PKD1; CDK5; MAP3K12; PAK2; ATM; ROCK1; ATR; CDK5R1; MAPK14; MAPKAPK3; TTBK2; RICTOR; TSSK4; MARK2; LMTK2; UHMK1; SMG1; MKNK1; PINK1; HIPK2; HIPK3; WNK1; CLSPN; NEK6; CSNK1G1; EIF2AK3; STK39; TBK1; PDPK2P; MAST1; DMPK; TLK1; HIPK4; IKBKE; AKT2; MAST2; SGK1; TTK; STK38; CAMK4; LATS2; SGK3; SGK2; STK32C; DCLK3; SBK1; DYRK3; CSNK2A3; HIPK1; VRK2; PKN3; PKN1;	GO:0018105~peptidyl-serine phosphorylation	83	158	52.5316455696203	0.000280916153180821	0.0790531104010029	1	1	0.873368320239173	1	0.770249822817272
down	IGKV2-28; IGKV2D-30; IGKV1-12; IGKV2-29; C3; IGKV1D-33; IGKV1-33; IGKV1-39; IGKV1-17; IGKV1-5; IGKV1D-12; IGKV2D-28; IGKV3-15; IGLV1-44; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-30; IGHV3-33; IGHV3-7; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGHG3; C4BPA; IGKV1-16; IGKV1D-39; IGKV3-11; CFI; IGKV2-30; IGHV4-34; C8A; C8B; IGLC2; C7; MBL2; C6; CR1; IGHV1-2; IGLV3-21; IGHV3OR16-9; IGHV1-18; TRDC; IGHV3OR16-13; IGHV4-4; IGHV1-45; IGHV3-21; IGHV5-51; IGHV3-20; IGHV1-24; IGHV1-69-2; IGHV3-49; IGHV3-38; IGHV4-61; IGHV4-31; IGLL5; CRP; IGHV2-26; IGHV3-15; IGHV1OR15-9; IGHV1-3; IGHV3-66; IGHV7-81; IGHV1-58; IGHV3-43; IGHV3-73;	GO:0006958~complement activation, classical pathway	78	161	48.4472049689441	0.000290043391202643	0.251032555085888	1	1	1	1	1
up	TLR4; PDE2A; TNFRSF10B; TNFSF14; TLR5; BAG3; BCL10; EGFR; NPPA; IL1B; COL1A1; MMP7; IRF1; SLC2A1; GOT1; TNFRSF1A; SLC9A1; NFKB1; MAG; BMP6; GADD45A; FAS; CD40; MAPK3; TNFRSF8; CASP1; AKT1; IL13; PTGS2; PTGER4; LTBR; CASP2; MAPK8; MAP2K4; SOX9; GCLC; RAC1; KCNJ2; CRADD; FADD; MAP3K1; ANKRD1; BAK1; BAD; SLC38A2; CNN2; MYD88; TLR8; F11R;	GO:0071260~cellular response to mechanical stimulus	49	79	62.0253164556962	0.00032636071904546	0.089217695995056	1	1	0.892503603543016	1	0.869287927872416
