DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	IZUMO1R; COL6A6; COL6A5; ARVCF; ISLR; PTPRT; NCAN; CASK; PDZD2; INPPL1; RS1; EFS; EDIL3; NUAK1; DSCAM; PLXNC1; NPHS1; MPDZ; CNTN5; FARP2; CLSTN1; BMP10; ITGBL1; ATP1B1; APP; ICAM1; ITGB1; ITGAV; THBS1; HCK; ITGA5; FREM3; HAPLN1; LAMC1; COL6A1; NCAM1; SELL; CD44; ITGB4; ATP2A2; PRKCA; ITGA2; VCL; MAG; IBSP; OMG; IL32; LAMA2; TNC; APC; COL8A1; EPHA3; EPHA8; CTNNA1; CTNNB1; MYH10; ACTN2; SPAM1; COL15A1; COL18A1; CXCL12; CD151; ENTPD1; ATP4B; CCL11; BMX; PRKX; EFNB2; EPHB4; EMP2; SLURP1; MFAP4; AFDN; CDH6; CDH8; CDH11; CDH15; LGALS4; BCAR1; RND3; ARF6; RHOB; RAC1; SIRPA; RELN; ADAM17; SRPX; DGCR2; EFNB1; MYBPC1; COL4A3; CNTN2; COL7A1; DST; DPT; SCN1B; DDR1; LGALS3BP; MFGE8; SPOCK1; TROAP; CNTN1; CDH17; FAP; ARHGAP5; MYBPH; SLAMF1; PTK7; MSLN; ADAM9; TPBG; LAMC2; ITGA9; PKP1; COL4A6; NID2; DSG2; SCARF1; LY6D; ADGRE1; FLOT2; MYBPC2; HES1; NEDD9; HABP2; OPCML; POSTN; NECTIN1; PTPRK; CDSN; PKN2; MOG; DDR2; SVEP1; FLG2; CERCAM; THEMIS2; SPECC1L; GRHL2; RGMB; MPZL3; MAEA; PPFIBP1; EGFL6; IZUMO1; CD177; CADM4; CD99L2; STAB2; CNTNAP5; TM9SF4; PTPRU; TNR; SYMPK; BCAN; CNTNAP3B; MAGI1; ERBIN; AMELX; CGREF1; COL12A1; CIB1; ADAM2; OMD; FERMT1; BOC; EMILIN2; CNTNAP3; PRKD2; CNTNAP4; HAPLN2; AMBN; CASS4; FLRT1; NTM; CTNNAL1; CFDP1; CNTNAP2; EGFL7; ADGRE2; CNTN6; CLCA2; SSX2IP; ROBO1; PCDHB8; PCDH17; PCDHA13; SRC; PCDHA3; CDHR1; PCDH1; CDH16; SIGLEC12; PCDHAC1; PCDHA7; PCDHB13; PCDHB2; PCDHA10; PCDHAC2; PCDHA11; PCDH11Y; PCDH7; PCDHB14; SIGLEC14; PCDHA5; PARD3B; PCDH10; PCDHA9; CDHR4; PCDHB10; PCDHB1; PCDHGC5; PCDHGB4; PCDH19; PCDHGB6; PCDHB11; PCDHB15; SIGLEC8; PCDHGC3; PCDHB9; PCDHB7; PCDHGA9; PCDHB16; PNN; PCDHGA3; PCDHGB3; FER; PCDHB3; PCDHGA10; PCDH11X; PCDHGA4; ICAM5; PARD3; PCDHB18P; SIGLECL1; PCDHA2; NINJ1; PCDHB4; PCDHGA8; PCDHGA11; PCDHGB1; PCDHGB7; PCDHB6; PCDH8; PCDHA8; PCDHGB5; PCDHA12; PCDHGA7; PCDHGA12; PCDHA6; PCDH15;	GO:0007155~cell adhesion	251	454	55.2863436123348	0.000154766434454667	0.186410719167473	1	1	0.85820978060481	0.999999999811586	1
up	FEZF1; CNOT1; NUPR2; NOTO; CBX4; SUPT5H; WWP2; ARID1A; BHLHE40; MEIS2; BACH1; XPO1; ZNF536; MDM4; ZBTB7B; HDAC3; PER1; FOXO3; SNAI2; FOXS1; TCF21; MAFK; PROP1; NCOR1; DEAF1; ZNF254; SAP30; HSBP1; FOXH1; LEFTY1; PRDM1; KLF7; PIAS1; DKK1; HEXIM1; ZNF205; SOX14; CBX6; SNAI1; CBX7; HAND1; PTH; HBZ; TFAP2A; RB1; ENO1; HMGB1; UBB; UBC; GLI2; NR2F6; NR2F1; TXN; VDR; ESRRA; SCGB1A1; PCNA; TPR; BMP4; SKI; SKIL; HOXD8; IRF2; HCLS1; HOXB3; ETS2; EZR; ATF2; VEGFA; TCF3; GCFC2; YBX3; CEBPB; PTPN2; DDX5; WT1; NFKB1; EFNA1; FGFR2; HNRNPA2B1; SFPQ; SP100; CCND1; NR2F2; GADD45A; YY1; LMO1; PAX6; ZFP36; RPL10; CALR; POU1F1; ELK4; PEX2; HOXD9; MSX1; KDM5A; HOXA7; HOXC8; CTNNB1; PCGF2; RFC1; HNF1B; SOX6; SOX11; PPM1A; PPARG; ZEB1; IFI27; VHL; STAT3; ETV3; BCL6; ETV6; ELK3; STAT1; STAT6; FRK; NKX2-1; NOTCH1; SOX2; SOX9; NRIP1; NR2C2; CTCF; PSEN1; ERF; ASCL1; RORC; SMARCA2; SMARCA4; HCFC1; HDGF; ZNF131; HMGA2; NKX2-5; PLK1; ATN1; PRRX1; FOXG1; FOXA1; DLX1; HDAC4; PER3; KLF3; PCBP3; FOXL2; UBE2D3; MAX; ISL1; RPS14; CNBP; RPS27A; SUMO1; UBE2I; YBX1; NKX3-2; IRX1; NKX6-1; SARNP; SMAD3; FOXK1; CDK6; PURA; HSF1; HNRNPU; MDM2; E2F1; INSM1; FOXK2; SATB1; POU4F1; MEF2A; SP3; CREM; ARID5A; RELA; NOTCH2; TLE4; EMX1; EMX2; EN1; RBPJ; GABPA; C1QBP; KHDRBS1; FOXM1; EP300; SREBF2; BPTF; POU4F2; FOXF1; FOXC1; DLG1; PRDM2; KLF10; REST; MAP2K5; TBX2; TRIM28; ORC2; SMAD4; SQSTM1; HDAC1; TDG; SNW1; CUL3; ACVR2B; KLF5; CBFB; SIM2; HES1; HIC1; IRF3; CBX2; DRAP1; NFIX; SUZ12; SIX1; TGIF1; NCOA2; MED1; ALX1; SMAD2; VPS72; NFIL3; IFI16; LRRFIP1; ZNF568; CRY2; AKIRIN2; VAX1; BEND3; MLIP; DAB2IP; KANK2; E4F1; OTUD7B; NIPBL; HMBOX1; ZNF746; CDC73; ATF7IP; BCOR; AEBP2; ETV3L; KCTD1; MED25; MEPCE; OLIG3; IRF2BP2; MTDH; JAZF1; CIR1; WWC1; SIRT2; PARP9; MYOCD; PIAS4; RYBP; WDTC1; NKAP; ESX1; PAF1; GLIS1; ZBTB34; CPEB3; GLIS3; FLCN; DMBX1; FEZF2; ZNF431; FNIP1; HDAC7; JDP2; TFAP2B; RTF1; TFAP2C; DPF2; EZH1; N4BP2L2; HOXB13; JARID2; GATA6; IRF7; USP9X; E2F7; NACC2; SIRT1; DNAJA3; AURKB; PAWR; NSD1; HEXIM2; PURB; ARX; NACC1; SIN3A; SPEN; NOTCH4; SMAD5; MDFI; FOXC2; CITED2; TCF25; HINFP; DUSP26; KLF16; HDAC8; IRX2; TBL1XR1; FOXQ1; NKX6-2; ANKRD2; WWTR1; GZF1; BCL11A; EPC1; HIPK2; TXNIP; PLK3; PRDM12; GSX1; SUV39H2; EHMT1; SMURF2; CBX8; ZBTB20; CHD8; HMX1; TCF7L2; KMT5A; PRDM6; PRDM5; SIRT7; DUSP22; SALL1; TENM2; DNAJC17; THAP1; RLIM; CHCHD3; CNOT2; LMCD1; H2AFY2; FNIP2; IMPACT; DNMT3B; MLX; DACH1; RCOR1; HDAC9; TCFL5; MYT1L; ZNF608; WWC3; TBX20; TRIM33; DICER1; HDAC5; ZNF148; PKIG; KCNIP3; STRAP; TBX22; TRAF6; NEUROG3; DMRT1; ETV7; ZHX2; JUND; KDM1B; ZFPM2; INSM2; NR0B1; FOXO6; NR2E1; NFIA; CC2D1B; PAXBP1; TBX4; E2F2; SREBF1; DLX2; NR2E3; GATAD2B; NFKB2; DR1; FAM220A; PHF21A; RARA; ASCL5; MTF1; NFIB; TBX5; REL; PRDM14; HES6; IGHMBP2; MECP2; MGA; ZHX3; MIER1; ID3; TBX18; RELB; ANKRD33; HES3; MBD1; ZNF613; TBX15; RIPPLY1; E2F4; E2F5; RIPPLY2; HOXA2; RARB; NR1H2; ZNF564; E2F3; HBP1; MIER2; SKOR2; VRTN; ZFHX4; HOMEZ; LDB1; ASCL4; GATAD2A; NR1I3; TBR1;	GO:0000122~negative regulation of transcription by RNA polymerase II	431	847	50.8854781582054	0.000277467743138637	0.218609553599775	1	1	0.919131685673774	0.999999999811586	1
down	IGKV2-28; IGKV2D-30; IGKV3D-20; IGKV1-12; IGLC7; IGKV2-29; C1R; C3; IGKV1D-33; IGKV1-39; IGKV1-17; IGKV1D-16; IGKV1D-12; IGKV2D-40; IGKV2D-28; IGKV3-20; IGLV1-44; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-11; IGHV3-48; IGHV3-13; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV4-39; IGKC; IGHG1; IGHG2; IGHG3; C4BPA; VTN; IGLV7-43; IGKV1-16; IGKV1D-39; IGKV2-30; IGKV5-2; IGHV4-34; C4A; C4B; IGLC6; IGLC2; CLU; CD19; CR1; IGHV1-2; CFP; CR1L; C5AR2;	GO:0030449~regulation of complement activation	56	113	49.5575221238938	0.000303580714434037	0.146236615911784	1	1	0.966176417136185	0.999999999997838	1
down	IGKV2-28; IGKV2D-30; IGKV3D-20; IGKV1-12; IGLC7; IGKV2-29; PIK3R2; PLD2; PLA2G6; ABL1; IGKV1D-33; IGKV1-39; IGKV1-17; IGKV1D-16; IGKV1D-12; IGKV2D-40; IGKV2D-28; IGKV3-20; IGLV1-44; IGLV2-23; IGLV2-8; IGLV3-19; IGLV3-1; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-11; IGHV3-48; IGHV3-13; IGHV3-53; IGHV3-30; IGHV3-7; IGHV2-70; IGHV4-39; IGKC; IGHG1; IGHG2; IGHG3; IGLV7-43; IGKV1-16; IGKV1D-39; FYN; IGKV2-30; IGKV5-2; IGHV4-34; CD3G; IGLC6; IGLC2; NCK1; PLCG2; IGHV1-2; PIK3R1; FCGR2B; NCKAP1L; PRKCE; PRKCD; ELMO1; ELMO2; NCKIPSD; VAV3; BAIAP2; WASF2;	GO:0038096~Fc-gamma receptor signaling pathway involved in phagocytosis	63	135	46.6666666666667	0.000465676347362387	0.211856867141699	1	1	0.984379179792961	0.999999999997838	1
up	ATOX1; CBX4; DDX3X; IFIT3; IKBKB; AREL1; MDM4; HDAC3; CFLAR; RIPK2; LAMTOR5; DYRK3; BNIP3L; OPA1; PAGE4; NOL3; HIP1R; PROP1; PIAS1; DKK1; TNFAIP8; CLDN7; BAG3; MAP4K4; SLC25A27; TIMP1; NGF; CRYAB; ALB; TFRC; CAT; RAF1; ANXA1; TFAP2A; KRT18; PTMA; THBS1; IGF1R; FGF4; HCK; GSTP1; ANXA4; IFI6; UBB; UBC; HSPA1A; GLI2; RARA; ARAF; HSPD1; RARB; HSPA5; PIM1; BMP4; SRC; UNG; TDGF1; TPT1; HSP90B1; MMP9; BRAF; NQO1; VEGFA; CD44; EPCAM; MGMT; PRLR; XBP1; ARF4; SON; EIF2AK2; WT1; NFKB1; BCL3; RASA1; FLNA; CBL; RPS6KB1; CFL1; PAX7; FAS; MT3; NFKBIA; RPL10; MSX1; DUSP1; ERCC5; CD38; PRDX5; PRDX3; CCND2; PPIF; NTSR1; DNAJA1; AKT1; AKT2; PRDX2; CTNNB1; FLT4; NUP62; HSPA9; CDKN1A; GDNF; IL6ST; MYCNOS; VHL; PRKCI; CASP3; CASP2; PTGFR; BAG6; CDKN1B; IER3; SOX9; GCLC; PSEN1; GSK3B; SERPINB9; ASCL1; IRAK1; RPS6KA3; MNAT1; ARHGDIA; HMGA2; NKX2-5; PLK1; ADAR; BID; ADAMTS20; PTEN; DAD1; HNRNPK; RPS27A; YWHAZ; UBE2B; ACTC1; NKX3-2; PRKDC; TMF1; SMAD3; LRP2; XIAP; PAX2; PLAUR; RELA; NOTCH2; GLO1; PTK2; PRKCZ; EGR3; MCL1; BNIP2; BNIP3; PRKAA1; PAK2; DNAJC3; DHRS2; FOXE3; BIRC2; SQSTM1; RIPK1; HDAC1; FKBP8; BECN1; ARL6IP1; KIF14; DHCR24; RPS6KA1; STIL; RGN; MED1; NPY5R; ASIC2; DDB1; BCL2A1; TAF9; PDCD4; PRAMEF20; PRAMEF17; PRAMEF15; ZFAND6; NAA16; CDC73; FIGNL1; SETX; SH3RF1; VTCN1; MTDH; PIM3; TAX1BP1; ANKLE2; ERC1; SUPV3L1; TEX11; AHI1; SFRP1; TXNDC5; SH3RF2; TWIST2; PHIP; RXFP2; TFAP2B; MYO18A; BCL2L2; COPS5; GATA6; TSLP; FATE1; SIRT1; APIP; ITCH; USP47; SIN3A; YME1L1; PAFAH2; PHB2; BARD1; CIB1; MYD88; BAG1; CITED2; NAA38; PDCD10; HIGD2A; FAIM2; NAA15; NUAK2; ATG5; HIPK3; GOLPH3; PLK3; ARNT2; AGO4; BCL2L10; SLC40A1; PRDM9; BIRC6; HYPK; SPHK1; PLK2; FMN2; AIPL1; TNFRSF10D; LHX3; GHRL; MALT1; NAT8; NAT8B; SIX4; HIGD1A; PRELID1; KLHL20; NR2E1; TRAF6; TNFRSF18; TMEM14A; AXL; MAEA; UBE2Z; PSEN2;	GO:0043066~negative regulation of apoptotic process	260	489	53.1697341513292	0.00068466236401532	0.375508553038573	1	1	0.969221045287908	0.999999999811586	1
down	RPL37AP8; MRPS14; EGFR; RPLP0; RPSA; RPL7; GGT1; RPL12; RPL22; GGT5; RPL4; RPS19; RPL3; RPL35; RPL5; RPL21; RPL34; DHPS; HARS2; RPL14; RPS20; RPS3A; RPL15; RPS16; RPS23; RPL7A; RPS4X; RPL23A; RPL23; RPS24; RPS25; RPS26; RPL10A; RPL32; RPL11; RPL38; MRPS21; RPL19; RPL6; RPL18; MRPL28; MRPL23; MRPL51; RPL39P5; RPL13AP3; LARP4; MRPL55; MRPL10; PSTK; GUF1; GEMIN5; GCN1; RPL3L; RPL10L; MRPL32; MRPL9; CPEB1; MRPL37; MRPL18; METTL17; PDF; MRPS18A; MRPL36; GGT7; MRPS33; MRPL11; MRPS16; MRPS18C; MRPS18B; GSPT2; HBS1L; RSL24D1; MRPL24; MRPS5; MRPS11; MRPS7;	GO:0006412~translation	76	175	43.4285714285714	0.000694881289736826	0.274192600806302	1	1	0.991546401636911	0.999999999997838	1
up	LRRD1; CLIC1; AGRN; STK25; SH2B2; PTPRT; IRS4; MAP2K7; HGS; PPP1R12A; ANGPT2; VGF; NPHP1; INPP4B; IPO8; CLOCK; PLXNB1; SRGAP3; FGF16; RIPK2; TNFSF14; AKAP10; KALRN; GMFG; SH3BP5; ADCY3; TLR2; GFRA3; JAK2; OPHN1; SRGAP2; ICOSLG; FLNB; SKAP2; REM1; TOM1L1; RHBDL1; BCAR3; RASSF9; PDE5A; NFAT5; FAM13A; TNFSF15; IPO7; CNIH1; PEX11B; HRAS; EGF; TGFA; PENK; LHB; GAST; IL1B; HLA-DRB1; OPN1SW; RAF1; ANXA1; ERBB2; GNAI2; CHGB; FGF1; REG1A; CCK; PGR; S100A6; GPI; GRP; LYN; IGF1R; MET; FGF4; CXCL1; ANXA4; GIP; C1QTNF9; CGB3; CGB7; CXCL8; RARA; NR2F6; NR2F1; RARB; CHRM1; RALB; BCR; VDR; FGF3; GNAT1; SCGB1A1; IGF2R; SRC; EDN3; RAC2; IFNGR1; CREB1; GJA1; CHRNB2; IGFBP2; ATF6; EPOR; CD53; MX1; OGN; NTF3; RASA1; ENDOU; FPR1; C5AR1; FGF7; ERBB3; IGFBP4; RPS6KB1; ITPKA; NR2F2; IGFBP5; EDNRA; FAS; CNTF; CNTFR; MAPK1; PTPRM; CD38; IMPA1; CASP1; CRABP1; GNA11; AXL; LRPAP1; SRI; CHRNB4; NTS; AKT1; AKT2; IL2RG; S100A11; CHRNA3; CSF2RB; CD70; GUCY1A2; RYK; ADM; ADRA1A; THBS4; FBN1; IRS1; CHRNA7; GNL1; LTBR; PPARG; COL15A1; GDNF; CAP2; ADCY8; STAT3; IL15; NBL1; ELK3; ASIP; STAT6; GRIA1; GRIA2; PIK3CB; PI4KA; CXCL5; RANBP1; NAMPT; CHRNA4; MAP2K4; MAP2K3; IQGAP1; OMP; OR3A3; CXCL12; SOX9; CSNK1A1; INPP1; CSNK1E; PGF; VEGFC; HINT1; GDI2; CCL11; CLCN6; RPS6KA3; BMX; HDGF; TDGF1P3; COPA; LIMK1; GEM; AFDN; GFER; TPTE; P2RX3; KCNK10; GMFB; FGF12; HNRNPK; GNB1; YWHAZ; GNGT1; GNG5; CSNK2A1; GTF2I; CSNK1G2; CXCL6; FGD1; CD83; CAP1; IL1RL1; OCRL; ROR2; MAP2K1; RASSF7; CREM; PLAUR; TLE1; TLE3; MST1R; PRKCZ; LTB; SOS1; LGALS3BP; VAC14; PLCXD2; ANK3; STK4; TRAF3; PRKAA1; PPFIA1; MAP2K5; PAK2; PRKG2; PTK7; ATM; PPP2R5C; PDAP1; ROCK1; IL18R1; CAMK2B; NAE1; ITPK1; IQGAP2; OR2F1; TP53BP2; RIN1; ACVR2B; ARFRP1; PKP1; PDE1C; ARHGEF7; DOCK1; DIAPH2-AS1; GNA13; NEDD9; SPARCL1; ITPR2; INSL4; ITPR1; NR1I3; GAPVD1; PRKD1; PPP2R5A; PTGES3; PTPRK; RASA2; ERBB4; RHEB; TLR1; RSU1; RPS6KA1; SHB; TRADD; TRIP10; CHRNA2; ADIPOQ; CNGA3; EXT1; PKN2; PPP2R5E; MAPK14; DPYSL2; CARTPT; ECM1; MAPKAPK3; MAPK6; CCL15; DDR2; TXNRD1; ARHGAP11B; ANKDD1A; ERFE; ARHGAP15; AKAP4; SFRP5; ARTN; ARHGAP21; ARHGAP40; SYDE2; PLCXD3; METRNL; TENM4; RGMB; EPGN; LMBR1L; ANGPTL8; ARHGAP36; RASSF6; ARHGAP27; TOM1L2; ZFYVE16; MAVS; APBB1IP; SRGAP1; PLEKHH3; ADGRA1; RASSF3; MAPKAPK5; ARHGAP12; LILRB2; FNDC5; APPL2; LILRB1; STOML3; DLG5; MICAL1; PPP4R1; ARAP3; CASKIN1; ARAP2; FAM3C; NSMAF; CDKL2; INPP5D; TANK; CDS1; FGF13; FGF11; FGF14; RIT1; TRIM63; OPTN; CMTM5; SIPA1; THOC1; HSH2D; SNX27; AGAP3; ARAP1; INPP4A; ERBIN; AMELX; P2RX4; SMAD5; PIP5K1A; MYD88; ATF6B; SH3GL1; SH3GL3; AKAP9; DPYSL5; RASL11B; PMCHL2; TRAIP; TRIM55; TOLLIP; WWP1; ING2; RASSF4; RERGL; IL1RL2; PDE11A; AMBN; CABP5; FGF20; CABP2; KIF13B; CNGB3; CDC42SE1; ARHGAP35; FGF21; TENM2; PAG1; FAM13B; SIGLEC8; IL1RAPL1; CD274; CALML5; CALCOCO1; ARHGAP23; TENM3; PAK5; ARHGAP20; ARHGAP28; PI4KB; RBPJL; GNG12; TNFRSF10D; RPS6KB2; PPP1R1B; FEZ2; RASAL2; METRN; RPS6KA6; PITPNC1; CDC42EP3; PILRA; OR52A1; CASP8AP2; ITGB1BP2; AMFR; MKLN1; CORO1C; APLN; ALK; DAPP1; ARHGAP26; MOK; OSGIN2; NOD1; PLAA; RASD1; TNFSF13B; PKIG; KCNIP3; PRKAB1; INSL6; CDC42BPB; TNFRSF18; WIF1; NR2E3; STK24; SMAD5-AS1; CSNK1G3; CHRNG; HTR3A; GLRA3; GABRG2; ZYX; SCUBE3; GABRA6; GLRA2; CBLB; GLRA1; GABRR3; NDRG1; PLPP5; GABRD; PLPP4; CHRND; GABRA2; GABRQ; GABRG3; SAV1; LMBR1; CHRFAM7A; MAGI1; HTR3B; GSK3A; MAGI3; GLRB; GUCY2F; NDRG4; HTR3C; GABRA3; PRKX; IMPA2; GABRA4; HTR3D; PLPPR4; CBLC; GABRR1; ZACN; GABRP; GABRB3; CBL; CHRNB3; GABRB1; GABRG1; PLPPR5; SLC39A4; GSK3B; GLRA4; NDRG3; GABRA5; NUDT6; CHRNA1; MAGI2; GABRA1;	GO:0007165~signal transduction	489	989	49.4438827098079	0.000712539948839797	0.375508553038573	1	1	0.971497655885485	0.999999999811586	1
up	WWP2; HCN1; NTSR2; CHRNA1; DLD; GLRA1; CHRNA3; KIF5B; ACTN2; CHRNA4; SLC1A6; CAV3; SLC26A5; KCNA1; KCNH2; DLG1; GRIK3; ATP1A4; ASIC2; ABCB5; SLC4A8; CNIH2; SLC39A8; RIMS4; POPDC3; HCN3; RIMS3; RIMS2; HCN4; CHRNB3; CHRNA2; GABRA3; RIMS1; PXK; GABRA4; KCNH7; GABRG3; CHRNB2; GLRA2; GABRA6; KCNH6; GLRA3; KCNH1; GABRP; ZACN; GABRG1; GLRA4; GABRR3; GABRD; GABRA5; CHRND; GLRB; GABRA1; HTR3B; CHRNA7; KCNH5; CHRNG; GABRQ; GABRA2; HTR3A; CHRNB4; HTR3D; GABRB3; PIEZO1; GABRR1; CHRFAM7A; GABRG2; HTR3C; PIEZO2; GABRB1;	GO:0042391~regulation of membrane potential	70	102	68.6274509803922	0.000883169289260688	0.440785125706906	1	1	0.985112900205801	0.999999999811586	1
up	HIP1; WASL; PIK3C2A; HGS; GAK; SYNJ2; ARPC2; ARPC3; ARPC5; SYNJ1; HIP1R; STAM2; AP2A1; LDLR; EGF; TGFA; MBP; PMP2; TFRC; TF; CHRM2; CLTA; CLTB; UBB; UBC; HSPA8; IGF2R; RAB5A; M6PR; SYT1; CBL; YWHAQ; YWHAB; PRKCI; EPS15; ARRB1; AGFG1; CLTCL1; ARPC4; ACTB; ACTR3; ACTR2; YWHAG; YWHAE; RPS27A; GRB2; AP2B1; VAMP2; YWHAZ; ACTG1; LRP2; CLTC; OCRL; YWHAH; FCHO2; PICALM; SCARB2; CTTN; GAPVD1; DHCR24; TRIP10; ITSN1; VAMP3; SLC18A3; CCDC88A; LDLRAP1; FNBP1L; EPGN; LPCAT2; TBC1D1; SYT2; NECAP1; REPS2; ARPC1A; SH3KBP1; AP2M1; REPS1; SGCZ; CHP1; VAMP8; SLC2A8; PACSIN2; SNX9; SAR1B; TMEM33; SAR1A;	GO:0061024~membrane organization	86	134	64.1791044776119	0.00111701626118055	0.466028492633368	1	1	0.992837710877511	0.999999999811586	1
down	PRMT5; SART1; SNUPN; SNRPB; CLNS1A; GEMIN4; SNRPE; SNRPF; SNRPD2; SNRPD3; SART3; SMN1; GEMIN5; TGS1; WDR77; GEMIN7; PRMT7; GEMIN8; DDX20; COIL;	GO:0000387~spliceosomal snRNP assembly	20	28	71.4285714285714	0.0012964379844348	0.482569575206206	1	1	0.998829116818766	0.999999999997838	1
