DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	SGK1; BMPR1B; PIK3CD; STK25; ADAM10; RIOK3; BCKDK; IKBKB; CASK; GAK; CHUK; PDPK1; MAP3K13; DAPK3; PRKY; KALRN; GMFG; CCNT1; JAK2; BRD4; HUS1; ROCK2; CPNE3; ERN1; PRKRA; RPS6KA5; RPS6KA4; TRIO; STK17B; STK10; PRKD3; CCNB2; OXSR1; MAP4K4; LATS1; TGFB1; RAF1; ERBB2; APP; PRKCB; INSR; LYN; FGR; RARA; BCR; PIM1; PSKH1; BRAF; NPR1; CREB1; PRKCA; PRKACA; EIF2AK2; CDK11B; TAF1; PRKACB; JAK1; CFL1; ITPKA; CCND1; PRKCH; LAMA1; MAPK3; MARK3; MAPK1; TYK2; CCND2; CDC25B; MAPK4; AKT1; TGFBR2; CSK; MAP3K8; PRKCI; PIK3CA; MTOR; TEC; FRK; GRK6; SYK; MAPK8; MAPK9; CSNK1A1; CSNK1D; PIK3CG; MAPKAPK2; CSNK1E; CLK3; GSK3A; GSK3B; RASSF2; CDK9; IRAK1; NEK2; JAK3; LIMK1; LIMK2; SIK1; YWHAZ; SRPK2; CSNK1G2; PRKDC; CCL8; MAP3K9; PRKCE; MAP2K1; ACVR1; PRKCD; RNASEL; DMPK; AKAP13; MAP4K2; MERTK; ILF3; STK4; PRKAA1; PAK1; PAK2; STK3; MAP3K1; PTK7; ATM; ROCK1; TNK1; SQSTM1; CAMK2G; CAMK2D; DYRK1A; PTK6; CCNI; MORC3; IKBKE; PTK2B; GAS6; PDK1; PRKD1; STK38; MMD; MYLK; SPEG; STK11; PKN1; PKN2; MAP3K11; CCNG2; PDK4; MAPK6; PHKG1; DGUOK; AAK1; MYLK3; LRRK1; ADCK5; PLK5; PAN3; CDC42BPA; CDC42BPG; MAST2; NEK5; ERN2; MARK2; TAOK1; PXK; NEK8; PIM3; HIPK1; CAMK1D; CCNJL; LMTK2; FAM20C; MMD2; STK40; MINK1; MLKL; CAMKV; PIK3C3; COQ8A; STK35; NEK7; PPP4R1; MAML1; DYRK2; SGK3; RSRC1; WNK4; MARK4; ALPK1; PASK; CAMKK2; TRIB1; TP53RK; TESK2; PPP1R9B; SRPK1; PIK3R4; P2RX7; MAP3K5; SMAD5; VRK1; MKNK1; TRPM6; TSSK1B; PINK1; EIF2A; PRKD2; NUAK2; SIK2; TAOK3; HIPK2; HIPK3; WNK1; PLK3; MKNK2; SGK2; BIRC6; SNRK; LATS2; STK36; PLK2; PIM2; FNIP2; EIF2AK4; STK17A; STK39; TBK1; DAPK2; HSPB8; TLK1; CDK11A; AURKC; STK38L; MAST1; SIK3; MAP3K2; WNK2; DYRK1B; PRKAB1; MAP4K5; CDC42BPB; STK24; BMPR2; CDK19; PHKA2; RPS6KB2; CDK13; RPS6KA6; CHEK1; CDK10; CDK12; ACVR2B; PRPF4B; CDK18; RPS6KA1; BMP2K; RPS6KB1; ACVR2A; CDK20; RPS6KA3; CDKL1; PHKB; CDK14; NRBP1; CDK16; RPS6KA2; FAM20B; PRKAA2; CDKL5; PEAK1; CDK8;	GO:0006468~protein phosphorylation	269	482	55.8091286307054	0	0	0	0	0	0	0
down	SNAP23; STXBP3; PSMD12; PGRMC1; QSOX1; PSMD14; SDCBP; DDX3X; RNASET2; MAN2B1; PDXK; ADAM10; APAF1; AGPAT2; DEGS1; SURF4; ARPC5; PSMD3; MGAM; GMFG; DIAPH1; TOM1; CPNE3; DNAJC13; CREG1; ATP6AP2; DGAT1; TRPM2; STK10; TMEM63A; ATG7; BRI3; VNN1; RAB3D; CYB5R3; PNP; PLAU; SERPINA1; SERPINA3; C3; CST3; PIGR; HLA-B; HLA-H; TTR; LTF; FTL; FTH1; CAT; FUCA1; ALDOA; CSTB; A1BG; ITGB2; GLA; GSN; GPI; ITGAV; CTSD; ANXA2; CAPN1; PSAP; HEXB; CTSB; HSP90AA1; CD55; GUSB; HSP90AB1; MME; CD14; PTPRC; CD63; ACAA1; GSTP1; CXCL1; HMGB1; CTSH; FGR; ALOX5; HSPA1A; HSPA1B; GAA; HLA-C; CTSA; HSPA8; PYGB; LAMP1; IGF2R; ANXA3; XRCC6; LAMP2; CYBA; EEF2; APEH; CD59; SELL; MIF; PKM; MMP9; JUP; ANPEP; ARSA; B4GALT1; GNS; DSP; TIMP2; CD44; GLB1; PECAM1; PFKL; VCL; CD58; CD53; AOC1; NFKB1; CD33; TNFRSF1B; RAB3A; RAB6A; ITGAL; ITGAX; IMPDH1; PTPRB; PTAFR; CTSS; S100P; PTX3; STOM; ATP6V0C; MAPK1; GCA; GRN; PTPN6; SERPINB3; PRDX6; FCER1G; SERPINB1; S100A7; S100A11; CDA; GALNS; CD68; PRSS3; SERPINB6; AGL; CHI3L1; PGM1; SRP14; DDOST; FRK; PRCP; IQGAP1; GYG1; DNASE1L1; PSEN1; RAB5C; RAB7A; RAB27A; ACLY; COPB1; IST1; CRISP3; VCP; NCKAP1L; GSDMD; SNAP25; RAB5B; RAB10; RAB14; ACTR2; RAP1B; RAP2B; RHOA; LYZ; B2M; YPEL5; RAP1A; RAC1; VAMP2; DYNLL1; DYNLT1; EEF1A1; TUBB4B; PAFAH1B2; SIRPA; ADAM8; LCN2; RHOG; ATP11A; AMPD3; CAP1; PRKCD; CKAP4; CD47; SIGLEC14; BST1; BST2; LRMP; PTPRJ; PSMD2; DNAJC3; KCNAB2; PLD1; PDAP1; ROCK1; TCIRG1; ASAH1; IQGAP2; RAB31; SPTAN1; CDK13; COTL1; MLEC; DYNC1H1; FGL2; MVP; KPNB1; STXBP2; MAPK14; ANO6; UBR4; ATAD3B; HGSNAT; NAPRT; NBEAL2; UNC13D; CYFIP1; TMC6; C6orf120; GOLGA7; RAB44; HUWE1; ABCA13; CAND1; TBC1D10C; SLC44A2; ORMDL3; STK11IP; SLC15A4; NFAM1; LPCAT1; TSPAN14; PLEKHO2; ATP8B4; CLEC4C; CANT1; NCSTN; DOCK2; ARHGAP45; GGH; PTPRN2; ATP6V0A1; RAB24; TMBIM1; LRRC7; SERPINB12; CNN2; PSMD1; NEU1; CPNE1; CPPED1; ARHGAP9; ERP44; CRACR2A; VAMP8; AP1M1; CRISPLD2; TOLLIP; MAGT1; CYSTM1; DNAJC5; PTGES2; RHOF; RAB9B; CD93; GPR84; TMEM30A; CMTM6; ACTR10; PLAC8; KCMF1; VAPA; CTSZ; BIN2; DBNL; PSMD13; PPIE; ATP11B; ATP8A1; DERA; CAB39; RAP2C; ATP6V1D; HEBP2; DYNC1LI1; ENPP4;	GO:0043312~neutrophil degranulation	296	483	61.2836438923395	0	0	0	0	0	0	0
down	ZBTB7C; MSGN1; ARID3C; TLR4; BMPR1B; SUPT5H; WWP2; ARNTL; WASL; PIK3R2; AGRN; MEIS1; NR5A2; DDX3X; NFIB; E2F3; RFXANK; CDX4; KMT2D; BACH1; IRF6; IKBKB; CASK; TFEC; PPP1R12A; ZNF609; KDM6B; SMAD7; CHUK; PLSCR1; NKRF; HDAC3; TLR3; CLOCK; MAFG; PER1; TET3; CRX; ATMIN; RIPK2; KLF4; FOXO3; AIRE; MED14; ZNF292; ST18; ZEB2; CCNT1; LMX1B; GALR3; BRD4; TBL1X; LRP5; PROP1; MAF; NR1I2; RPS6KA5; RPS6KA4; STK16; KLF7; PRPF6; NFAT5; ABLIM3; CAMTA2; SIX3; DDX58; ECD; ONECUT2; EGFR; FOS; HRAS; TGFB1; FSHB; TNF; IFNB1; IL1B; RAF1; APP; IL6; JUN; RB1; HEXB; SP1; GLI1; MET; NFIC; HMGB1; WNT2; HOXB7; CSF3; UBB; UBC; MYB; RARA; TGFB3; IRF1; VDR; ESRRA; SRF; SKI; XRCC6; GTF2F2; IRF2; HCLS1; HOXB1; POU2F1; LIF; ETS2; ATF2; FOSL2; VEGFA; HIVEP1; TCF4; TCF3; CREB1; EPCAM; HMGA1; JUNB; JUND; CEBPB; XBP1; SPI1; ARF4; EGR1; ATF1; ATF3; ATF4; ATF6; TNFRSF1A; TFEB; TFE3; SLC9A1; RXRA; NFKB1; HOXA5; BCL3; TAF1; BMP5; NR4A1; SFPQ; MYF6; YY1; CD40; NFKBIA; HMGB2; ACVR2A; MAPK3; ARNT; ELK4; TEAD1; MSX1; ARID4A; NOS1; TLX1; AKT1; ELF1; GTF2H1; CIITA; CTNNB1; GTF2F1; RORA; HOXD13; DDIT3; ZNF76; SREBF1; PPARG; ZEB1; BRCA1; GDNF; PBX2; PBX3; STAT3; ETV5; ETV6; WNT5A; ELK3; STAT1; STAT6; WAS; CDKN2B; NR4A2; NAMPT; ATRX; NOTCH1; CDX1; RFX3; SOX9; NRIP1; NR2C2; CDK8; ARRB1; EVX1; CEBPA; CEBPD; GSK3A; ASCL1; CDK9; SMARCA2; SMARCA4; STAT5B; RPS6KA3; CCNH; ZNF131; ZNF143; FOSB; NR1H2; F2RL1; UCN; MLLT6; FOXA1; PKNOX1; HDAC4; CTBP2; FOXL2; CD81; IL2; ACTR3; ACTR2; ISL1; HNRNPK; CNBP; RPS27A; PPP3R1; YBX1; PITX1; JAG1; PRKDC; ELF3; SMAD3; HSF1; NFKB2; HNRNPU; E2F1; FOXK2; RUNX1; FLI1; MC1R; SPIB; MEF2A; MEF2B; SP3; CREM; KMT2A; RELA; ACVR1; REL; UBE3A; EGR4; GRIN1; RNASEL; RBPJ; GABPA; GABPB1; PPARA; EP300; TEF; SREBF2; TFCP2; SMARCB1; BPTF; NFIA; TP53BP1; NFATC3; PRDM2; KLF10; RLF; NR1H3; MAP2K5; MAPK7; ATM; FZD5; SMAD4; SQSTM1; MED21; C1orf61; RIPK1; HDAC1; NEUROD1; SNW1; BMPR2; KLF5; CBFB; NFYC; IL18; VEZF1; TFDP1; TFDP2; E2F2; HES1; NFE2L1; HNF4G; IRF3; NCOA6; MEF2D; MTF1; NFIX; MORF4L2; TNIP1; PRKD1; PPP2R5B; IRF4; PCBP1; RPS6KA1; TAF7; MED1; TWIST1; ALX1; NCOA1; SMAD2; USF2; ZFHX3; NFE2L2; E2F4; MAPK14; TAF9; POU2AF1; NRF1; HIF1A; IFI16; GLYR1; ARID4B; AKIRIN2; DCAF6; ZC3H12A; MYSM1; DAB2IP; IER5; TET2; ZNF746; JMJD6; CDC73; TAF2; FIGLA; CRTC1; RNF111; CREB3L2; MED25; ASXL2; PTF1A; SETX; MAVS; AKNA; PCGF5; LDB1; BCL9L; NLRC5; METTL23; PPARGC1B; CRLF3; CREBRF; ARID3B; SIRT2; ASXL1; MAML2; AHI1; SPIC; RNF10; PAF1; VGLL2; ZBTB38; NFATC2IP; ZMIZ2; FLCN; NCOA7; GABPB2; DOT1L; LEO1; GLMP; LMO7; PHIP; AUTS2; ARNTL2; LPIN2; RTF1; NR4A3; MAML1; TFAP2C; RREB1; CREBBP; EZH1; KAT2B; DDX17; COPS5; GATA6; SMARCC1; ARHGEF2; IRF7; MED12; WBP2; E2F7; RGMA; SIRT1; FUBP3; ZBED3; MAML3; IFT74; NEUROD6; NLRP3; IL17F; CSRNP1; SIN3A; ELF4; NDN; KLF6; LITAF; NPAS2; EPAS1; ARID3A; ATF6B; CITED2; PAGR1; IER2; HELZ2; TBL1XR1; PRKD2; EGLN1; WWTR1; BRD8; CSRNP2; IRF2BPL; NUCKS1; EPC1; HIPK2; BCAS3; SMYD3; NANOG; MLXIP; ARNT2; SENP2; CHD8; SLC40A1; GCM1; MLXIPL; TCF7L2; ASH1L; SIRT7; WWOX; PLAC8; GRHL1; FOXJ2; SENP1; CALCOCO1; ZFAT; CHD7; ZNF219; RBPJL; PPARGC1A; MLX; TBK1; NUFIP1; SERTAD1; MED13; KLF15; SIX4; SALL4; AGO2; AGO1; INO80; ZMIZ1; MAFF; MYO6; PLAGL1; BARX2; PLAGL2; FOXJ3; SATB2; HDAC5; RUVBL2; THRAP3; KLF13; MTF2; KDM3A; TRAF6; MAFB; USP16; KLF2; NR2E3; GMEB1; IKBKG; NCOA3; MGA; SOX13; THRB; SSBP3; ZNF148; KAT6B; MED19; NKX2-3; LRP5L; NKX1-2; SETD3; CAMTA1; KDM1B; EBF1; ZNF382; POU2F2; LAGE3; MAX; HMGB3; RAI1; STAT2; POU5F2; IKZF3; TAF4; SMARCA5; MYF5; LPIN1; SRY; SOX1; PPARD; DLX3; CTCF; IKZF1; PAXBP1; CCDC160; PTOV1; DLX2; ASXL3; SBNO2; THRA; DPF1; CRTC2; LHX8; SOX6; PCGF6; TEAD4; NCOA2; KAT8; POU6F1; DR1; ZNF613; RELB; RXRG; KMT2C; CRTC3; CDK13; RSF1; TEAD3; EGR3; TNIP3; HMGB1P1; LHX2; JUP; TBX10; AHR; ATAD2B; ZNF740; DLX6; SOX14; IKZF4; DPF2; TCF20; POU3F1; ZNF462; KAT6A;	GO:0045944~positive regulation of transcription by RNA polymerase II	555	1138	48.7697715289982	0	0	0	0	0	0	0
down	PIK3R2; NRP2; ROCK2; ITGAV; HSP90AA1; SRC; CYBA; VAV1; VEGFA; FLT1; FLT4; KDR; PIK3CA; PIK3CB; CRK; PXN; MAPKAPK2; PGF; VEGFB; VAV2; NCKAP1L; BCAR1; CDC42; RHOA; RAC1; PTK2; PAK2; ROCK1; DOCK1; PTK2B; NCF4; PRKD1; MAPK14; MAPKAPK3; CYFIP1; SULF1; ABI1; BRK1; ELMO1; CYFIP2; PRKD2; SH2D2A; VAV3; BAIAP2; WASF2;	GO:0048010~vascular endothelial growth factor receptor signaling pathway	45	64	70.3125	0.000103774406083668	0.0171007513932631	0.980149265460241	0.985960632200926	0.744143082667689	0.980149265460241	0.166500108572202
down	SGK1; NR5A2; CXCL11; FANCA; MAFG; RBFOX2; PRDM1; RBBP9; PIAS1; SIX3; PLAU; TFRC; INHA; FES; MELTF; DBH; ESRRA; JUP; FUT3; SAT1; ERBB3; IL4R; NFKBIA; TSPO; NOS2; RPA3; HOXD13; TGFBR2; BRCA1; APOBEC1; EPS15; BAG6; SOX9; PLCD1; BID; JAG1; XIAP; PTK2; BIRC2; BMPR2; SQLE; E2F4; CCDC88A; HP1BP3; IER5; KSR1; PLCD3; CADM4; NKX2-3; MZB1; ARHGEF2; SGK3; SIRT1; SCGB3A1; PPP1R9B; CIB1; RNF126; TXNIP; EGLN3; SGK2; AMBN; CHST11; BIRC6; PDS5B; MBD2; CFDP1; TCFL5; STAT6; FRK; JUN; TGFB3; ANXA1; FGR; TNK1; DUSP22; STAT3; TGFB1; SLA; BCL6; STAT5B; PTK6; LYN; GKN3P; STAT1; JUND; TFAP2C; STAT2; SRC; JUNB;	GO:0042127~regulation of cell population proliferation	89	163	54.601226993865	0.000106619831012678	0.0171007513932631	1	1	0.748819271157817	0.999950109399501	0.166500108572202
down	TMEM150C; TLR4; CHEK1; TNFRSF10B; TLR3; TLR5; BAG3; BCL10; EGFR; NPPA; IL1B; COL1A1; ATP1A1; IRF1; SLC2A1; CYBA; ITGA2; TNFRSF1A; SLC9A1; NFKB1; MAG; GADD45A; FAS; CD40; MAPK3; CASP1; AKT1; LTBR; CASP2; MAPK8; MAP2K4; SOX9; GCLC; ATP1A2; CASP5; HDAC4; RAC1; PTPN11; MAP3K1; DAG1; CASP8; BAK1; SLC38A2; CNN2; MAP3K14; MYD88; TLR8; CASP8AP2; MAP3K2; F11R; PIEZO1; PIEZO2;	GO:0071260~cellular response to mechanical stimulus	52	79	65.8227848101266	0.00010799337791767	0.0171007513932631	1	1	0.751093943417395	0.999950109399501	0.166500108572202
down	TMEM8B; SDCBP; DAPK3; RB1; RPA3; IQGAP1; ASCL1; CDK9; SIK1; HNRNPU; MAEA; PIM3; NEK7; GBF1; TTC28; SIRT1; SRA1; CYLD; THAP1; MAP3K14; MAP3K4; CDK11B; PAK2; MAP3K8; MAP2K4; STK39; PIM2; MAP2K2; MAP3K2; MAP4K4; MAP2K3; MINK1; MAP3K1; MAP4K2; MAP2K7; PAK3; SLK; MAP2K1; STK24; STK3; NRK; MAP2K5; CDC26; MAP4K5; STK4; STK25; TAOK3; MAP2K6; STK10; OXSR1; TAOK2; TAOK1; PAK6; PAK4; PAK1; CDK11A; MAP3K3;	GO:0007346~regulation of mitotic cell cycle	57	90	63.3333333333333	0.00011113763317272	0.0172316969392512	1	1	0.756280265325687	0.999950109399501	0.167775049486942
down	EREG; PDPK1; RPS6KA5; EGFR; TGFA; TGFB1; PIGR; VIL1; SRC; TDGF1; BRAF; AREG; ARF4; CBL; AKT1; BTC; PIK3CA; IQGAP1; SOX9; BCAR1; GRB2; ADAM17; PTPN11; SOS1; EFEMP1; GAB1; GRB7; DGKD; FAM83B; EPGN; SLC30A10; REPS2; KIF16B; ERBIN; GAREM1; PLCE1; PTK2; PTK2B;	GO:0007173~epidermal growth factor receptor signaling pathway	38	50	76	0.000113351505919512	0.0172316969392512	1	1	0.75990849568441	0.999950109399501	0.167775049486942
down	TLR4; TRIM38; AIM2; IKBKB; CHUK; TLR3; CLOCK; CFLAR; MAP3K13; RIPK2; LAMTOR5; TRIM13; RPS6KA5; RPS6KA4; FLOT1; ZBTB7A; BCL10; KRAS; TNF; IL1B; TFRC; LTF; CAT; APP; ITGB2; IL6; ICAM1; PRKCB; UBB; UBC; HSPA1A; HSPA1B; EIF2AK2; NFKB1; RPS3; PRKCH; CD40; PRDX3; STAT3; WNT5A; PRKCI; IRAK1; PSMA6; RPS27A; ADAM8; NFKB2; RELA; TRAF2; TRAF1; UBE2V1; IL18R1; RIPK1; IL18; FLOT2; TRIM25; PRKD1; TRADD; LRRFIP1; CARD16; MTDH; TICAM1; ERC1; TRIM22; TAB3; ARHGEF2; RNF31; NLRP3; TRAPPC9; CIB1; MYD88; CARD14; RBCK1; PRKD2; TRIM8; TRIM5; SPHK1; TERF2IP; TAB2; CRNN; MALT1; SLCO3A1; NOD1; TRAF6; IKBKG; TNFRSF11A;	GO:0051092~positive regulation of NF-kappaB transcription factor activity	85	154	55.1948051948052	0.00011426133114123	0.0172316969392512	1	1	0.761428678945621	0.999950109399501	0.167775049486942
down	ATG13; ATG12; BAG3; PSEN1; RAB7A; RAB1A; TCIRG1; BECN1; ATG2A; WDR45B; WIPI1; ATG16L1; KIAA1324; ATG14; RUFY4; ATG9A; PACS2; STX12; VMP1; AMBRA1; RAB33B; ATG5; MAP1LC3A; ATG3; SYNPO2; WDR45; WIPI2; UBXN2B; ATG7; GABARAPL2; RAB1B; MAP1LC3C; RAB1C; MAP1LC3B; TP53INP1; ATG16L2; GABARAPL1; RB1CC1; MAP1LC3B2; PIK3C3; NSFL1C; BECN2;	GO:0000045~autophagosome assembly	42	59	71.1864406779661	0.000143097106179324	0.0206890231203219	1	1	0.806346802321789	0.999950109399501	0.201437031424448
