DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
up	POM121C; CASC3; CDC40; ZC3H11A; SLU7; TPR; HNRNPA2B1; U2AF2; NUP62; NUP153; RANBP2; NCBP2; AGFG1; NUP98; NUP107; MAGOH; EIF5A; SARNP; SRSF3; SRSF2; SRSF11; SRSF1; SRSF4; NCBP1; CPSF1; NUP160; SRSF9; SRSF5; THOC5; DDX39B; SLBP; SRSF7; NUP188; THOC7; ALKBH5; NUP54; SMG6; ALYREF; SRRM1; NUP93; RBM15B; NUP43; THOC2; NUP133; SMG7; DHX38; NUP205; SYMPK; SEH1L; THOC1; POM121; YTHDC1; SMG1; FYTTD1; NUP88; NUP85; POLDIP3; WDR33; NXF3; UPF2; AAAS; CPSF2; NXF1; DDX25; CPSF3; NXT1; DDX19B; SMG5; CHTOP; RBM8A; GLE1; MCM3AP;	GO:0006406~mRNA export from nucleus	72	101	71.2871287128713	0.000160768659710597	0.0483420529382641	1	1	0.855808915552289	0.99999999999309	0.472798795543739
up	NBAS; KIF2A; COPE; KIF3B; RER1; SURF4; TAPBP; KIF1C; SEC22B; RAB6A; KDELR1; KDELR2; COPB2; HTT; NSF; ARCN1; KIF11; COPB1; COPA; ARF3; COPZ1; RAB1A; COG7; ARF5; KIF23; KLC1; KIF5A; TMEM115; LMAN2; BNIP1; KIF22; TMED2; KIF4B; RINT1; ARFGAP2; KIF18A; BICD2; SCFD1; GBF1; COG3; SCYL1; ERGIC2; KIF2C; TMED9; KLC2; RACGAP1; ARFGAP3; PICK1; COPZ2; STX18; UVRAG; COPG2; TMED3; KIF3A; COPG1; ATP9B; RAB6C; ATP9A; ERGIC1; DNAJC28; GOLPH3; GOLPH3L; ERGIC3;	GO:0006890~retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum	63	85	74.1176470588235	0.000188665281967038	0.0535108644024795	1	1	0.875965930919109	0.99999999999309	0.523351217009882
up	EIF4E1B; CASC3; FOXO3; NEURL1; RPLP1; ACO1; RPL10; AKT1; AKT2; GRM5; NANOS3; MAGOH; RPS14; SARNP; NOLC1; PIWIL3; PIWIL4; MAPKAPK5; EIF4E3; LSM14A; KBTBD8; PUM2; GEMIN5; TSC1; GCN1; PTCD3; QKI; ATXN2; RBM4B; LSM14B; EIF2A; PCIF1; MKNK2; DDX25; EIF2B4; CNOT11; CNOT6; PA2G4; PKP3; RBM8A; ZNF706; PUM3; CYFIP1; MATR3; PTBP2; HNRNPL; PTBP1; HNRNPLL; RBM20; PTBP3;	GO:0006417~regulation of translation	50	62	80.6451612903226	0.000211831225489401	0.0584124604287022	1	1	0.88710971299152	0.99999999999309	0.57129019677145
up	PSMD12; PSMD14; PSMA7; XPO1; PSMD3; PARN; UBB; UBC; HSPA1A; HSPA8; PABPC1; PRKCA; PSMB1; PSMA2; PSMA3; PSMA4; PSMA5; PSMB6; PSMB5; AKT1; YWHAB; PSMB10; PSMC4; ZFP36L2; PSMD8; MAPKAPK2; PSMB2; PSMD7; PSMD4; PCBP4; PSMA6; PSME3; PSMC5; PSMC6; CACNG7; RPS27A; YWHAZ; SET; EIF4G1; PRKCD; RNASEL; PSME1; FMR1; ZFP36L1; PSMD2; PABPC4; HNRNPD; PUM1; PSME4; EXOSC7; ELAVL1; PSMD5; EXOSC6; RC3H1; ALKBH5; DCP2; XRN1; SERBP1; PUM2; PSMF1; KHSRP; TNPO1; PSMB7; PSMD1; DHX36; IGF2BP1; PSME2; PSMD13; DIS3; CARHSP1; YTHDF2; IGF2BP2; SAMD4B; FXR1; FXR2; ZC3H14; CSDC2;	GO:0043488~regulation of mRNA stability	77	112	68.75	0.000219603601624541	0.0589190527926166	1	1	0.889782278054681	0.99999999999309	0.576244811748109
up	POM121C; DNAJB6; HSBP1; BAG4; BAG2; HSP90AA1; HSP90AB1; HSPA1A; HSPA1B; MAPT; HSPA8; TPR; RPA2; DNAJB1; MAPK3; RPA1; MAPK1; HSPA1L; RPA3; NUP62; MTOR; MAPKAPK2; NUP153; RANBP2; GSK3B; NUP98; NUP107; YWHAE; HSF1; FKBP4; EP300; NUP160; ATM; ATR; CAMK2G; CAMK2D; PTGES3; NUP188; NUP54; RPTOR; CCAR2; NUP93; NUP43; NUP133; HSPH1; NUP205; CREBBP; SIRT1; SEH1L; POM121; DNAJC2; NUP88; DNAJC7; MLST8; NUP85; AAAS; CHORDC1; BAG5;	GO:1900034~regulation of cellular response to heat	58	77	75.3246753246753	0.000247288108468302	0.064600764546443	1	1	0.899302106529205	0.99999999999309	0.631813541468098
down	IFIT3; IFNA21; IFNB1; HLA-H; ISG15; IFI6; IFIT2; IFIT1; HLA-C; IRF1; HLA-E; HLA-G; EGR1; MX1; MX2; PSMB8; OAS2; GBP2; IFI27; STAT1; IRF9; IFITM3; IFITM2; BST2; IRF5; OASL; XAF1; RSAD2; MYD88; SAMHD1; OAS3;	GO:0060337~type I interferon signaling pathway	31	67	46.2686567164179	0.00027294699037117	0.283864869986017	1	1	0.975042004504761	0.999977416885499	1
up	ANKDD1B; GTPBP1; PIK3CD; STK25; SH2B2; PLPP1; NRG2; CXCL11; PTGES; MAP2K7; TAAR5; EREG; HGS; PPP1R12A; VGF; CLIC2; INPP4B; IPO8; TLR3; CAPN5; CLOCK; PLXNB1; AKAP10; PRKAB2; KALRN; GMFG; SH3BP5; FGF17; ADCY3; ADCY9; CREBL2; OPHN1; SRGAP2; ICOSLG; FLNB; NR1I2; SKAP2; TOM1L1; RHBDL1; PDE5A; PDE9A; FGF18; NFAT5; DIRAS1; TNFSF15; OR6A2; RASAL1; IPO7; MAP3K6; CNIH1; PCNT; CXCL14; PEX11B; PAK4; ACTL6A; EGFR; C3; HRAS; TGFA; OXT; LHB; GAST; HLA-DRB1; CXCL10; OPN1SW; RAF1; TFF1; ERBB2; GNAI2; IGF1; CHGB; INHA; PRKCB; CCK; PGR; GPI; CRH; GRP; IGF1R; CHRM4; NR3C2; MET; FGF4; IGFBP1; ANXA4; PDGFRB; GIP; C1QTNF9; CGB7; CALCB; AR; RARA; NR2F6; KIT; RARB; CHRM1; RALA; BCR; VDR; FGF3; CDK4; SRC; BMP1; CCL2; RAC2; IFNGR1; SPN; CREB1; GJA1; SMPD1; CHRNB2; ATF6; ITGAL; OGN; NTF3; RASA1; ENDOU; MDK; ERBB3; CCL1; RPS6KB1; ITPKA; CRHBP; IL4R; NR2F2; AKAP5; PRKCH; ITPKB; MAPK1; PTPRM; CD34; CD38; LTK; GNA11; ADORA1; SRI; FGF9; AKT1; AKT2; IL2RG; FCGR2B; CHRNA3; GRK4; PHB; IRS1; DEK; GNL1; LTBR; PPARG; GNAL; COL15A1; STAT3; IL15; NBL1; ELK3; STAT6; PIK3CB; PI4KA; IL12RB1; CXCL5; RANBP1; CHRNA4; MAP2K4; RAP1GAP; XCL1; SOX9; CSNK1A1; PXN; CAMLG; CSNK1E; HINT1; DNM2; TNFSF10; BCAM; CCL11; CCR6; CLCN6; RPS6KA3; HDGF; TDGF1P3; RND2; VAV2; STC1; COPA; LIMK1; MAPK10; MANF; AFDN; CCL23; GFER; P2RX3; GMFB; HNRNPK; GNB1; YWHAZ; GNG5; GTF2I; DLG4; CNTNAP1; CSNK1G2; CCL20; CCL8; CCL7; CXCL6; MPP1; CD83; IL1RL1; PRKCE; TNFRSF17; MAP2K1; TEK; RASSF7; TLE2; TLE3; CD164; MST1R; PRKCD; LTB; CXCL9; SOS1; LGALS3BP; VAC14; PLCXD2; BST1; TRAF2; ANK3; STK4; TRAF3; PRKAA1; PPFIA1; MAP2K5; PAK2; STK3; ATM; MTA1; PPP2R5C; PDCL; PDAP1; ROCK1; MADCAM1; NAE1; ITPK1; IQGAP2; OR2F1; TP53BP2; ACVR2B; ALCAM; ARFRP1; RAPGEF1; RASGRF1; PRKG1; PDE1C; ARHGEF7; DIAPH2-AS1; PTK2B; GNA13; GRB14; NEDD9; SPARCL1; ITPR2; ITPR1; NR1I3; GAPVD1; PPP2R5A; PTGES3; PTPRK; RABEP1; RASA2; ERBB4; RPS6KA2; RHEB; RPS6KA1; TRADD; TRIP10; ADIPOQ; EXT1; PKN2; PPP2R5E; CARTPT; MAPK6; MIA; DGKD; TXNRD1; ARHGAP11B; ANKDD1A; CDNF; ARHGAP15; SFRP5; ARTN; ARHGAP21; SYDE2; METRNL; ARHGAP17; SIGIRR; TENM4; ARHGAP11A; EPGN; LMBR1L; ANGPTL8; ARHGAP36; RASSF6; ARHGAP27; TOM1L2; SYDE1; RAPH1; RASGRP2; MAVS; ARHGAP22; SRGAP1; THNSL2; MAPKAPK5; ARHGAP12; TMEM102; FNDC5; APPL2; STOML3; DLG5; MICAL1; PPP4R1; TGFBRAP1; SECTM1; CASKIN1; ARAP2; FAM3C; NSMAF; ESR2; CDKL2; STAM; CREBBP; INPP5D; TANK; CDS1; FGF11; TNFRSF25; EXT2; P2RX5; OPTN; SIPA1; THOC1; HSH2D; SNX27; AGAP3; ARAP1; INPP4A; ASB2; DLC1; F2RL3; ERBIN; RPS6KC1; RASL10B; AMELX; P2RX4; CCL13; KIR2DL4; SMAD5; PIP5K1A; EPAS1; ATF6B; SH3GL1; SH3GL3; AKAP9; DPYSL5; RASL11B; PMCHL2; TRAIP; TRIM54; TRIM55; PPP1R12C; ARHGAP39; TOLLIP; WWP1; ING2; RASSF4; SH2D2A; PDE7B; AMBN; FGF20; CABP2; CD320; PLCB1; KIF13B; CNGB3; DLL4; PYY2; CYTL1; ARHGAP35; TENM2; PAG1; FAM13B; CALCOCO1; PAK5; ARHGAP20; PI4KB; RBPJL; GNG12; TNFRSF10D; RPS6KB2; RNF14; IL19; FEZ2; RASAL2; METRN; OSGIN1; RPS6KA6; PITPNC1; OR52A1; CASP8AP2; ITGB1BP2; UTS2R; AMFR; MKLN1; ALK; ARHGAP26; TNFSF18; CTNND2; NOD1; CLEC11A; AKT3; CCL26; PLAA; BTRC; HBS1L; PRKAB1; IRS2; INSL6; CD2AP; CDC42BPB; NR2E3; STK24; SMAD5-AS1; CSNK1G3; HTR3A; GABRG2; SCUBE3; GLRA2; SLC39A12; CBLB; GLRA1; GABRR3; HTR3E; NDRG1; PLPP5; GABRD; PLPP4; GABRA2; GABRQ; GABRG3; CD80; SAV1; TIPRL; LMBR1; MAGI1; GABRE; GSK3A; MAGI3; CHRNA6; NDRG4; HTR3C; GABRA3; GUCY2C; PRKX; GABRR1; ZACN; GABRP; GABRB2; GABRB3; GRASP; CBL; GABRG1; PLPPR5; SLC39A4; GSK3B; GLRA4; SCUBE2; NDRG3; GABRA5; NUDT6; CHRNA1; MAGI2; GABRA1;	GO:0007165~signal transduction	480	989	48.5338725985844	0.000291991915826073	0.0743231730360366	1	1	0.914673129599788	0.99999999999309	0.72690141515717
down	OR2A42; OR51C1P; GPR25; CORT; CCRL2; ADGRB1; GNGT2; GPR171; GNB5; RASGRF2; GIPC1; MCF2L; GPR42; FFAR2; MLNR; GNRH2; RGS14; GALR2; JAK2; GPR32; BAIAP3; PLEKHG5; OR2C1; ADGRL2; GPR75; S1PR4; F2; GNRH1; AVP; POMC; PENK; PDYN; TSHB; PPBP; PF4; ANXA1; APP; PSAP; CD3E; RHO; CHRM5; NMB; CXCL1; OR2T7; SAA1; ADORA3; CXCL8; MCF2; IGF2R; CCL4; AREG; PDE6A; GNAT2; CXCL2; TRH; FPR1; C5AR1; TBXA2R; FSHR; HRH2; CXCR1; CXCR2; FPR2; PTAFR; PDE4A; HTR1E; ADORA2A; GRPR; SSTR4; ARRB2; CCKAR; CCR1; GPR183; CXCR5; OR1D2; ADM; OPRM1; DRD3; AVPR1A; ADCY8; OPRD1; OPRK1; RGS2; LPAR6; GPR4; GPR6; NPBWR1; GIPR; HCAR3; MTNR1B; ARRB1; CXCR3; RGS6; RGS19; RGS7; AGTR2; GNAQ; INSL3; CCR3; CCR4; CCR5; CCR8; GPR143; ADCY7; F2RL1; OR10A3; PROK1; TAS2R39; TAS2R40; TAS2R20; TAS2R60; GNG2; RHOB; MC2R; GNA12; PDE4B; PDE4D; GRM1; PTGDR; PDE3B; PNOC; ADGRE1; GPR18; FZD2; P2RY14; LTB4R; GPR68; GPR19; C3AR1; FGD3; ADGRF1; OR2G6; PIK3R6; OBSCN; TAS2R42; VN1R5; GPR141; NET1; ADGRD2; ADGRE4P; ADGRA1; ADGRG3; ADGRA3; ADGRF3; ADGRF2; OR2L13; OR2C3; GPRC5A; PROKR2; ADCY4; OR2T33; OR2M3; OR2AK2; OR2L3; OR10G2; OR10G3; OR10P1; OR52B6; OR51D1; OR52L2P; OR52N2; OR56B2P; OR56B1; OR51L1; OR52B4; OR52K2; OR52K1; OR10G4; OR10G7; OR13J1; OR9A4; OR6Y1; OR6N1; OR2T3; OR56A3; OR52P1P; OR51A7; OR10D3; OR2AE1; PREX1; HCAR2; GPBAR1; RLN3; ADGRV1; PIK3R5; KISS1R; MCHR2; PTH2; P2RY11; OR2M4; OR2A5; S1PR3; GPER1; MCHR1; P2RY13; INPP5K; SUCNR1; HCAR1; VN1R3; ADGRE3; GNB1L; OR2H1; OR11A1; P2RY12; CXCL16; OR51I2; FZD8; LPAR2; LGR6; PROK2; GPR84; ARHGEF4; CCL28; RGS18; GPR27; CYSLTR2; RXFP3; CELSR3; TAS2R14; TAS2R8; TAS2R5; GPRC5D; XCL2; GABBR1; ADGRE2; GNG8; VAV3; GPR132; GPR55; RAPGEF2; HRH3; ADGRG1; OR2AT4; OR4D1; OR5B12; OR4F15; CCL3; OR4E2; BRS3; OPN3; OR5AU1; OR1D5; OR1A1; MAS1; OR10K2; GPR26; GNG11; OR1I1; OR7C1; OR4K17; OR14J1; OR10Z1; OR5AS1; OPN5; OR1F2P; OR1N1; OR5AN1; MRGPRE; OR6N2; OR8S1; OR4E1; OR3A3; OR3A2; OR10K1; GPR87; OR13A1; OR1E1; OR3A1; MRGPRD; GNG10; OR5K2; OR1B1; RGR; OR5A1; OR7A17; OR8G1; OR4K13; OR4D9; MRGPRX2; OR4D5; GNG3; OR4K2; OR8B8; GNGT1; OR5H14; OR5A2; OR14K1; OR1L6; CGB3; OR8D4; OR7D4; OR4D2; OR1C1; OR5B2;	GO:0007186~G protein-coupled receptor signaling pathway	294	1152	25.5208333333333	0.000434369915630395	0.351356998421031	1	1	0.994384004527722	0.999977416885499	1
up	PIK3CD; PIK3R2; PITPNM1; PIK3C2B; CDIPT; PIP5K1B; SYNJ2; INPP4B; INPPL1; SYNJ1; PIP5K1C; SBF1; PLCG2; RAB4A; RAB5A; PIK3R1; PIK3CA; PIK3CB; PI4KA; PIP4K2A; PIK3CG; PTEN; RAB14; ARF3; ARF1; VAC14; MTMR1; MTMR2; MTMR3; INPP5J; SLC27A1; MTMR14; PIK3C3; PIP4K2C; FIG4; INPP5D; CDS1; SH3YL1; PLEKHA8; INPP4A; RUFY1; PIK3R4; PIP5K1A; PI4K2A; PITPNM3; MTMR12; PLEKHA4; PLEKHA2; PLEKHA1; INPP5E; SACM1L; MTMR4; PI4KB; MTMR7; INPP5F; PIKFYVE;	GO:0006661~phosphatidylinositol biosynthetic process	56	76	73.6842105263158	0.000458561454926398	0.108384275310818	1	1	0.950958556188451	0.99999999999309	1
up	KIF2A; DYNC1I1; KIF3B; DYNC1LI2; AP1G1; AP2A2; SEC31A; SEC24A; SEC24B; AP2A1; HLA-DRA; HLA-DQA2; HLA-DQA1; HLA-DRB1; HLA-DQB1; CD74; HLA-DQB2; CTSD; CLTA; HLA-DOB; CTSE; LAG3; HLA-DPA1; CANX; HLA-DMA; HLA-DMB; FCGR2B; ACTR1B; CAPZA2; CAPZB; DNM2; RAB7A; KIF11; CAPZA1; SEC24C; ACTR1A; AP1S1; ARF1; CLTC; KIF23; KLC1; AP1B1; KIF5A; DCTN2; DCTN1; DYNC1H1; KIF22; SEC23A; KIF4B; HLA-DRB5; KIF18A; AP2M1; DYNLL2; AP1S3; KIF2C; DCTN5; AP1M1; OSBPL1A; KLC2; RACGAP1; ACTR10; CTSF; DCTN4; KIF3A; TRAF6; SAR1B; DYNC1LI1;	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	67	98	68.3673469387755	0.000599718306832142	0.126668162381333	1	1	0.964937167801846	0.99999999999309	1
