DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	 Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process	Hochberg step-up process	Benjamini and Yekutieli
down	TGM5; KRT34; KRT36; KRT37; KRT75; KRT14; KRT6B; IVL; CELA2A; KRT7; KRT16; KRT3; KRT13; KRT4; PI3; FLG; SPRR1B; SPRR2E; SPRR2D; TGM1; PCSK6; CASP14; DSG3; SPRR1A; SPRR2B; SPRR2A; KRT9; KRT6C; KRT85; KRT76; DSG1; TCHH; KRT33B; KRT32; KRT81; DSC3; KRT31; CDSN; KRT24; KRT71; LCE1A; KAZN; KRT80; RPTN; KRT28; KRT27; KRT26; KRT77; DSG4; KRT78; KRT35; SPRR2F; KRT12; PKP4; LCE3D; SPRR2G; CYP26B1; KRT84; KRT82; KLK14; SPRR3; KLK12; KLK13; KLK5;	GO:0070268~cornification	64	113	56.6371681415929	0.000295782286692692	0.423974329745304	1	1	1	1	1
down	NCAM2; OR5F1; OR6A2; OR8G3P; PDE4A; OR1E1; OR10A3; SLC6A3; OR8G1; OR1C1; OR8B8; OR7A5; CNGA2; NXNL2; SYT10; BBS1; BEST2; OR2M4; OR10A5; OR2D2; OR52A5; OR51V1; OR51M1; OR51J1; OBP2B; OR2S2; GJB4; OBP2A; OR6C3; OR5AC2; OR52A1; UGT2A1; OR5A1; OR10V1; OR5G3; OR9K2; OR10Q1; OR8K3; OR5H14; OR8J2; OR5B3; OR5H1; OR5AK2; OR5M10; OR5M11; OR5B2; OR8H1; OR6B3; OR8H2; OR8J1; OR11L1; OR9G4; OR5W2; OMP; OR8D1; OR5P2; OR14A16; OR8A1; OR5B12; OR14A2; OR9Q1; OR8D2; OR6B2; OR5H15; OR14J1; OR5A2; OR9I1; OR8G5; OR8J3; OR5AU1; OR14K1; OR8U1; OR5P3; OR9Q2; OR5D16; OR8B12; OR5AS1;	GO:0007608~sensory perception of smell	77	148	52.027027027027	0.000551679219980006	0.658980828266117	1	1	1	1	1
up	IGKV2D-30; IGKV3D-20; IGKV1-12; IGLC7; IGKV2-29; C1R; C3; C5; IGKV1-17; IGKV1D-16; IGKV1-5; IGKV2D-40; IGKV3-20; IGKV3-15; IGLV1-44; IGLV1-47; IGLV1-51; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-25; IGLV3-27; IGLV6-57; IGHV1-69; IGHV3-11; IGHV3-48; IGHV3-23; IGHV3-13; IGHV3-53; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG1; IGHG2; C1QA; C1QB; C9; IGLV7-43; IGKV1-16; IGKV3-11; IGKV2-30; IGKV4-1; IGKV5-2; CD55; IGLC6; IGLC2; IGLC3; CR1; CR2; C4BPB; IGHV1-2; IGLV3-21; C1QBP; SUSD4; C1RL; IGLL1; IGHV1-18; IGHV1OR21-1; TRDC; IGHV3OR16-12; IGHV3OR16-13; IGHV3-16; IGHV4-4; IGHV1-45; IGHV3-21; IGHV5-51; IGHV3-20; IGHV3-35; IGHD; IGHV3-49; IGHV3-38; IGHV3OR15-7; TRBC2; IGLL5; IGHV4-28; IGHV1OR15-1; IGHV3OR16-10; APCS; IGHV3-15; TRBC1; IGHV6-1; IGHV3-74; IGHV3-64; IGHE; IGHV1-3; IGHV2OR16-5; IGHV3-72; IGHA2; IGHM; IGHV1-58; IGHV4OR15-8; IGHV3-43; IGHV3-73;	GO:0006958~complement activation, classical pathway	98	161	60.8695652173913	0.000874388017702565	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
up	MRPL3; MRPL19; MRPS22; MRPS25; MRPS35; MRPS5; MRPS36; MRPS11; MRPS21; MRPS34; MRPS9; MRPL28; MRPL49; MRPL58; MRPL23; MRPL51; MRPL2; MRPL21; MRPL52; MRPL41; MRPL50; GADD45GIP1; MRPL30; MRPS31; MRPL24; CHCHD1; MRPL38; MRPS24; MRPL53; PTCD3; MRPL48; GFM1; MRPL34; MRPL57; MRPL45; MRPL13; MRPL4; MRPL1; MRPS26; MRPL37; MRPL18; MRPL46; MRPL44; MRPL47; MRPL17; MRPS18A; MRPL16; MRPL39; MRPL35; MRPL15; MRPL27; MRPS33; MRPS28; MRPS17; MRPS7; MRPS2; MRPL11; MRPS16; MRPS18B; MRPL42; TSFM;	GO:0070125~mitochondrial translational elongation	61	89	68.5393258426966	0.00105341428075378	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
up	MRPL3; MRPL19; MRPS22; MRPS25; MRPS35; MRPS5; MRPS36; MRPS11; MRPS21; MRPS34; MRPS9; MRPL28; MRPL49; MRPL58; MRPL23; MRPL51; MRPL2; MRPL21; MRPL52; MRPL41; MRPL50; GADD45GIP1; MRPL30; MRPS31; MRPL24; CHCHD1; MRPL38; MRRF; MRPS24; MRPL53; PTCD3; MRPL48; MRPL34; MRPL57; MRPL45; MRPL13; MRPL4; MRPL1; MRPS26; MRPL37; MRPL18; MRPL46; MRPL44; MRPL47; MRPL17; MRPS18A; MRPL16; MRPL39; MRPL35; MRPL15; MRPL27; MTRF1L; MRPS33; MRPS28; MRPS17; MRPS7; MRPS2; MRPL11; MRPS16; MRPS18B; MRPL42;	GO:0070126~mitochondrial translational termination	61	89	68.5393258426966	0.00105341428075378	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
up	TBKBP1; POM121C; TAF4; IPO5; BIN1; IKBKB; XPO1; CFLAR; SUV39H1; SYNGR2; SGTA; CREB3; NRP2; DOK2; SYNCRIP; CCNT1; BRD4; NBN; RNGTT; KDM4A; ANKRD17; KHDRBS3; EED; PRKRA; NUP155; AP1G2; RNF8; ATG12; RTN3; DDX58; HLA-B; HLA-DRA; C1QA; TP53; SLC25A5; ASGR2; ANXA2; LYN; PTPRC; HMGB1; POLA1; CALM1; HLA-C; HSPD1; HSPA8; TOP1; PCNA; SLC25A4; HLA-E; FDPS; ATF7; PSMC3; ERCC2; RCC1; PLCG1; TNFRSF1A; TBP; PSMB1; TAF1; VDAC1; CCL1; HNRNPA2B1; SP100; POLR2A; NFKBIA; MSN; ZFP36; MAPK3; ATP6V0C; PSMB9; PSMB4; PSMB6; PSMB5; SHC1; IL12A; PML; IL2RG; YWHAB; NUP214; FLT3; NUP62; IL6ST; PSMB10; STAT3; STAT1; CBX5; CD151; RANBP2; CCR3; CCR9; USP11; STAT2; GTF2A2; MSH6; NUP98; COPB1; RAD23A; SEC13; NUP107; EIF4A1; PSME3; HNRNPK; YWHAE; DYNLL1; UBE2I; RAE1; GTF2B; HSF1; SATB1; TAP1; TAP2; RELA; C1QBP; BAX; SSRP1; VAC14; EP300; NUP160; BNIP1; NFX1; IK; FADD; GPS2; TRIM28; SKP2; DYNC1I2; SF3B2; RIPK1; GTF2H2; CDK13; TRIM25; FKBP8; BECN1; IRF3; RRP1B; TAF5; TRAM1; ITSN1; CCDC85B; ZYX; NFE2L2; PKN2; MICB; MICA; CRTC2; NUP188; MAGI3; CRTC3; CRTC1; SRCAP; SUPT6H; EIF3M; COPS6; WAPL; SH3RF1; NLRX1; ALYREF; SERINC5; PACS2; CARM1; TRIM22; KIAA0319L; PDZD8; NUP35; GADD45GIP1; DNAJB14; CHD6; DTX3L; NUP133; SLC20A1; RSAD2; DDX1; GBF1; NUP205; CREBBP; TANK; UPF1; KAT5; FBXW7; DHX58; OPTN; SEH1L; MCRS1; BICD1; POM121; CDK5RAP3; PRMT6; FAM111A; VPS35; RBM15; SPEN; NUP88; MAP3K5; GFI1; MXRA8; YIPF4; NDC1; HTATIP2; WRAP53; NUP58; CADM1; IFIH1; ULBP3; ULBP2; NLRP1; RBM38; ACBD3; CCDC86; TMEM134; COPS7B; XPO5; APOBEC3G; MOV10; PARD6A; UBN1; CD93; AAAS; EXOC1; UCKL1; KCTD5; NDUFA13; PI4KB; VPS29; NXF1; DMBT1; ZC3H7B; FBXL2; PILRA; AKAP8L; SAMHD1; TLN1; DCAF1; USP15; YTHDF2; IVNS1ABP;	GO:0016032~viral process	235	456	51.5350877192982	0.00118709655683868	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
up	FOXO3B; ZNF316; ZNF860; ZNF729; ZNF726; ZNF850; ZNF891; ZNF727; ZNF705E; ZNF814; KRBOX1; ZNF587B; APBB1; BHLHE40; ZNF195; ZNF197; ZNF263; CLOCK; OGG1; ZSCAN9; DAPK3; ZNF264; ZSCAN12; ZNF749; AIRE; ZNF862; PDE8A; PQBP1; ZNF780A; ZNF253; ZNF217; PITX3; PTP4A3; ZNF737; TULP3; SAP30; ZNF324; SUPT3H; RPS6KA5; RPS6KA4; ZFPL1; KAT7; ZBTB7A; ZNF682; TP53; INSR; ZNF688; ZNF888; LYL1; ZNF35; HCLS1; ZNF250; ZNF17; ZNF19; ZNF20; ZNF22; ZNF23; ZKSCAN1; ZNF26; ZNF28; ZNF3; ZNF43; ZNF30; ZNF7; ATF7; CEBPB; ATF4; TFEB; CDK11B; ZNF10; TAF1; NFYA; POLR2A; CALR; POU1F1; ADORA2A; CRABP2; PML; PPP2R1A; PHB; RORA; FUS; TCF7; ACVR1B; TGFBR1; STAT3; DNM2; ZNF81; ZNF84; SMARCA2; HCFC1; ZNF41; AFF1; ZNF133; ZNF132; ZNF134; ZNF135; ZNF137P; RCAN1; MLLT6; SCAND1; CKS1B; BTG1; SUPT4H1; PPP2CA; GTF2I; HMGN5; SKOR1; NFKB2; CREM; ZNF85; ZNF117; ZNF90; RELA; TLE3; POU5F1B; ZNF543; EP300; ZNF816; MN1; NFIA; CHD3; ZNF155; PRDM2; ZNF154; SP140; ITGB3BP; PMS2P3; UBE2V1; NFATC2; NAB1; ZNF266; ZNF234; ZNF235; ZNF460; ZNF273; ZNF846; NCOA2; ZNHIT3; TRIP4; JMJD1C; ZFHX3; ZNF141; ZNF77; ZNF124; SSX1; ZNF74; ZNF630; ZNF181; ZNF699; PCGF3; ZNF792; ZNF528; ZNF718; ZIK1; ZNF404; ZNF585B; ZNF394; BRDT; ZNF667; ZNF506; HP1BP3; ZNF684; SPTY2D1; ZNF626; ZNF772; ZNF324B; ZNF470; ZNF770; ZSCAN25; ZNF544; ZNF343; ZFP1; ZNF449; ZNF880; ZNF790; ZNF322; ZNF562; ZNF783; ZNF782; ZNF813; ZNF66; ZNF793; KRBA2; ZNF621; ZNF534; SUPT6H; PTF1A; ZNF551; ZNF550; ZNF571; EMSY; ZNF467; ZSCAN2; ZNF554; LDB1; ZNF329; ZNF546; NFE4; ZNF429; ZSCAN30; CARM1; ZNF761; ZNF677; ZNF573; ZNF584; ZSCAN29; ZNF595; TRIM22; ZNF34; ZFP82; ZNF619; ZNF786; ZNF808; LZTR1; ZNF283; ZNF611; ZNF491; ZNF565; ZNF610; ZNF383; ZSCAN4; ZNF527; ZFP62; ZNF485; ZNF248; ZNF738; ZNF680; ZNF555; ZNF397; RHOXF1; MAFA; ZFP28; ZNF461; ZNF417; ZNF671; ZNF519; ZSCAN18; ZNF596; SAP25; ZNF721; ZNF418; TGFBRAP1; GATAD1; ZNF606; KAT6B; ESR2; RORB; RREB1; CREBBP; DLX4; ZKSCAN4; L3MBTL2; HDAC10; ZNF566; UTP4; FUBP1; CDCA7L; ZNF333; PGBD1; ZNF521; ZNF778; ZNF75A; ZNF681; ZNF578; ZNF583; ZNF558; ZNF285; ZFP3; ZNF599; ZNF317; ZNF347; ZNF607; ZNF587; TSC22D3; ZNF184; ASCL2; VGLL1; MYBBP1A; ZNF251; ZNF670; ZNF2; ZNF577; PCGF1; ZSCAN5A; ZNF416; SCRT1; SRRT; FOXP3; NKX6-2; ZNF436; REXO4; WWTR1; BRD8; ASCC2; ZNF552; ZNF665; ZNF703; ZNF395; ZNF160; HMG20A; MLXIPL; MYNN; ZNF331; ZNF302; SLC2A4RG; ZFP57; ZNF701; ZSCAN32; TERF2IP; ZNF226; CXXC1; IFNK; CHD7; ZNF624; PPARGC1A; ZNF212; MLX; SAP30BP; ZNF230; BAZ2A; ZFP69B; ZNF391; SERTAD3; ZNF223; TCFL5; ZNF777; ZNF490; ZMYND8; SCML1; ZNF232; SCML2; DMTF1; LZTS1; ZFP30; ZKSCAN5; ZNF257; ZNF337; ZSCAN21; MAGED1; SOX21; SRY; TRRAP; ZNF280C; NFX1; HMGB1; LEF1; BCL11A; DACH1; ZNF280D; H1FNT; HMGB3; ZNF281; BCL11B; NFXL1; ZNF644; SALL2; SPIN4; GLI4; PHF1; NUP133; KDM3B; ZNF438; ATXN1L; NAB2; NUP107; PRMT5; ZNF518A; ZNF341; BRCA2; NUP35; SOX7; HIST1H1T; GON4L; SPIN1; ZNF280B; SPIN3; H1FX; ZNF646; TESMIN; CCAR1; ACTR5; ZNF143; TCF7L2; ZBTB16; HMGB2; APBB3; NONO; ZNF284; WIZ; PHF12; ZFAT; SPIN2B; ZNF296; HR;	GO:0006355~regulation of transcription, DNA-templated	395	824	47.9368932038835	0.0021499682180236	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
down	ARVCF; CDH16; CDH13; DSG1; NLGN1; AJUBA; PCDHB16; CDH22; PCDHGC3; PCDHGB4; PCDHB9; PCDHB6; PCDHB5; PCDHB4; PCDHB3; PCDHB2; PCDHB13; PCDHB11; CDH18; CDH12; CDH6; CDHR3; CDH15; CDH24; CDH5; CDH19; CDH8; CDH7; CDH10;	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	29	45	64.4444444444444	0.00330486501586924	1	1	1	1	1	1
down	TULP1; FSCN2; RGS16; CRX; CACNA1F; KERA; USH2A; WFS1; LRAT; ABCC6; ZIC2; SOX14; SIX6; EYA4; GUCA1C; COL2A1; CRYAA; RBP4; OPN1SW; OPN1LW; TH; CRYGB; CRYGD; RHO; RBP3; GNAT1; CRYGA; COL11A1; TYR; PDE6A; GLRA1; PAX6; CNGA1; TIMP3; GJC1; RGR; GLRB; GUCY2F; LAMB2; RP1; VSX2; ABCA4; POU6F2; KCNJ10; NDP; PAX2; CACNB2; EFEMP1; MYO7A; POU4F3; GRK1; CNGA3; RPE65; IMPG1; FAM161A; NXNL2; CNNM4; GPR179; LCTL; RD3; TRPM1; CPLX4; RIMS1; RP1L1; BBS5; CLDN19; MYO3A; BBS1; ADGRV1; RDH5; RAX2; KRT12; MFRP; SLITRK6; CABP2; DLL4; RDH8; CLIC5; AIPL1; VSX1; CABP1; OPN4; VAX2; GJD2; HSF4; SLC45A2; RAX; MYO5A; NR2E3; LAMC3; CRYBB2; CRYBB3; CRYBA2;	GO:0007601~visual perception	93	207	44.9275362318841	0.00521402272544436	1	1	1	1	1	1
up	IL6; TNIP2; SH3KBP1; NOD2; TLR9; IGHV1-45; IGHV3-16; IGHV3-38; IGHV3-53; IGHV3-49; IGHV1OR21-1; IGHV3OR15-7; IGLC7; IGLC3; IGHV3-15; IGHV4-39; IGHV3-64; IGHV1OR15-1; IGHV4-28; IGHV2-70; IGHV3-21; IGHD; IGHV4-59; IGHV1-69; IGHV3OR16-12; IGLL1; IGHV4-4; IGHV2OR16-5; IGHV3-73; IGHV3-23; IGHM; IGHG1; IGHV3-13; IGHV4OR15-8; IGHV1-2; TRBC1; IGHV1-18; IGLL5; IGHV3-72; IGHV3-74; IGHV3-48; IGHV3-11; TRBC2; IGHG2; IGHE; IGHV3OR16-10; IGLC2; IGHV3-20; IGLC6; IGHV5-51; IGHV1-3; IGHV3OR16-13; IGHV6-1; IGHV1-58; IGHA2; TRDC; IGKC; IGHV3-35; IGHV3-43; IGHV2-5;	GO:0050871~positive regulation of B cell activation	60	98	61.2244897959184	0.00712494800298868	0.860274046733599	1	1	0.99991070903132	0.99991070903132	1
