Gene	Geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Eurotiales	Eurotiales	20.331529976983337	1.6945010297825953	0.7540306840555626	2.2472573936496882	0.024623582108674456	0.05728063026928764
Glomerellales	Glomerellales	46.89300466739361	1.1245711534973268	0.9580535961573365	1.1738081856880207	0.24047186452558283	0.3206291527007771
Helotiales	Helotiales	9.075165547583596	1.428328034330002	0.6956445068168398	2.0532441790790634	0.04004890166088725	0.06865525999009243
Hypocreales	Hypocreales	52.181201842816904	2.554758524089346	0.6269155010189744	4.07512419127761	4.598979682432543e-5	2.759387809459526e-4
Magnaporthales	Magnaporthales	5.124814409013009	-2.1347743967590964	0.7364792545268738	-2.89862122203362	0.0037480738966337236	0.011244221689901171
Malasseziales	Malasseziales	182.8143322290671	4.019955603828824	0.897191833071169	4.480597633248791	7.443432042322178e-6	8.932118450786613e-5
Mycosphaerellales	Mycosphaerellales	9.516288073688665	2.3131280187080057	0.653704313273783	3.5384928196721668	4.024182258682035e-4	0.001609672903472814
Saccharomycetales	Saccharomycetales	1390.0565381758474	1.7379391473989152	0.7941589138429763	2.1884022417993614	0.02864031513464382	0.05728063026928764
Schizosaccharomycetales	Schizosaccharomycetales	7.1902309670549425	-1.2748380487316247	0.7121122052694268	-1.7902207535528636	0.07341843001910818	0.11012764502866226
Sordariales	Sordariales	10.989137976706889	0.4520511562411173	0.6208776849788292	0.7280840770699166	0.4665621203684926	0.50897685858381
Tremellales	Tremellales	24.965619981257113	0.5208800548288188	0.9251455344044892	0.5630249895375719	0.573417867595424	0.573417867595424
Ustilaginales	Ustilaginales	879.6738319732139	0.748607228342716	0.8429062674300494	0.8881263045120743	0.3744728146162574	0.4493673775395089
