DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
down	OR2A25; OR5D3P; OR2A14; OR2M5; OR6C74; OR6C68; OR5K3; OR6C6; OR2W5; OR51F1; OR6C70; OR5H1; OR6C75; OR52A4P; OR4C45; OR7A17; OR1F1; OR2T1; OR10H2; OR10H3; OR7C2; OR1I1; OR2B3; OR2J2; OR7C1; OR7A10; OR2F2; OR6B1; OR4F21; OR2A4; OR5F1; OR6A2; OR2C1; OR2H2; OR4Q2; OR10J4; OR52Z1; OR2T7; OR12D1; OR1E1; OR10J1; OR3A1; OR3A4P; OR1D4; OR1E2; OR1G1; OR3A2; OR4D2; OR10A3; OR12D2; OR2B8P; OR2F1; OR8G1; OR1C1; OR8B8; OR7A5; OR10J3; OR5M10; OR4C11; OR8G2P; OR4A47; OR10K2; OR52E8; OR6B2; OR2W3; OR4N5; OR5AS1; OR6V1; OR8H2; OR5T1; OR2T12; OR2M7; OR2M3; OR2AK2; OR2L3; OR13H1; OR7G3; OR2Z1; OR7D4; OR7G2; OR7G1; OR1M1; OR7A2P; OR10H4; OR4F17; OR4C5; OR4S1; OR4F15; OR4F6; OR5AU1; OR11G2; OR4E2; OR10G3; OR4K17; OR11H6; OR11H7; OR4M1; OR4N2; OR4K2; OR4K5; OR4K1; OR4K14; OR2AP1; OR9K2; OR4D9; OR9Q2; OR52R1; OR51D1; OR10W1; OR4B1; OR4X2; OR8J3; OR8J2; OR5T2; OR8H1; OR8K1; OR8B12; OR8A1; OR2D3; OR56A1; OR52L2P; OR52L1; OR52E4; OR56B2P; OR4D11; OR4D10; OR10V1; OR5A2; OR4D6; OR52H1; OR51L1; OR51A4; OR51S1; OR51T1; OR51G2; OR51G1; OR52K2; OR52K1; OR52M1; OR4P4; OR4C15; OR5M8; OR5M1; OR5AR1; OR9G4; OR6Q1; OR1S2; OR9Q1; OR9I1; OR13A1; OR1B1; OR1N2; OR1N1; OR1J1; OR13F1; OR13C4; OR13C8; OR13C5; OR13C2; OR13C9; OR2K2; OR9A2; OR2A12; OR9A1P; OR2I1P; OR2Y1; OR13D1; OR5H6; OR5H2; OR11L1; OR2T35; OR10K1; OR6P1; OR10X1; OR10Z1; OR6K2; OR6N1; OR13G1; OR2G3; OR2G2; OR2T4; OR2T11; OR2T29; OR2T27; OR4Q3; OR1P1; OR11H2; OR10AC1; OR8S1; OR8U1; OR10AG1; OR4F5; OR4C3; OR4K15; OR4K13; OR4X1; OR8K3; OR56A3; OR52E5; OR52P1P; OR51F2; OR51H1; OR51A7; OR4S2; OR10A6; OR6X1; OR10D3; OR5R1; OR9G1; OR5AK3P; OR1S1; OR1L3; OR1L1; OR1F12; OR2V1; OR10J5; OR14C36; OR2T6; OR5P2; OR5P3; OR1E3; OR10C1; OR5B12; OR5B2; OR2M4; OR2M2; OR2V2; OR2A5; OR14A2; OR4K3; OR8B4; OR6C1; OR52E6; OR2B2; OR2H1; OR2J1; OR11A1; OR2AG1; OR10A5; OR10A4; OR2D2; OR52A5; OR51V1; OR51B6; OR51J1; OR6C3; OR6C2; OR1A1; OR14J1; OR5V1; OR12D3; OR52A1; OR2W1; OR1A2; OR51B4; OR51B2;	GO:0050911~detection of chemical stimulus involved in sensory perception of smell	256	435	58.8505747126437	0	0	0	0	0	0	0
up	IGKV2-28; IGKV1-12; IGLC7; FCN3; C1R; IGKV1-33; IGKV1-17; IGKV1-5; IGKV2D-40; IGKV3-20; IGKV3-15; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-25; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-53; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG1; IGHG4; C1QA; C1QB; C1QC; IGKV1D-39; IGKV3-11; IGKV2-30; IGKV4-1; IGKV5-2; IGHV4-34; C2; C8A; CFH; C1S; C4A; C4B; IGLC6; IGLC2; IGLC3; C7; C6; MASP1; COLEC11;	GO:0006956~complement activation	52	92	56.5217391304348	1.14338932316937e-4	0.187140464833087	0.985715935504318	0.986058952301269	0.829299895644789	0.985715935504318	1
up	IGKV2-28; IGKV1-12; IGLC7; CD5L; C1R; IGKV1-33; IGKV1-17; IGKV1-5; IGKV2D-40; IGKV3-20; IGKV3-15; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-25; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-53; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG1; IGHG4; C1QA; C1QB; C1QC; C4BPA; IGKV1D-39; IGKV3-11; SERPING1; CFI; IGKV2-30; IGKV4-1; IGKV5-2; IGHV4-34; C2; PROS1; C8A; CD55; CFH; C1S; C4A; C4B; IGLC6; IGLC2; IGLC3; C7; C6; CD59; CPN1; C4BPB; CD81; C1QBP;	GO:0030449~regulation of complement activation	60	113	53.0973451327434	1.3401537417923e-4	0.187140464833087	1	1	0.862622917148025	0.99999980610033	1
up	IGKV2-28; IGKV1-12; IGLC7; C1R; IGKV1-33; IGKV1-17; IGKV1-5; IGKV2D-40; IGKV3-20; IGKV3-15; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV2-8; IGLV3-19; IGLV3-25; IGLV6-57; IGHV1-69; IGHV1-46; IGHV3-11; IGHV3-53; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; IGHG1; IGHG4; C1QA; C1QB; C1QC; C4BPA; IGKV1D-39; IGKV3-11; SERPING1; CFI; IGKV2-30; IGKV4-1; IGKV5-2; IGHV4-34; C2; C8A; CD55; C1S; C4A; C4B; IGLC6; IGLC2; IGLC3; C7; C6; C4BPB; C1QBP; C1RL; IGLL1; IGHV1-45; IGHV3-21; IGHV5-51; IGHD; IGHV1-24; IGHV1-69-2; IGHV4-61; IGHV4-31; CRP; IGHV4-28; IGHV1OR15-1; APCS; IGHV2-26; IGHV3-74; IGHV3OR16-8; IGHV3-66; IGHA2; IGHA1; IGHM; IGHV1-58; IGHV4OR15-8; IGHV3-73;	GO:0006958~complement activation, classical pathway	78	161	48.4472049689441	1.51899727948934e-4	0.187140464833087	1	1	0.883364658770086	0.99999980610033	1
up	TNFRSF11B; ACACB; KCNK3; PFAS; NPC1; GNPAT; ABCC4; SPINK4; BCAR3; SOD1; PNP; LTA; APOA1; MT-ND1; AMH; CYP1A1; RPN2; APOD; FABP3; LPL; THBS1; INHBA; SRP19; LGALS1; GIP; MGST1; TOP1; XRCC5; ENO3; TIMP2; ITGA2; ENG; IGFBP2; PAM; MDK; COMT; CDH3; GAL; CCNO; CALR; LOX; PTPRM; CD38; AQP1; ALDH3A1; ABCC1; MCM7; CTNNB1; ADRA1A; HNF1B; SRP14; CDKN1A; COL18A1; NNMT; GATA4; MAP1B; SLC6A11; PGF; VEGFC; PPOX; CDK9; MAP2K6; PMS2; SRP54; SST; DAD1; TGFB2; SORD; HMGCS1; NEUROD1; PTCH1; BLMH; PDE3A; SFRP1; TP53I13; GAD1; GABRG3; SEMA3C; ABCG8; ABCG5; WFDC1; NPC1L1; RPH3AL; FZD1; CSAG2; JUND; OR56A5; ANXA1; JUNB;	GO:0042493~response to drug	89	193	46.1139896373057	2.05235524178948e-4	0.221243895064906	1	1	0.914405988869868	0.99999980610033	1
up	RAMP2; SGPL1; TGFB1; ITGAV; JUNB; ENG; TNNI3; ACKR3; EPHA2; ADM; APLNR; TIE1; SOX18; KDR; GJC1; YAP1; CAV1; FOXF1; SHH; TEAD2; NTRK2; AMOT; RASIP1; PAXIP1; TIPARP; MYOCD; HDAC7; ZFPM2; HAS2; GLMN; SMO; CITED1; SOX17; TMEM100; WARS2; HEG1; FZD4;	GO:0001570~vasculogenesis	37	60	61.6666666666667	3.06427592769443e-4	0.293625728893741	1	1	0.954838751189492	0.99999980610033	1
down	IFIT3; IRF6; OAS1; IFNA2; IFNA7; IFNA21; IFNA14; HLA-B; HLA-H; HLA-A; IFNA4; IFNA16; IFIT2; IFIT1; HLA-C; IRF1; IFITM1; HLA-E; IRF2; IFNAR1; MX1; MX2; SP100; TYK2; HLA-F; GBP2; IFI27; STAT1; IRAK1; STAT2; ADAR; IFI35; IFITM2; IRF8; RNASEL; IRF5; IRF3; OASL; XAF1; RSAD2; ISG20; MYD88; IP6K2; SAMHD1;	GO:0060337~type I interferon signaling pathway	44	67	65.6716417910448	3.25993670678648e-4	0.213550930730721	1	1	0.997227335178464	0.999999999936322	1
down	PSMB11; WWP2; ARNTL; TRIM38; CLOCK; PSMD3; SPOP; TRIM13; TBL1X; UBE4B; HERC2; FBXO45; PML; ARRB2; DDIT3; IFI27; PSMB10; ARRB1; CDC34; PSMB3; GSK3A; ATXN3; PSMD4; PSMA6; UBE2D3; PSME3; UBE2H; PPP2CB; UBE2B; MDM2; UBXN1; PSME1; PSMD2; MTA1; BIRC2; CUL3; PCBP2; NFE2L2; DDB1; KLHL22; HECTD3; RNF187; SPOPL; FBXL19; TRIM72; SIRT2; ZNRF1; KCTD13; RFFL; PSMF1; RNF34; FBXW5; UBE2W; PELI1; NEDD4L; PSMD1; RNF126; RBCK1; TBL1XR1; TRIM9; RNF216; FBXL17; PSME2; PSMD13; FAF1; KLHL20; UBXN11; SMURF2; WWP1; UBXN2B; UBE2U; RMND5A; TRIM71; FBXW7; NSFL1C; AREL1; PLAA; GID4; TRIM3; UBE2G1; SHARPIN; RMND5B; RAD23B; MAEA; ITCH; SPSB1; UBE3D; KCTD2; HACE1; SIAH2; CUL4B; TRIM2; LTN1;	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	93	183	50.8196721311475	4.16038429236765e-4	0.253070233098592	1	1	0.999999999936322	0.999999999936322	1
up	APAF1; RAMP2; CBFA2T3; MT-CYB; PLAU; PLAT; LTA; MB; CRYAB; MT-ND4; MT-ND5; CYP1A1; REG1A; THBS1; SOD3; F7; MYB; SLC2A1; SRF; BMP2; PKM; HSP90B1; ITGA2; CAPN2; EGR1; PAM; KCNA5; AHCY; NPPC; CD24; EDNRA; CD38; NOS1; ADORA1; ADSL; ALDH3A1; NOS2; ADM; ACVRL1; NR4A2; CHRNA4; CXCL12; HK2; UCP2; RHOA; TGFB2; TEK; PLOD1; CAV1; SCAP; KCNMA1; BNIP3; ATM; ITPR1; POSTN; ADIPOQ; HIF1A; AGTRAP; FUNDC1; MYOCD; SCFD1; CYGB; TM9SF4; RYR2; AJUBA; APOLD1; ANGPTL4; EGLN3; NOX4; SLC2A8; LIMD1; LOXL2; PGF; VEGFC; EPO;	GO:0001666~response to hypoxia	75	163	46.0122699386503	6.42596524502825e-4	0.503795675210215	1	1	0.991653441248325	0.99999980610033	1
down	FEZF1; APBB1; HAS3; TAF4; ARNTL; NR5A2; NFIB; ARID1A; MAP2K7; IRF6; IKBKB; ARHGEF11; CHUK; TRIM24; AXIN1; CLOCK; ATMIN; FOXO3; MED14; ZIC3; EDF1; BRD4; TBL1X; MITF; LRP5; DEAF1; MED24; PIAS1; PIAS2; NFATC1; EGFR; EGF; IFNA2; CD4; HLA-DRB1; ESR1; CD74; IL6; JUN; INSR; RB1; SP1; ZBTB48; RARA; TGFB3; IRF1; CDH1; SRC; XRCC6; NCF1; TCF3; GATA1; CREB1; HMGA1; TAL1; CEBPB; TBP; IL10; SP100; NFYA; GATA3; NR2F2; HMGB2; ARNT; POU1F1; TEAD1; MAPK1; KDM5A; OTX2; ELF1; CIITA; RFC1; DDIT3; SOX11; MAP2K2; NUP62; BRCA1; VHL; STAT3; STAT1; NKX2-1; NOTCH1; RFX3; SOX9; NRIP1; CTCF; PSEN1; AGTR2; DNM2; SMARCA2; SMARCA4; MECP2; HCFC1; NKX2-5; NR1H2; PRMT2; HDAC4; FOXL2; CNBP; ELF3; SMAD3; FOXK1; ZXDA; E2F1; FOXK2; FLI1; XPC; SP3; CREB5; KMT2A; ZBTB16; EP300; FOXO1; TP53BP1; ILF3; MLLT11; REST; RLF; TRIM28; KLF1; UBE2V1; SMAD4; PICALM; NCOA4; HNRNPD; SERTAD2; HES1; NCOA6; ATXN7L3; ERBB4; MED1; ELF2; NCOA1; SMAD2; ZFHX3; ZIC1; CAMK4; NFE2; NFIL3; ZXDC; EDRF1; HIVEP3; RNF187; RNF20; ZNF318; NAA16; HMBOX1; ATF7IP; KDM7A; RNF111; CREB3L2; RAI1; TAF8; SETD3; RBM23; CASZ1; GPBP1; CRLF3; PARP9; YAF2; KMT2E; RNF10; BANP; SMARCC2; DTX3L; CHURC1; PHIP; KAT6B; TFAP2B; ZNF516; ESR2; RREB1; CREBBP; KAT6A; TAF15; GATA6; SMARCC1; DVL3; MED12; TRIM44; FUBP3; NSD1; CAMKK2; CDK5RAP2; RSF1; TBX5; ELF4; SMAD5; NPAS2; CITED2; HINFP; SOST; WAC; LGR4; ZNF341; TBL1XR1; PITHD1; ING2; EPC1; HIPK2; TASP1; KAT8; PTGES2; GPBP1L1; CHD8; PLCB1; CXXC1; CALCOCO1; PPARGC1A; LHX3; MED13; PHF8; USP22; MAPRE3; MAP3K2; THRAP3; MED16; ZNF281; DYRK1B; KDM3A; MAFB; USP16; SNX5; SPIN1; NCOA3; NFYB; ARID1B; PRDM2; PRDM9; KMT2B; DYRK1A; ING1; MSANTD1; WBP2; NFE2L1; FEZF2; PRDM13; NFE2L2; NUP85;	GO:0045893~positive regulation of transcription, DNA-templated	239	570	41.9298245614035	7.15465066231658e-4	0.384982980339782	1	1	0.999999999936322	0.999999999936322	1
