DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
down	TRAV27; HLA-DRA; CCL24; GTPBP1; CCL21; TNFSF11; AIM2; NCR3; CHUK; CCL25; TAPBP; TNFSF14; AIRE; TLR2; SEMA7A; CST7; IL18RAP; S1PR4; C3; IL2RA; IGKV1D-33; IGKV1-33; IGKV1D-16; IGKV1-5; IGKV2D-40; IGKV3-15; IGLV1-44; IGLV1-51; IGLV1-40; IGLV2-14; IGLV2-23; IGLV2-11; IGLV3-27; CD8A; TRBV12-3; TRAV8-4; IGHV1-69; IGHV3-13; IGHV3-30; IGHV2-70; IGHV2-5; IGHV4-39; IGHV4-59; IGKC; TRBC1; IGHE; IGHA2; HLA-B; HLA-H; HLA-DQA1; HLA-DRB1; HLA-DQB1; VTN; CSF2; IGKV3-11; TRBV7-9; TRAV29DV5; HLA-A; IL4; CD1A; IGKV4-1; IGKV5-2; IGHV4-34; C8B; THBS1; FCGR3A; IL3; CD7; IFI6; CSF3; HLA-C; CD8B; CCL4; IL1R1; ETS1; VAV1; CYP11B1; IGLL1; RAG1; SPN; IL7R; CEBPB; XBP1; CR2; HLA-DPA1; BMP6; RFX1; IGHV1-2; IL4R; HRH2; PTAFR; IL2RG; GBP2; TNFSF8; CIITA; CNR2; IL13; BMPR1A; LTBR; IL15; OPRD1; OPRK1; WAS; KIR2DL1; KIR2DL3; KIR3DL1; CXCL12; SERPINB9; TNFSF10; CCL23; DEFB1; IL2; HAMP; IFITM3; IFITM2; IL1RL1; IRF8; CD164; C1QBP; SCAP; MAP4K2; LCP2; MADCAM1; IL18R1; ENPP2; TNFAIP1; IL16; IKBKE; NECTIN1; NFIL3; CLNK; TRIM22; LILRB2; CHST4; SECTM1; FCGR1B; SEMA4D; TNFRSF14; MR1; MYLPF; MAP3K14; CMKLR1; TLR10; IL21; CYSLTR2; IL37; CD274; IL19; IL17B; TENM1; TNFSF13B; SAMHD1; IKBKG; CXCR4; IGLV5-45; IGLV10-54; IGKV6D-21; IGKV1D-42; TLR7; TRAV18; IGLV9-49; CXCR5; IGKV2D-29; CXCR6; IGLV3-16; IGLV3-12; IGKV1-27; CXCL5; IGLV7-46; IGKV2D-30; ULBP1; CCR10; CXCL10; IGLV2-33; PF4V1; CCR9; IGLV5-52; TRAV2; IGLV1-36; CCR7; IGLV5-37; RAET1G; IGKV3OR2-268; IGKV1-13; ACKR4; IGLV5-48; TRDV3; TRDV1; TLR9; CD1D; TRDV2; IFI44L; AZGP1; HLA-E; IGLV4-60; CCR6; TRAV14DV4; IGKV1-6; TRAV9-2; IGLV1-50; TRAV40; IGKV1D-17; IGKV1-12; CD86; XCR1; IGKV3-7; HLA-F; CXCL9; IGKV2D-26; CXCL2; IGLV11-55; CD1B; IFI44; RAET1E; IGKV2D-24; CXCL11; CXCL6; IGKV1D-13; TRAV38-2DV8; IGKV6-21; TRAV19; CCRL2; IGKV1OR2-108; IGLV3-10; CCR2; IGKV1-9;	GO:0006955~immune response	226	433	52.1939953810624	1.27265547072208e-4	0.598657133427668	1	1	0.89880588332562406	0.993411285789803	1
down	HELT; ARID3C; OVOL3; MEN1; SUPT5H; ETV2; ARNTL; AGRN; NR5A2; DDX3X; NFIB; E2F3; WNT7A; RFXANK; KMT2D; ITGB1BP1; MEIS2; TNFSF11; BACH1; IKBKB; TFEC; ZNF609; KDM6B; CHUK; PLSCR1; FOXN1; YY2; TLR3; CLOCK; FGF10; PER1; TET3; HOXC11; ATMIN; RIPK2; TBX1; FOXO3; GALR2; NCK2; TCF21; TRIAP1; TLX2; AIRE; MED14; KDM1A; ZIC3; CCNT1; GREM1; CCNT2; TLR2; LMX1B; GALR3; BRD4; PITX3; NR1I2; LRP6; MED6; FOXH1; KLF7; CCNK; PRPF6; NFAT5; ABLIM3; SPDEF; SIX3; NFATC1; ESRRB; IL33; DDX58; ECD; ONECUT2; HAND1; ABL1; MYC; HRAS; TGFB1; PTH; IFNB1; CXCL10; ESR1; RAF1; PLA2G1B; NR3C1; MYCN; WNT1; TP53; IL4; SERPINE1; EDN1; JUN; TFAP2A; RB1; PGR; DCN; YES1; MET; SERPINF2; FGF2; HMGB1; WNT2; HOXB7; CSF3; UBC; SETSIP; GLI2; GLI3; MYB; MYBL1; MYBL2; AR; IRF1; EGR2; VDR; XRCC6; IRF2; HCLS1; DRD2; HOXB2; HOXB1; ETS1; ETS2; MYOG; FOSL1; FOSL2; VEGFA; HIVEP1; PAX1; TCF4; TCF3; GATA1; PPP3CB; HMGA1; JUNB; HOXB4; CEBPB; ENG; XBP1; EGR1; NCL; TNFRSF1A; EN2; HOXA5; IL11; HNF1A; S1PR1; TAF1; BMP6; NME2; GAL; NR4A1; ITGA6; SFPQ; LMO2; LMO1; NFKBIA; HMGB2; POU1F1; ELK4; HOXD10; MSX1; SMARCA1; HOXC13; TLX1; ELF1; TNFSF8; CIITA; RORA; HOXD13; DRD3; SOX11; BMPR1A; PPARG; ZEB1; RBMX; BRCA1; GDNF; PBX2; STAT3; ETV5; ETV6; HNF4A; ELK3; STAT1; STAT6; WAS; ETV4; NAMPT; GATA4; ATRX; P2RY1; CDX1; RFX2; RFX3; SOX9; NRIP1; NR2C2; SLC11A1; CDK8; EVX1; CEBPD; CSRP3; ETV1; ASCL1; CDK7; SMARCA2; SMARCA4; STAT5B; RPS6KA3; LUM; CCNH; ZNF131; FOSB; NRL; MLLT6; CDH13; FOXA1; FOXA3; PAX9; DLX1; WNT3A; CD81; IL2; ACTR3; ACTR2; HNRNPK; RPS27A; SUPT4H1; PITX1; JAG1; PRKDC; ELF3; HOXA4; HSF1; NFKB2; HNRNPU; E2F1; FOXK2; RUNX1; FLI1; TFAP4; POU4F1; POU5F1; SPIB; MEF2B; IRF8; PAX2; CREM; KMT2A; REL; UBE3A; EGR4; GABPB1; PAX8; PPARA; PPP3CA; DHX9; FOXO1; POU4F2; NFIA; TCF15; TP53BP1; FOXI1; PRDM2; KLF10; MAP2K5; NOG; NR5A1; ATM; PIN1; RIPK1; NEUROD1; IRF5; BMPR2; KLF5; CBFB; CAMK1; E2F2; HLTF; HNF4G; GBX1; IRF3; IRF4; POU4F3; PCBP1; RPS6KA1; HMGN3; CEBPE; ZIC1; E2F4; HLF; POU2AF1; NRF1; HIF1A; IFI16; FOXD1; PTPRN; RFX4; BSX; GLYR1; ARID4B; HES5; MYSM1; IER5; CREB3L3; JMJD6; TAF2; CCDC62; CTR9; CRTC1; CREB3L2; BHLHA15; PTF1A; SETX; AKNA; PCGF5; LDB1; NFE4; BCL9L; NLRC5; CARM1; ARID3B; ASXL1; MAML2; OSR2; SPIC; VGLL2; GLIS1; NFATC2IP; GLIS3; ZMIZ2; LILRB1; MAFA; NCOA7; CTCFL; OSR1; SP7; LMX1A; GRHL3; DOT1L; ZDHHC19; ZFPM2; CKAP2; ARNTL2; TFAP2B; LPIN2; RTF1; NR4A3; MAML1; TFAP2C; KAT2B; DDX17; ATOH1; GATA6; SMARCC1; FOXJ1; IRF7; MED12; FUBP3; RAX2; ZBED3; MAML3; NLRP3; NR1H4; CSRNP1; SIN3A; UHRF1; PHOX2B; CDC5L; EYA1; GPER1; TBX5; ELF4; KLF6; MEIS3; PITX2; NKX3-1; EPAS1; ATF6B; FOXC2; CITED2; OVOL2; IER2; GATA5; HELZ2; BARHL1; PRKD2; BRD8; CSRNP2; IL25; MIXL1; HIPK2; BCAS3; NANOG; BCL2L12; ELL3; BEX1; BARX1; NOD2; SENP2; ZNF304; GCM1; IL23A; TCF7L2; ASH1L; TLR9; SIRT7; SALL1; MED17; SOHLH2; HOXC10; WWOX; GRHL1; SENP1; CHD7; ONECUT1; RBPJL; PPARGC1A; LHX3; KLF15; SIX4; SALL4; DDX41; POU2F3; PRDM4; ELF5; INO80; CCPG1; MAFF; MYO6; ATP1B4; CELA1; TFR2; PLAGL2; RUVBL2; RAX; THRAP3; KLF13; NR2E1; SALL2; MTF2; NEUROG3; HEY1; DMRT2; USP16; NR2E3; SOX21; IKBKG; NCOA3; FOXO6; ONECUT3; LPIN3; TBX2; DDN; ASCL2; TBX19; LHX6; HIF3A; TBX20; POU6F2; KAT6B; STAT4; CHCHD2P9; LRP5L; HOXA2; NKX1-2; EBF1; POU2F2; LAGE3; HMGB3; HMGB4; NPAS1; AHRR; STAT2; POU5F2; IKZF3; HOXA9; SOX10; RARB; ZNF350; SMARCA5; ATAD2; TBR1; HOXC9; LPIN1; ZNF501; SRY; MECOM; SOX1; DLX3; PPRC1; CTCF; IKZF1; PAXBP1; CCDC160; PTOV1; DLX2; SBNO2; CRTC2; SOX6; NCOA2; KAT8; LHX9; POU6F1; HOXB9; ABRA; POU5F1B; ZNF564; RSF1; HDX; TAF1L; POU3F3; EGR3; SSBP4; TEAD2; TAF9B; TBX4; LHX2; IKZF2; AHR; NKX2-4; ATAD2B; DLX6; IKZF4; TBX21; TCF20; ZNF462; KAT6A;	GO:0045944~positive regulation of transcription by RNA polymerase II	527	1138	46.3093145869947	2.06550714692e-4	0.647743041274111	1	1	0.941272646842828	0.993411285789803	1
down	TRIM38; JAK2; OAS1; IFNG; HLA-B; HLA-H; HLA-DRA; HLA-DQA1; HLA-DRB1; HLA-DQB1; MT2A; HLA-A; TP53; ICAM1; HLA-C; IRF1; IFI30; HLA-E; IRF2; IFNGR1; CD44; HLA-DPA1; JAK1; SP100; PTAFR; PML; OAS2; HLA-F; GBP1; GBP2; CIITA; STAT1; B2M; IRF9; IRF8; TRIM26; NMI; CAMK2B; CAMK2D; IRF5; IRF3; IRF4; OASL; HLA-DRB5; TRIM22; FCGR1B; IRF7; TRIM34; TRIM5; OAS3;	GO:0060333~interferon-gamma-mediated signaling pathway	50	72	69.4444444444444	0.00109421683491695	0.831005233068878	1	1	0.990513213540464	0.993411285789803	1
down	IFIT3; OAS1; IFNA5; IFNB1; HLA-B; HLA-H; HLA-A; IFNA16; ISG15; IFI6; IFIT2; IFIT1; HLA-C; IRF1; IFITM1; HLA-E; IRF2; EGR1; MX1; MX2; JAK1; SP100; TYK2; OAS2; HLA-F; GBP2; IFI27; STAT1; IRAK1; STAT2; ADAR; IFI35; IRF9; IFITM3; IFITM2; IRF8; IRF5; IRF3; IRF4; OASL; XAF1; IRF7; ISG20; IP6K2; SAMHD1; OAS3;	GO:0060337~type I interferon signaling pathway	46	67	68.6567164179104	0.00198448256444694	0.831005233068878	1	1	0.991402737322459	0.993411285789803	1
down	ITM2A; IL7R; ATM; TCIRG1; CARD11; DNAJB9; IGKV6D-21; IGLV3-12; IGKV1OR2-108; IGKV1D-33; IGKV2D-24; TRAV2; IGKV3OR2-268; IGKV3-11; IGKV1D-42; IGLV7-46; IGLV5-45; IGLV11-55; IGLV4-60; IGLV9-49; IGLV2-14; IGKV6-21; IGKV1-33; IGLV5-37; TRDV2; IGLV5-52; IGKV2D-40; IGKV3-7; IGKV1-9; IGKV2D-29; IGLV2-33; IGKV1D-13; IGKV2D-26; IGLV2-23; IGKV1D-16; IGKV2D-30; IGKV4-1; IGKV1D-17; TRAV14DV4; IGLV3-16; IGLV2-11; TRDV1; IGKV1-27; IGKV1-6; IGKV1-12; IGKV5-2; IGLV1-40; TRAV38-2DV8; IGLV1-44; TRAV18; IGKV1-5; IGKV1-13; IGLV1-36; IGLV3-27; TRAV40; IGLV1-51; TRDV3; IGLV1-50; TRAV9-2; TRAV19; IGKV3-15; IGLV3-10; IGLV5-48; IGLV10-54;	GO:0002377~immunoglobulin production	64	107	59.8130841121495	0.00369683746005578	0.831005233068878	1	1	0.993111797265157	0.993411285789803	1
down	TAPBP; SEC24D; SEC24A; SEC24B; HLA-B; HLA-H; HLA-A; HLA-C; HLA-E; CALR; CANX; HLA-F; BCAP31; SEC24C; SEC13; B2M; TAP1; TAP2; SEC23A; MR1; ERAP1; SAR1B;	GO:0002474~antigen processing and presentation of peptide antigen via MHC class I	22	29	75.8620689655172	0.0130101746660415	0.831005233068878	1	1	0.993411285789803	0.993411285789803	1
down	BECN2; VGF; FFAR2; KLF7; OAS1; RBP4; ADRA2A; DBH; ALOX5; SLC2A4; CYP11B1; PTPN2; HNF1A; CNR1; FGFR4; GCK; G6PC; PPARG; ADCY8; STAT3; LEP; HNF4A; GCGR; MTNR1B; CSRP3; SLC16A1; FOXA1; CAV3; SESN2; SESN3; FAM3B; ACSM2A; NEUROD1; PTCH1; KCNB1; STK11; PDK4; HIF1A; CRTC2; SLC8B1; BHLHA15; ADIPOR2; ADGRF5; SIRT6; SIDT2; TFAP2B; CSMD1; GPR21; INPP5K; SUCNR1; TRPV4; NCOA5; TCF7L2; G6PC2; STXBP5L; HECTD4; FOXO1; FOXO6; BCKDK; FOXO3; ADRA1B; PDK3; PDK1;	GO:0042593~glucose homeostasis	63	114	55.2631578947368	0.0135798491626553	0.831005233068878	1	1	0.993411285789803	0.993411285789803	1
down	LRRD1; PSD; RASSF10; CCL24; GTPBP1; PIK3CD; AGRN; STK25; SH2B2; PLPP1; ADGRB1; CXCL11; IRS4; PTGES; MAP2K7; VGF; INPP4B; TLR3; CLOCK; P2RX6; FGF16; RIPK2; TNFSF14; NCK2; AKAP8; KALRN; GMFG; SH3BP5; ADCY3; GREM1; TLR2; JAK2; ICOSLG; FLNB; NR1I2; SKAP2; REM1; TOM1L1; NCR1; PDE9A; FGF18; NFAT5; CSPG5; RASAL1; IPO7; PCNT; C3; HRAS; EGF; TGFA; GNRH1; OXT; PENK; LHB; TG; LTA; EPO; HLA-DRB1; TTR; CXCL10; ESR1; RAF1; PLA2G1B; NR3C1; TFF1; ERBB2; CHGB; INHA; PRKCB; PGR; GPI; CRH; GRP; LYN; RET; MET; FGF2; ANXA4; PDGFRB; GIP; C1QTNF9; CGB7; CALCB; AR; KIT; RARB; CHRM1; BCR; VDR; GNAT1; SCGB1A1; CCL4; CCL2; EDN3; RAC2; IFNGR1; SPN; ANK1; PECAM1; PPP3CB; IL7R; GJA1; CD53; TYMP; TRH; MX1; ITGAL; RASA1; ERBB3; IGFBP4; NR4A1; RPS6KB1; IL4R; PRKCH; KLRC2; CNTFR; ITPKB; PTPRM; CD34; CD38; IMPA1; CRABP1; GNA11; ADORA1; SRI; CHRNB4; NTS; FGF9; IL2RG; SFN; CHRNA3; STX2; CSF2RB; CD70; RYK; BTC; RCVRN; ADM; THBS4; FBN1; DEK; IGFALS; GNL1; LTBR; PPARG; COL15A1; GDNF; CAP2; ADCY8; STAT3; IL15; ELK3; ASIP; STAT6; GRIA2; ARHGAP25; PI4KA; ABL2; IL12RB1; CXCL5; RANBP1; NAMPT; CHRNA4; OMP; OR3A2; XCL1; CXCL12; SOX9; CSNK1A1; CAMLG; INPP1; DGKG; CSNK1E; VEGFC; GDI2; TNFSF10; CCR6; RPS6KA3; RND2; VAV2; COPA; LIMK1; PRMT2; CCL23; GFER; P2RX3; HUNK; KCNK10; FAM3B; FGF12; HNRNPK; GNB1; GNGT1; GNG5; IGBP1; CSNK1G2; CXCL6; HAMP; TNFAIP6; FGD1; CD83; IL1RL1; OCRL; PRKCE; GUCA2A; TEK; MAP3K10; RASSF7; CREM; TLE1; TLE2; CD164; MST1R; TYRO3; CXCL9; SOS1; LGALS3BP; VAC14; PLCXD2; AIMP1; ANK3; STK4; TRAF3; MAP2K5; PAK2; ATM; ROCK1; MADCAM1; IL18R1; CAMK2B; TP53BP2; ARFRP1; PKP1; RAPGEF1; PRKG1; CAMK1; LRP8; PDE1C; ARHGEF7; DIAPH2-AS1; PTK2B; GNA13; GRB14; NEDD9; SPARCL1; ITPR1; PTGES3; RASA2; RHEB; RPS6KA1; TRADD; CNGA3; CAMK4; CARTPT; MAPK6; HIF1A; MIA; DGKD; ERFE; ARHGAP15; AKAP4; ARTN; GKAP1; PLCXD3; METRNL; ARHGAP17; SIGIRR; TENM4; ARHGAP11A; TRAT1; SARM1; ENHO; VSTM1; C17orf99; ANGPTL8; RASSF6; ARHGAP27; TOM1L2; RASGRP2; ARHGAP22; THNSL2; TAGAP; LILRA2; LILRB2; TMEM102; NFAM1; LILRB1; RASSF8; CMTM2; RIN3; MICAL1; GRK7; SECTM1; CASKIN1; ARAP2; NRGN; INPP5D; FGF11; P2RX5; CMTM5; DIRAS2; HSH2D; CMTM3; NLRP3; INPP4A; DLC1; HHIP; ERBIN; RASL10B; KIR2DL4; PIP5K1A; EPAS1; ATF6B; SH3GL2; SH3GL3; GDF15; AKAP9; DPYSL5; RETNLB; PMCHL2; ARHGAP9; C1QTNF4; TRIM54; TRIM55; ARHGAP39; BRD8; ING2; RASSF4; RABEP2; IL1RL2; IL21; SH2D2A; PDE7B; AMBN; CABP5; FGF20; PYY2; CDC42SE1; GPR173; GPR27; TENM2; PAG1; CLEC5A; CD274; ARHGAP23; PAK5; ARHGAP20; XCL2; PI4KB; RBPJL; RPS6KB2; RNF14; SERGEF; IL19; IL17B; RASAL2; RPS6KA6; PITPNC1; CDC42EP3; PILRA; OR52A1; UTS2R; TRHDE; MKLN1; ALK; NENF; DAPP1; ARHGAP26; MOK; NOD1; CCL26; TNFSF13B; PRKAB1; IRS2; LRP12; RIPK3; CD2AP; CDC42BPB; TNFRSF18; WIF1; NR2E3; SMAD5-AS1; CSNK1G3; CHRNG; HTR3A; GLRA3; GABRG2; SCUBE3; GLRA2; CBLB; CD86; GABRR3; HTR3E; NDRG1; PLPP5; PLPP4; CHRND; GABRA2; GABRQ; GABRG3; SAV1; LMBR1; CHRFAM7A; MAGI1; GABRE; HTR3B; MAGI3; GUCY2F; CHRNA6; PLPP3; HTR3C; GABRA3; GUCY2C; PRKX; IMPA2; GABRA4; PLPPR4; CBLC; GABRR1; ZACN; PLPPR1; GABRB1; GABRG1; PLPPR5; PRKY; GLRA4; GUCY2D; NUDT6; CHRNA1; MAGI2;	GO:0007165~signal transduction	430	989	43.4782608695652	0.0165272859234268	0.831005233068878	1	1	0.993411285789803	0.993411285789803	1
down	POLR3A; PLSCR1; TLR3; ATG7; IL33; DDX58; OAS1; IFNA5; IFNB1; IFNG; CXCL10; IFNW1; IFNA16; ISG15; POLR3D; PTPRC; IFI6; IRF1; IRF2; EIF2AK2; AZU1; MX1; MX2; IL12B; PML; OAS2; APOBEC3A; GBP1; IFI27; OPRK1; STAT1; STAT2; ADAR; DEFA3; IRF9; IFITM3; CXCL9; AIMP1; ILF3; G3BP1; IFIT5; IRF5; PMAIP1; BECN1; IRF3; OASL; IFI16; IFI44L; UNC13D; ZC3HAV1; SLFN11; NLRC5; IFNE; IFNL1; IFNLR1; PARP9; DDX60; TRIM22; ELMOD2; LILRB1; DTX3L; DDX17; IRF7; ISG20; DHX58; RTP4; NLRP3; MAP3K14; TRIM56; TRIM34; IFIH1; TRIM5; GBP3; UNC93B1; IL21; APOBEC3G; MOV10; IL23A; DDX21; ABCF3; POLR3E; DDIT4; TLR7; IFNK; DMBT1; HERC5; CD207; DDX41; SAMHD1; OAS3; AICDA; IFIT1; IFITM1; IFITM2; IFIT1B; TLR9; IFIT3; IFIT2; SLFN13;	GO:0051607~defense response to virus	99	198	50	0.0195274320847975	0.831005233068878	1	1	0.993411285789803	0.993411285789803	1
down	SLC6A6; SLC6A9; SLC6A19; SLC38A9; SLC16A10; SLC7A6; SLC38A2; SLC6A15; SLC6A14; SLC38A10; SLC38A3; SLC7A5P1; SLC7A9; SLC32A1; SLC38A1; SLC36A3; SLC7A5; SLC7A7; SLC38A8; SLC7A10; SLC36A4; SLC36A2; SLC36A1; SLC38A7;	GO:0003333~amino acid transmembrane transport	24	35	68.5714285714286	0.0217089944707887	0.831005233068878	1	1	0.993411285789803	0.993411285789803	1
