DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
up	PANO1; SGK1; APBB1; HIP1; TRAF5; EI24; APAF1; PDCD5; TNFRSF10B; KLF11; PLSCR1; OGT; SIAH2; TNFSF12; TNFSF14; TRIAP1; CD5L; GAS2; OPA1; TLR2; JAK2; NOL3; HIP1R; NME6; TNFRSF21; PPP1R15A; PSMD10; JTB; TNFSF15; UNC5C; GADD45G; TIAF1; NTN1; IL1A; IL1B; EPO; S100A9; CEACAM5; CD14; CTSH; PARP1; IRF1; PIM1; NCF1; IGFBP3; ERCC2; ERCC3; CSNK2A2; MX1; CAPN3; TNFAIP3; C5AR1; GADD45A; NFKBIA; TIA1; CHI3L1; CEACAM6; NSG1; MAP2K4; IER3; ARRB1; TAF6; SERPINB9; NUDT2; MAP2K6; CTSC; CASP9; CXCR4; POLR2G; CSNK2A1; TIAL1; MAP3K10; NOTCH2; TNFRSF9; PPID; AIMP1; BNIP1; BNIP2; IL24; NAIP; AIMP2; FADD; ITGB3BP; SQSTM1; TNFAIP1; C1D; DOCK1; GAS6; BECN1; SEMA3A; MELK; RRP1B; CASP8; ARL6IP1; PEA15; RABEP1; EPHA7; SHB; SIX1; PDCD4; ZC3H12A; EMC4; C3orf38; STEAP3; CIAPIN1; ZFAND6; GRAMD4; TCTN3; SHC4; DRAM2; ADAMTSL4; G2E3; SHF; PEG10; PIM3; THOC6; TRIM69; RNF130; SIAH1; CCAR1; RYBP; DRAM1; SLC5A8; PDCD7; PCSK9; NOA1; TNIP2; RHBDD1; SH3RF3; BCL7C; PHLDA1; CKAP2; CSRNP3; DPF1; BAD; TNFRSF25; MYDGF; RNF34; MUL1; ZDHHC16; TP53INP1; CIDEC; BIRC7; RNF183; APIP; PAWR; ELMO2; NLRP3; BBC3; NOX5; ZNF385A; GSDMA; DLC1; CSRNP1; PLEKHF1; RMDN3; SPIN2B; MIEN1; HTATIP2; CARD6; BCL2L13; CARD14; API5; NLRP1; PEG3; CSRNP2; MAGEH1; PDCL3; IFI27L2; HIPK3; PLK3; EGLN3; SUDS3; CAAP1; AKTIP; PIDD1; RRAGC; TMBIM4; TRIM39; TIGAR; AVEN; BIRC6; DIABLO; GLRX2; TNFRSF19; C19orf12; FAIM; IFT57; RNF216; SLTM; BFAR; STK26; UXT; TNFRSF10D; GULP1; DAXX; BCAP29; DDX41; FBXO10; ING4; TRIM35; NCKAP1; NISCH; KCNIP3; SH3GLB1; PTRH2; CHMP3; NOC2L; TMEM14A; CASP5; CASP4; FIS1; CASP10; CASP1; CASP12;	GO:0006915~apoptotic process	215	552	38.9492753623188	0	0	0	0	0	0	0
up	KRBA1; OOEP; RIMBP3C; PCNX2; ENO4; NUDT19; MYO1F; TXNDC9; RGPD8; CTDSPL; FLRT2; HSPA12A; CALU; PRICKLE3; MFSD11; URB1; ZNF862; MEGF6; ZFAND5; GAS8-AS1; METTL18; ZBTB11; NUDT7; FAM86B2; ZSCAN22; GLI4; ESD; BGN; TM4SF1; ETV3; YLPM1; TMEM50B; RWDD2B; NOMO3; MRPS22; ZXDB; REEP5; LMNB2; TLE4; PUDP; RAD51AP2; ELP6; HMGXB3; GNL2; TMEM187; TMEM132B; NOMO1; HMGN3; ZNF77; ZNF79; CCDC6; TNXA; HNRNPUL2; TMEM132A; QRICH1; PRICKLE4; TMEM52B; FILIP1L; ARID4B; TIGD5; LRRC23; ANKRD39; ACTBL2; NOM1; TAF7L; FAM209A; TIMM23B; TTC39A; CFAP70; TRAPPC3L; ERMARD; C9orf64; ZNF697; TMEM268; ZKSCAN2; MBLAC2; CRYBG3; ANKRD40; SMYD5; DHRS7B; KIAA0930; UFSP1; NOXRED1; SBSN; AATK; TMEM91; LHFPL2; TRPT1; NOP9; IQCH; NIT1; CPNE8; LIX1L; NAXD; UEVLD; LRRC34; RPUSD2; SLC22A15; RBFA; CEND1; GHDC; UBR7; ZNF614; SAMD12; NECAB1; FNDC5; TMEM116; TMEM104; C19orf18; WDR36; NKX2-3; SCFD2; KBTBD7; THAP4; FAM3C; DPF3; TMEM106A; TMEM143; EXOSC8; FLYWCH2; MRPS24; WBP1; CFAP36; ZNF486; MPP4; MYO15B; IMMP1L; ZNF75A; ZNF558; DEPDC7; ABHD1; SPAG8; P2RY13; ARPC5L; TMEM47; C17orf80; AARSD1; HGH1; C2orf49; PBDC1; FSD1L; ANKRD30B; KRTAP1-5; C22orf23; PLA2G12A; C20orf27; NRSN2; VN1R1; SCAND2P; MKRN2; SPATC1L; HDHD2; TSPYL1; CYSTM1; MEGF9; RNF39; MRPL46; ADAMTS10; HRH4; C11orf1; BRD9; PLEKHA5; PLEKHA3; POPDC2; POPDC3; MAGEE1; ZBTB26; CD248; MRPL47; APMAP; EMC7; MYOZ2; FANCF; IFT46; GPR84; FAM114A2; ETNK2; TMEM51; ASNSD1; ARL15; VNN3; AKAP7; TMEM9; DIP2B; SIPA1L2; TXNDC16; NYNRIN; IMPACT; STOML1; ZMYM2; PSORS1C2; RPUSD1; ZNF223; CHIC2; IKZF2; CDV3; ZNF777; SLC22A14; DIP2C; MRPS28; ZNF330; GPSM3; SPEF1; SNURF;	GO:0008150~biological_process	204	603	33.8308457711443	0	0	0	0	0	0	0
up	MRPS14; MRPL33; MRPL3; MRPL19; DAP3; MRPS22; MRPS35; MRPS5; MRPS36; MRPS11; MRPS21; MRPS6; MRPS9; MRPL49; MRPL58; OXA1L; MRPL51; MRPL21; MRPL55; MRPL10; MRPL50; MRPS27; MRPS31; CHCHD1; MRPL38; MRPS24; PTCD3; GFM1; MRPL45; MRPL32; MRPL20; MRPL13; MRPL9; MRPL4; MRPL1; MRPS26; MRPL37; MRPL18; MRPL46; MRPL44; MRPL47; MRPL40; MRPL17; MRPS18A; MRPL22; MRPL16; MRPL39; MRPL35; MRPL15; MRPL36; MRPS33; MRPS28; MRPS17; MRPS7; MRPS2; MRPS16; MRPS18C; MRPS23; MRPS18B; MRPL42; TSFM;	GO:0070125~mitochondrial translational elongation	61	89	68.5393258426966	0	0	0	0	0	0	0
up	MRPS14; MRPL33; MRPL3; MRPL19; DAP3; MRPS22; MRPS35; MRPS5; MRPS36; MRPS11; MRPS21; MRPS6; MRPS9; MRPL49; MRPL58; OXA1L; MRPL51; MRPL21; MRPL55; MRPL10; MRPL50; MRPS27; MRPS31; CHCHD1; MRPL38; MRPS24; PTCD3; MRPL45; MRPL32; MRPL20; MRPL13; MRPL9; MRPL4; MRPL1; MRPS26; MRPL37; MRPL18; MRPL46; MRPL44; MRPL47; MRPL40; MRPL17; MRPS18A; MRPL22; MRPL16; MRPL39; MRPL35; MRPL15; MRPL36; MTRF1L; MRPS33; MRPS28; MRPS17; MRPS7; MRPS2; MRPS16; MRPS18C; MRPS23; MRPS18B; MRPL42;	GO:0070126~mitochondrial translational termination	60	89	67.4157303370787	0	0	0	0	0	0	0
down	IGKV3-7; IGKV1D-42; IGLV4-60; IGLV11-55; IGLV1-50; IGLV5-48; IGLV7-46; IGLV5-37; IGLV2-33; IGLV3-22; IGLV3-16; IGLV3-12; IGLV4-3; TRBV19; TRBV20-1; TRBV24-1; TRBV25-1; TRGV2; IGKV1-27; TRAV12-2; TRAV6; TRAV36DV7; TRAV23DV6; TRAV18; TRAJ3; TRAJ42; TRDJ1; IGLV5-45; TRAV30; TRAV27; TRAV9-2; TRAV26-1; TRBV16; IGKV2-40; TRBV18; IGKV2D-26; IGLV5-52; IGLV3-32; TRBJ2-6; IGLJ1; TRBJ2-7; TRBJ2-4; IGKJ1; TRBJ2-2; TRBJ2-5; TRBJ2-1; TRAV14DV4; TRBV13; TRBV6-6; TRBV6-8; TRAV8-3; TRAV8-1; TRAV16; TRAV19; TRGV5; TRBV9; IGKV1D-43; TRBJ2-3; TRAV2; TRAV13-2; TRAV8-2; TRAV1-2; TRAV10; TRAV13-1; TRAV3; TRAV12-1; TRAV1-1; TRAV5; TRAV8-6; TRAV39; TRAV38-1; TRAV26-2; TRAV41; TRAV4; TRAV12-3; TRAV24; TRAV34; TRAV20; TRAV17; TRAV25; TRAV22; TRAV21; TRAV40; TRBV12-4; IGKV6-21; IGKV6D-41; TRGV8; TRGV4; IGKV3D-7; TRBV5-4; IGHJ1; IGKV1-8; IGKV2-24; IGKV1-9; TRBJ1-3; TRBJ1-6; TRBJ1-2; TRBJ1-1; TRBJ1-4; TRBJ1-5; TRBV6-2; TRBV10-1; TRBV6-5; TRBV30; TRBV11-1; TRBV27; TRBV6-1; TRBV7-7; TRBV10-3; TRBV10-2; TRBV7-6; TRBV6-4; TRDV1; TRBV2; TRBV12-5; TRBV7-4; TRBV7-2; TRBV4-2; TRBV3-1; TRBV4-1; TRBV5-1; TRBV11-2; TRBV5-5; TRBV5-6; TRBV11-3; TRBV14; TRBV28; TRBV29-1; TRAV38-2DV8; TRDV2; TRDV3; TARM1; PIK3CD; SH2D1B; RIPK2; LAT; LILRA1; CD160; HMHB1; CD4; TRBV12-3; TRAV8-4; TRAC; IGHM; HLA-B; HLA-DRA; HLA-DQA2; HLA-DQA1; FGA; FGB; TRGV3; TRBV7-9; TRAV29DV5; ARG1; PRKCB; CD1A; LYN; IGHD1-1; IGKV1-13; TRAV35; TRBD1; HLA-C; HLA-E; HLA-DOB; CD46; CD1E; CTLA4; TFEB; TFE3; HLA-DPA1; KLRK1; HLA-DMA; HLA-DMB; CD1B; CD79B; CSK; TXK; ZAP70; SYK; NEDD4; PIK3CG; JAK3; IL2; ARG2; FGL1; SLAMF1; PTK2B; CAMK4; HLA-DRB5; CLEC6A; LAIR1; BTNL8; C17orf99; BTLA; VTCN1; CLEC10A; LAX1; ZNF683; LILRB1; PRR7; TRPM4; CLEC4C; FCAMR; CLEC4D; TSC1; FCGR1B; TNFRSF14; RNF125; OTUB1; SIGLEC10; FCRL4; TNFRSF13C; DCLRE1C; TRGV9; CRACR2A; PRKD2; LAT2; UNC93B1; CLEC4M; CD209; ERAP1; DBNL; CLEC4A; LAMP3; SIT1; IFNK; IFNG; TEC; RAG1;	GO:0002250~adaptive immune response	229	347	65.9942363112392	0	0	0	0	0	0	0
down	ZBTB7C; NKX6-3; MCIDAS; OVOL3; SUPT5H; WWP2; ARNTL; WASL; AGRN; MEIS1; NR5A2; DLL1; DDX3X; NFIB; E2F3; WNT7A; RFXANK; KMT2D; TNFSF11; PHOX2A; IRF6; IKBKB; CASK; TFEC; PPP1R12A; ZNF609; SMAD7; CHUK; TP73; FOXN1; HDAC3; TLR3; CLOCK; MAFG; TET3; CRX; HOXC11; ATMIN; RIPK2; FOXO3; GALR2; MED14; SOX15; ZNF292; ST18; FOXD2; CCNT1; LMX1B; GALR3; BRD4; LRP5; PROP1; PITX3; NR1I2; RPS6KA5; FOXH1; RPS6KA4; STK16; KLF7; PRPF6; NFAT5; CAMTA2; SOX30; VENTX; SIX3; ESRRB; DDX58; ECD; ONECUT2; HAND1; EGFR; FOS; MYC; HRAS; TGFB1; POMC; CGA; CXCL10; RAF1; PLA2G1B; MYCN; WNT1; IL4; EDN1; JUN; TFAP2A; RB1; ADRB2; SP1; MET; FGF4; NFIC; SERPINF2; HOXB5; HMGB1; HOXB7; CSF3; UBB; UBC; SETSIP; MYBL1; RARA; TGFB3; EGR2; ERG; TOP2A; VDR; ESRRA; SRF; SKI; XRCC6; IRF2; HCLS1; DRD2; POU2F1; LIF; MYOG; ATF2; FOSL1; FOSL2; VEGFA; HIVEP1; TCF3; GATA1; CREB1; EPCAM; HMGA1; JUNB; XBP1; BMP7; ADCYAP1; ATF1; ATF4; ATF6; TNFRSF1A; TFEB; TFE3; EN2; SLC9A1; RXRA; NFKB1; HOXA5; BCL3; TAF1; FGFR2; GAL; NR4A1; SFPQ; PAX3; GATA2; YY1; LMO1; CD40; PAX6; HMGB2; MAPK3; ARNT; POU1F1; ELK4; NOS1; HOXA7; TLX1; AKT1; ELF1; GTF2H1; CIITA; CTNNB1; GTF2F1; DRD3; ZNF76; ACVR1B; SREBF1; PPARG; ZEB1; BRCA1; MMP12; PBX2; ETV6; STAT1; STAT6; TXK; WAS; CDKN2B; ETV4; GATA4; NOTCH1; GALR1; P2RY1; CDX1; RFX2; RFX3; SOX2; SOX9; NRIP1; NR2C2; CDK8; EVX1; CEBPA; CEBPD; GSK3A; MEOX2; CSRP3; ETV1; ASCL1; CDK9; SMARCA2; SMARCA4; STAT5B; RPS6KA3; CCNH; ZNF131; ZNF143; HMGA2; PDX1; NKX2-5; FOSB; CEBPG; NRL; NR1H2; MLLT6; FOXA1; PKNOX1; PAX9; DLX1; HDAC4; CTBP2; WNT3A; PRDM15; CD81; IL2; ACTR3; ACTR2; HNRNPK; ESRRG; CNBP; RPS27A; PPP3R1; SUPT4H1; YBX1; JAG1; PRKDC; ELF3; HSF1; NFKB2; HNRNPU; E2F1; FOXK2; TFAP4; MC1R; POU4F1; POU5F1; SPIB; MEF2A; MEF2B; SP3; NHLH1; NHLH2; PAX2; KMT2A; RELA; UBE3A; EGR4; GRIN1; RNASEL; RBPJ; MEF2C; GABPA; GABPB1; PAX8; PPARA; FOXM1; EP300; TEF; SREBF2; FOXO1; TFCP2; SMARCB1; BPTF; NFIA; TCF15; TP53BP1; FOXI1; NFATC3; PRDM2; KLF10; RLF; NR1H3; MAP2K5; MAPK7; NR5A1; ATM; FZD5; SMAD4; MED21; C1orf61; RIPK1; HDAC1; NEUROD1; SNW1; KLF5; CBFB; NFYC; IL18; TFDP1; TFDP2; E2F2; HES1; IHH; IRF3; NCOA6; MEF2D; MORF4L2; TNIP1; IRF4; POU4F3; E2F5; PCBP1; NR6A1; RPS6KA1; SHH; MED1; NEUROD2; NCOA1; SMAD2; USF2; ZFHX3; ZIC1; E2F4; MAPK14; IL17A; TAF9; POU2AF1; NRF1; FOXD1; PTPRN; ZNF750; RFX4; GLYR1; AKIRIN2; DCAF6; AKNAD1; UTF1; HES5; FHL5; MYSM1; MLIP; DAB2IP; IER5; TET2; ZNF746; JMJD6; CDC73; TAF2; CCDC62; CRTC1; TFAP2E; MAMSTR; MACC1; RNF111; CREB3L2; MED25; ASXL2; BHLHA15; SCX; SETX; MAVS; AKNA; TFAP2D; PCGF5; NFE4; BCL9L; METTL23; PPARGC1B; RFX6; TMPRSS6; CRLF3; NPAS4; ARID3B; SIRT2; ASXL1; SPIC; RNF10; PAF1; NFATC2IP; ZMIZ2; FLCN; LILRB1; MAFA; CTCFL; GABPB2; SP7; LMX1A; DOT1L; CREB3L4; LEO1; ZDHHC19; LMO7; PHIP; AUTS2; ARNTL2; TFAP2B; LPIN2; RTF1; MAML1; RREB1; CREBBP; EZH1; KAT2B; DDX17; COPS5; GATA6; SMARCC1; ARHGEF2; IRF7; MED12; WBP2; RGMA; SIRT1; SFRP2; ZBED3; ABHD14B; IFT74; IL17F; RBM14; CITED4; NODAL; SIN3A; UHRF1; PHOX2B; ELF4; NPAS2; ARID3A; ATF6B; PAGR1; IER2; HELZ2; TBL1XR1; PRKD2; FOXP3; BCL11B; EGLN1; IRF2BPL; NUCKS1; EPC1; MIXL1; HIPK2; TP63; BCAS3; SMYD3; NANOG; BCL2L12; ELL3; BEX1; BARX1; SENP2; CHD8; GCM1; SIX2; IL26; TCF7L2; ASH1L; TLR9; SIRT7; HOXC10; WWOX; PLAC8; FOXJ2; SENP1; CHD7; ZNF219; RBPJL; PPARGC1A; MLX; TBK1; MED13; FOXD3; AGO2; ELF5; AGO1; INO80; MAFF; PLAGL1; CELA1; TFR2; PLAGL2; FOXJ3; SATB2; RUVBL2; RAX; THRAP3; KLF13; NR2E1; MTF2; KDM3A; TRAF6; NEUROG3; HEY1; USP16; GMEB1; CHCHD2; IKBKG; NCOA3; FOXO6; ONECUT3; MGA; SOX13; DDN; DLX4; ASCL2; TBX20; SSBP3; POU6F2; ZNF148; KAT6B; MED19; STAT4; HOXA3; CHCHD2P9; LRP5L; HOXA2; NKX1-2; SETD3; CAMTA1; KDM1B; STAT5A; EBF1; ZNF382; POU2F2; LAGE3; CTAG2; HMGB3; IKZF3; SOX10; TAF4; SMARCA5; TBR1; SOX1; PPARD; ZBED2; CTCF; ZNF835; IKZF1; PAXBP1; PTOV1; DLX2; ASXL3; SBNO2; EBF2; THRA; CRTC2; NKX6-2; SOX6; PROX2; PCGF6; NCOA2; KAT8; LHX9; POU6F1; DR1; SS18L2; RELB; ABRA; POU5F1B; KMT2C; ZNF564; SIM1; CRTC3; CDK13; RSF1; TAF1L; POU3F3; HMGB1P1; TBX4; NKX2-2; LHX2; JUP; AHR; ATAD2B; ZNF740; DLX6; SOX14; TBX21; DPF2; TCF20; POU3F1; TBX6; ZNF462; KAT6A; PROX1;	GO:0045944~positive regulation of transcription by RNA polymerase II	589	1138	51.7574692442882	0	0	0	0	0	0	0
up	DENND3; BIN1; TRAK2; SNAPIN; M6PR; VPS41; RAB7A; MTM1; GPRASP1; SCYL2; TGFBRAP1; VPS33A; VPS39; KIF13A; VPS33B; VPS16; VPS11; AKTIP; CHMP5; HMGXB4; TRAK1; CLEC16A; RAB7B;	GO:0008333~endosome to lysosome transport	23	46	50	1.00704675068952e-4	0.00603005207930733	0.830310045943511	0.844207291103026	0.592443794995381	0.830209341268442	0.0579562562367554
up	SH3PXD2B; PRPSAP2; TULP3; PAPSS2; SPARC; PLS3; ENG; SRD5A1; BGN; PPIB; STC1; SMAD1; AMER1; DYM; SPNS2; SULF2; MCPH1; BBX; SMAD5; MYOC; TRIM45; TMEM38B; IFT172;	GO:0060348~bone development	23	46	50	1.00704675068952e-4	0.00603005207930733	0.830310045943511	0.844207291103026	0.592443794995381	0.830209341268442	0.0579562562367554
down	RBFOX3; SRRM4; DHX15; RBFOX2; HNRNPR; PRPF3; ZRANB2; PTBP3; TRUB2; ECD; PRKACA; LGALS3; SON; HNRNPA2B1; SFPQ; U2AF2; PTBP1; RBM25; AFF2; ADAR; RBM11; ADARB1; RBM10; HSF1; U2AF1; SRSF2; SRSF11; RNASEL; FMR1; C1QBP; ZFP36L1; KHDRBS1; SRSF4; PPP1R8; SRSF9; RBM39; PDCD11; NONO; SF3B4; SF3A2; SRSF7; CPSF6; PAN2; USP39; PAN3; BRDT; ZC3H13; RBM26; PRPF38B; KHDRBS2; MBNL2; ARL6IP4; ESRP1; JMJD6; SUPT6H; RBBP6; TSEN54; RBM23; CIR1; CCAR2; CLASRP; FAM172A; HNRNPLL; APOBEC4; SREK1; CELF1; KHSRP; CNOT6L; SCAF11; TSEN34; AICDA; XRN2; NSRP1; DDX47; SCAF1; PRKRIP1; A1CF; MBNL1; ADARB2; MBNL3; PPP4R2; CDK12; PHRF1; PPARGC1A; ACIN1; TTF2; APOBEC2; THRAP3; SUPT4H1; AURKAIP1; RBM38;	GO:0006397~mRNA processing	91	152	59.8684210526316	1.01997974662593e-4	0.036060468221556	1	1	0.743565235290304	0.999999999999999	0.352685094933966
up	RNF8; UBR5; TNFAIP3; UBE2A; UBE2E1; TTC3; UBE2K; UBE2H; UBE2B; RNF4; SKP2; FBXO38; HACE1; RNF34; UBE2E3; PELI1; UBE2E2; TOPORS; RNF216; BFAR; KLHL3; RNF6; UBE2D4; RNF115; NHLRC4;	GO:0070936~protein K48-linked ubiquitination	25	53	47.1698113207547	1.0569499745694e-4	0.00623972650479949	0.871138169040099	0.886041163681527	0.602144400512187	0.871138169040099	0.0599714867140871
