DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
down	KRT86; PPL; KRT34; KRT37; KRT6B; CAPNS1; KRT18; KRT8; IVL; KRT19; KRT10; JUP; DSP; KRT15; KRT4; SPRR1B; SPRR2E; SPRR2D; PCSK6; DSG3; SPRR1A; SPRR2A; KRT9; KRT20; KRT2; DSG1; DSC2; DSG2; KRT33B; KRT32; KRT81; DSC3; KRT31; CDSN; PRSS8; KRT24; KRT71; LCE1A; KRT40; KRT39; KRT28; KRT27; EVPL; PERP; SPRR2F; PKP2; LCE3D; SPRR2G; SPINK5; KRT84; KLK14; SPRR3; KLK5; ST14;	GO:0070268~cornification	54	113	47.787610619469	1.46058717604203e-4	0.186784756696175	1	1	0.922207893519261	0.999999921079163	1
up	SMTNL1; FOXE1; FOXN3; BHLHE40; BTAF1; TRIM24; HDAC3; CLOCK; RBFOX2; CBFA2T2; DNAJB6; ZNF253; ZNF217; NCOR1; EED; RPS6KA5; SIX3; ZBTB7A; ZIC2; SOX14; PRAMEF12; PDGFB; TNF; CSF2; RARA; HSPA8; SRC; XRCC6; XRCC5; POU2F1; GCFC2; ZNF12; HMGA1; SPI1; SFPQ; NR2F2; HMGB2; YWHAQ; ARID4A; PML; CTNNB1; DDIT3; AHR; ID1; KDM5C; NKX2-1; CDKN1B; NOTCH1; RFX3; SOX9; GCLC; LHX1; CTCF; CEBPD; CDKN1C; DAP; SMARCA2; SMARCA4; MECP2; NKX2-5; ATXN1; HDAC4; FOXL2; LOXL3; PSMC5; SUMO1; UBE2I; CBX1; FOXK1; ZBED6; MDM2; SET; FOXK2; NRG1; SP3; MAP3K10; RELA; ZBTB16; RBPJ; RING1; KHDRBS1; ILF3; STRN3; REST; CBX3; TRIM28; CTBP1; IKZF1; SMAD4; NAB1; HDAC1; SNW1; ARID5B; NR1D2; NONO; TAF7; SMAD2; ADIPOQ; CRY1; TBR1; FOXD1; LRRFIP1; GON4L; ZNF568; BCL7A; LBH; PRAMEF20; PRAMEF15; NIPBL; HMBOX1; ZNF746; ATF7IP; BCOR; ZBTB33; LDB1; CIR1; GATAD2A; PASD1; SIRT2; YAF2; CCAR2; PIAS4; KDM8; ZGPAT; NKAP; ZBTB38; ZNF540; SMARCC2; PSPC1; KAT6B; TFAP2B; BAP1; KAT6A; JARID2; KAT5; NACC2; TRIM11; HIC2; USP47; HEXIM2; PRICKLE1; PHF12; NACC1; CIC; UIMC1; SIN3A; RSF1; RBM15; SPEN; SETDB2; NKX3-1; MYBBP1A; ZKSCAN3; INPP5K; THAP7; FOXP3; TRIM6; NKX6-2; ZMYND15; WWP1; GZF1; IKZF4; TP63; SUDS3; KAT8; EHMT1; SMURF2; PATZ1; CHD8; HMX1; PLCB1; TCF7L2; KMT5A; PRDM5; RLIM; BCLAF1; RBAK; ZBTB4; HDAC6; KDM5B; LIMD1; ZNF639; MBD1; DNMT3L; RCOR1; HDAC9; YEATS2; SNX6; TRIM33; ZNF148; ATF5; SBNO2; ZNF256; TSC22D4; TBX22; TRAF6; ZNF706; NCOR2; PPARA; ZC3H6; PRDM8; ZNF18; MAEL; ANHX; ZC3H4; ZNF586; KAT7; PHF10; ZNF530; OVOL3; DPF2; SIX1; SOX13; TRIM66; SIX6; SOX6;	GO:0045892~negative regulation of transcription, DNA-templated	216	530	40.7547169811321	3.05468942496057e-4	0.132390239677791	1	1	0.971040500140324	0.999999401657225	1
up	RAB29; GAK; SURF4; ZW10; CLASP2; HTT; CSNK1A1; CSNK1D; STX17; RAB1A; ARHGEF7; GOLGB1; TMED2; HIKESHI; LRRK2; ARHGAP21; ATL3; DYM; LYSMD3; HACE1; DYNC2H1; SYNE1; NPLOC4; TRAPPC12; GBF1; MYO18A; USP6NL; TBC1D20; COG3; BLZF1; GOLPH3; BCAS3; SPTBN5; ZFP69B; BAG5; TRAPPC8; ARFGEF1; SEC16A; GORASP2; ATP8B2; TANGO2; GOLGA8Q; VMP1; ATP8B3; GOLGA6B; ATP8B4; GOLGA6D; GOLGA8M; GOLGA6C; GOLGA6A; GOLGA8DP; LMAN2; NSFL1C; GOLGA2; UBXN2B; GOLGA8B; GOLGA8J; GOLGA8T; TJAP1; LMAN1L; GOLGA8N; GOLGA8O; GOLGA8A;	GO:0007030~Golgi organization	63	119	52.9411764705882	4.41274963503213e-4	0.176806558046962	1	1	0.991466688118754	0.999999401657225	1
up	PSMB11; PSMD12; PSMD9; PSMD14; CLOCK; PSMD3; SPOP; TBL1X; UBE4B; HERC2; FBXO45; PSMA4; PML; CTNNB1; DDIT3; PSMC4; GSK3A; PSMD7; ATXN3; PSMD4; VCP; UBE2D3; PSME3; PSMC1; PSMC5; PSMC6; RBX1; UBE2B; MDM2; PSME1; PSMD2; ERCC8; MTA1; PPP2R5C; BIRC2; CUL3; PCBP2; NFE2L2; PSMD5; DDB1; KLHL22; RNF187; SPOPL; FBXL19; TRIM72; SIAH1; SIRT2; PSMA8; KCTD13; PSMF1; KAT5; UBE2W; PELI1; AGAP3; PSMD1; RNF126; TBL1XR1; TRIM9; USP44; SMURF1; RNF216; PSMD13; KLHL20; CD2AP; SMURF2; WWP1; UBXN2B; CUL5; UBE2U; CUL2; NSFL1C; AREL1; PLAA; UBE2G1; SHARPIN; RMND5B; RAD23B; MAEA; CUL1; SPSB3; ITCH; SPSB1; SPSB2; HACE1; SIAH2; CUL4B; TRIM2; SPSB4;	GO:0043161~proteasome-mediated ubiquitin-dependent protein catabolic process	88	183	48.0874316939891	4.59105460915654e-4	0.176806558046962	1	1	0.992742929447539	0.999999401657225	1
up	PSMB11; PSMD12; PSMD9; IGF2BP3; PSMD14; XPO1; PSMD3; TNFSF13; PARN; VIM; UBB; UBC; HSPA1A; HSPA8; PABPC1; PRKCA; PSMA4; ZFP36; AKT1; PSMC4; PSMD7; PSMD4; PSME3; PSMC1; PSMC5; PSMC6; UBA52; SET; EIF4G1; PRKCD; RNASEL; PSME1; FMR1; ZFP36L1; PSMD2; PABPC4; EXOSC2; HNRNPD; PUM1; EXOSC7; ELAVL1; PSMD5; EXOSC6; RC3H1; ALKBH5; DCP2; XRN1; SERBP1; PSMA8; PUM2; PSMF1; KHSRP; TNPO1; PSMD1; EXOSC3; PSMD13; YTHDF2; SAMD4B; FXR1; FXR2;	GO:0043488~regulation of mRNA stability	60	112	53.5714285714286	4.74221684403142e-4	0.176806558046962	1	1	0.99383682806671	0.999999401657225	1
up	SRRM4; RBFOX2; ZBTB7A; HNRNPA1; HNRNPL; MYOD1; PTBP1; RBMX; RBM25; RBM5; RBM11; TRA2B; HNRNPU; FMR1; KHDRBS1; REST; DYRK1A; WTAP; SMU1; FAM172A; SREK1; SRSF12; DDX17; CELF6; RBM15; NSRP1; THRAP3; SRSF4; MBNL2; MBNL1; IK; RBM4B; SRSF9; SRSF10; SRSF3; SRSF5; SRSF2; RBM17; SRSF7; FXR2; FXR1; CELF1;	GO:0000381~regulation of alternative mRNA splicing, via spliceosome	42	69	60.8695652173913	4.91975919395982e-4	0.176806558046962	1	1	0.995114213310605	0.999999401657225	1
up	ARID1A; MED14; ESRRB; EOMES; FGF4; DDX6; CTNNB1; NOTCH2; MED21; SMC1A; NIPBL; CDC73; CTR9; METTL3; DIS3L2; NKAP; PAF1; TET1; SETD6; LEO1; RTF1; MED12; MED30; MED15; PELO; MED28; KDM4C; NANOG; LIN28A; METTL14; EIF4ENIF1; PADI4; SMC3; MTF2;	GO:0019827~stem cell population maintenance	34	51	66.6666666666667	5.09940465063918e-4	0.176806558046962	1	1	0.996412704522383	0.999999401657225	1
up	DDX39A; CASC3; CDC40; HNRNPA1; TPR; U2AF2; EIF4A3; SRSF3; U2AF1; SRSF2; SRSF11; SRSF4; NCBP1; SRSF9; SRSF5; THOC5; DDX39B; SRSF7; SRRM1; THOC2; U2AF1L4; DHX38; THOC1; THOC3; POLDIP3; NXF1; CHTOP; POM121B; XPO5; NUP153; POM121; RAE1; POM121L12; NUP98; NUP133; NUP62; NPAP1;	GO:0006405~RNA export from nucleus	37	58	63.7931034482759	5.45873869959745e-4	0.181985950185041	1	1	0.998160017833934	0.999999401657225	1
up	DDX39A; CASC3; CDC40; PCF11; U2AF2; EIF4A3; PAPOLA; SRSF3; U2AF1; SRSF2; CSTF1; SRSF11; SRSF4; NCBP1; CPSF1; CSTF3; SRSF9; SRSF5; THOC5; DDX39B; SRSF7; PABPN1; SRRM1; CPSF7; THOC2; U2AF1L4; DHX38; SYMPK; THOC1; THOC3; POLDIP3; WDR33; CPSF2; CPSF3; CHTOP; RPRD2; RPRD1A;	GO:0031124~mRNA 3'-end processing	37	59	62.7118644067797	6.89269478613586e-4	0.221281031134169	1	1	0.999999401657225	0.999999401657225	1
up	PSMB11; PSMD12; PSMD9; PSMD14; IKBKB; CHUK; PDPK1; PSMD3; RPS6KA5; PAK3; BCL10; HRAS; RAF1; FYN; SRC; PLCG2; PRKACA; NFKB1; PRKACG; PSMA4; PSMC4; PSMD7; PSMD4; PSME3; PSMC1; PSMC5; PSMC6; RELB; MUC2; RELA; PRKCD; PSME1; EP300; PAK1; PSMD2; CUL1; PSMD5; MUC21; MUC6; CLEC10A; TAB3; PSMA8; MUC7; CLEC4D; PSMF1; CREBBP; MUCL1; MUC4; PSMD1; CARD9; MUC13; MUC5B; CD209; TAB2; MALT1; CLEC4A; PSMD13; TRAF6; IKBKG;	GO:0002223~stimulatory C-type lectin receptor signaling pathway	59	112	52.6785714285714	7.1880109213962e-4	0.222520280952365	1	1	0.999999401657225	0.999999401657225	1
