DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
down	POM121C; TAF4; DDX3X; ACOT8; IKBKB; XPO1; OGT; TP73; CFLAR; SUV39H1; SYNGR2; SGTA; CCNT1; BRD4; NBN; RNGTT; EED; RFPL3; NUP155; AP1G2; ATG12; UBR5; RTN3; IPO7; TDP2; DDX58; STAU1; HLA-B; HLA-DRA; APOA2; C1QA; HLA-A; TP53; SLC25A5; ISG15; KRT18; KRT8; RB1; EIF4E; ANXA2; HSP90AA1; LYN; SP1; PTPRC; VIM; HMGB1; HNRNPA1; POLA1; IFIT1; CALM1; HLA-C; HSPD1; HSPA8; TOP1; TPR; SRC; HLA-E; FDPS; IL2RB; CREB1; ATF7; TNFRSF1A; TBP; RAB6A; TAF1; CCL1; HNRNPA2B1; SP100; POLR2A; BRD2; PSMA3; PSMA4; NFKBIA; MSN; ZFP36; MAPK3; ATP6V0C; CANX; PIK3R1; PSMB8; PSMB9; MAPK1; RBL1; PML; IL2RG; YWHAB; FCGR2B; CTNNB1; NUP214; KDR; LTBR; NUP62; IL6ST; IFI27; PSMB10; STAT3; STAT1; SYK; RANBP1; CBX5; IQGAP1; CD151; TUFM; CEBPA; PSMB3; PSMB2; NUP153; RANBP2; TSC2; BCAP31; IRAK1; CCR3; USP11; STAT2; NUP98; RAD23A; NUP107; EIF4A1; PSME3; RHOA; HNRNPK; PPP1CA; YWHAE; GRB2; SUMO1; DYNLL1; SKP1; RACK1; UBE2I; FOXK1; GTF2B; HSF1; HNRNPU; MDM2; SET; SATB1; TAP1; TAP2; RELA; UBXN1; EIF4G1; UBE3A; FMR1; BAX; KLC1; SSRP1; VAC14; EP300; NUP160; DLG1; NFX1; IK; CALCOCO2; GPS2; TRIM28; G3BP1; SF3B2; RIPK1; SNW1; CUL1; DYRK1A; GTF2H2; CACNA1C; CDK13; KEAP1; MORC3; IKBKE; EIF4A2; FKBP8; BECN1; IRF3; RRP1B; EIF4H; TAF5; ZYX; PKN2; DDB1; BAK1; MICA; SMU1; CRTC2; ZC3H12A; NUP188; UBR4; MAGI3; RAET1L; E4F1; TAPT1; RICTOR; CRTC3; CRTC1; ATF7IP; SRCAP; CENPU; SUPT6H; SND1; MAVS; WAPL; SH3RF1; ALYREF; PACS2; VRK2; RAB11FIP4; TICAM1; TRIM22; ZNF683; KIAA0319L; ABI1; NUP93; PDZD8; NUP43; NUP35; WDR48; DNAJB14; CD200R1; DTX3L; NUP133; SLC20A1; RSAD2; GBF1; NUP205; CREBBP; KAT2B; TANK; UPF1; TNPO1; KAT5; USP7; FBXW7; CREB3L1; DHX58; SIRT1; SEH1L; DDX11; POM121; ACY3; CDK5RAP3; FAM111A; VPS35; SRPK1; RBM15; SPEN; NUP88; MAP3K5; PAAF1; YIPF4; NDC1; WRAP53; NUP58; NUP85; RBCK1; SETD2; IFIH1; NLRP1; TRIM5; DERL2; RBM38; XPO5; SP110; APOBEC3G; MOV10; PARD6A; UBN1; CD93; LMBRD1; EXOC1; UCKL1; KCTD5; DNAJB12; ABI2; ITSN2; NDUFA13; VAPA; PI4KB; VPS29; NXF1; DAXX; DMBT1; TBK1; PILRA; RCOR1; NUP50; AKAP8L; CLEC4A; USP24; AP3M1; SAMHD1; TLN1; DCAF1; USP15; YTHDF2; SUPT16H; DYNC1LI1; IKBKG; WASF2;	GO:0016032~viral process	295	456	64.6929824561403	0	0	0	0	0	0	0
down	TARM1; SNAP23; STXBP3; PSMD12; SIRPB1; PSMD14; DDX3X; RNASET2; MAN2B1; PDXK; ADAM10; APAF1; SLC27A2; AGPAT2; SURF4; SIGLEC5; ARPC5; PSMD3; GMFG; DIAPH1; TOM1; LILRB3; CPNE3; DNAJC13; CREG1; ATP6AP2; DGAT1; TRPM2; STK10; TMEM63A; ATG7; BRI3; VNN1; RAB3D; PNP; HP; PLAU; SERPINA1; SERPINA3; C3; CST3; NRAS; HLA-B; HLA-H; AHSG; PPBP; FTL; FTH1; CAT; FUCA1; ALDOA; CSTB; CYBB; ITGB2; MPO; GLA; GSN; GPI; CTSD; ANXA2; CAPN1; PSAP; APRT; CTSB; HSP90AA1; CD55; GUSB; HSP90AB1; CTSG; MME; PTPRC; CD63; ACAA1; GSTP1; HMGB1; CTSH; FGR; ALOX5; LTA4H; HSPA1A; HSPA1B; RNASE2; GAA; HLA-C; CTSA; HSPA8; SLC2A3; ITGAM; PYGB; LAMP1; EPX; FCGR2A; RNASE3; XRCC6; CYBA; EEF2; PRG2; APEH; CD59; SELL; PKM; MMP9; JUP; ARSA; B4GALT1; DSP; CD44; GLB1; PECAM1; HSPA6; BPI; PFKL; GM2A; CR1; LGALS3; VCL; CD58; CD53; AOC1; NFKB1; CD33; AZU1; TNFRSF1B; RAB3A; RAB6A; ITGAL; ITGAX; IMPDH1; FPR1; C5AR1; SLC2A5; PTPRB; PRTN3; CXCR1; CXCR2; FPR2; PTAFR; CTSS; S100P; PTX3; ATP6V0C; CFP; MAPK1; GCA; GRN; PTPN6; PRDX6; FCER1G; HMOX2; SERPINB1; CHRNB4; S100A11; GALNS; CD68; SERPINB6; AGL; PGM1; SRP14; DDOST; CEACAM3; MNDA; FOLR3; FRK; IQGAP1; GLIPR1; SERPINB10; SLC11A1; PSEN1; CAMP; RAB5C; RAB27A; HK3; ACLY; IST1; VCP; NCKAP1L; GSDMD; RAB4B; RAB5B; RAB10; RAB14; ACTR2; RAP1B; RAP2B; RHOA; LYZ; B2M; YPEL5; RAP1A; RAC1; VAMP2; DYNLL1; DYNLT1; EEF1A1; TUBB4B; PAFAH1B2; HBB; SIRPA; ADAM8; OLR1; RHOG; TNFAIP6; ATP11A; AMPD3; FABP5; CAP1; DSG1; PRKCD; DSC1; CD47; SIGLEC14; BST2; LRMP; PTPRJ; PSMD2; DNAJC3; KCNAB2; PLD1; PDAP1; ROCK1; TCIRG1; IQGAP2; SPTAN1; CDK13; COTL1; MLEC; DYNC1H1; FGL2; MVP; KPNB1; STXBP2; C3AR1; ANO6; FRMPD3; CLEC12A; UBR4; HGSNAT; NAPRT; NBEAL2; UNC13D; CYFIP1; DOK3; TMC6; C6orf120; GOLGA7; RAB44; HUWE1; HRNR; ARMC8; TBC1D10C; SLC44A2; ORMDL3; STK11IP; LILRB2; SLC15A4; CD177; NFAM1; LPCAT1; TSPAN14; SVIP; PLEKHO2; CANT1; CLEC4D; NCSTN; DOCK2; ARHGAP45; OSTF1; ATP6V0A1; RAB24; TMBIM1; ARL8A; PGM2; LRRC7; CNN2; PSMD1; NEU1; CPNE1; CPPED1; ARHGAP9; ERP44; CRACR2A; VAMP8; AP1M1; ADGRE3; CRISPLD2; TOLLIP; MAGT1; DNAJC5; DSN1; PTGES2; METTL7A; RHOF; MMP25; CD93; ACTR10; PLAC8; KCMF1; VAPA; CTSZ; BIN2; CD300A; DBNL; PYCARD; PSMD13; PPIE; PA2G4; ATP11B; PADI2; ATP8A1; PRG3; DERA; CAB39; RAP2C; ATP6V1D; HEBP2; DYNC1LI1; ENPP4;	GO:0043312~neutrophil degranulation	317	483	65.6314699792961	0	0	0	0	0	0	0
down	HAS3; TAF4; ARNTL; FOXE1; NR5A2; NFIB; ARID1A; DVL1; MAP2K7; IRF6; IKBKB; ARHGEF11; CHUK; TRIM24; AXIN1; TP73; CLOCK; ATMIN; FOXO3; MED14; CREBL2; EDF1; BRD4; TBL1X; SS18L1; LRP5; PITX3; DEAF1; MED24; NR1I2; PIAS1; SEC14L2; BMP10; YEATS4; NFATC1; ESRRB; BCL10; EGFR; FOS; MYC; EGF; TGFB1; TNF; IL1B; CD4; HLA-DRB1; COL1A1; ESR1; MYCN; CD74; TP53; IL4; IL5; JUN; INSR; RB1; SP1; GLI1; ZBTB48; MYB; RARA; TGFB3; IRF1; PIM1; CDH1; SRC; XRCC6; LYL1; NCF1; ETS1; TCF4; TCF3; CREB1; HMGA1; CEBPB; SPI1; EGR1; ATF4; TFEB; TFE3; NFKB1; TBP; POU3F3; BCL3; CAPN3; ZP3; IL10; SP100; NFYA; PAX3; CDK2; MT3; PAX6; HMGB2; ARNT; POU1F1; MAPK1; CD38; KDM5A; NOS1; AKT1; OTX2; ELF1; CIITA; CD80; CTNNB1; RFC1; RORA; PPM1A; AHR; MAP2K2; NUP62; PPARG; BRCA1; VHL; STAT3; STAT1; MLLT3; GATA4; NOTCH1; MAP2K3; RFX3; SOX9; NRIP1; LHX1; CTCF; PSEN1; CDKN1C; LHX2; DNM2; RORC; SMARCA2; SMARCA4; BRCA2; MECP2; HCFC1; NR1H2; BRPF1; PRMT2; HDAC4; SOX10; WNT3A; WNT4; SOX8; PSMC5; CNBP; RNF4; ELF3; HMGN5; SMAD3; RHOG; FOXK1; ZXDA; TFAM; NDP; FOXK2; RUNX1; FLI1; TFAP4; SP3; MAP2K1; PAX2; POU3F1; KMT2A; PPARD; RELA; PAX8; PPARA; EP300; FOXO1; TP53BP1; ILF3; REST; RLF; TRIM28; KLF1; UBE2V1; SMAD4; PICALM; HDAC1; NEUROD1; NCOA4; RUNX2; HNRNPD; SERTAD2; FHL2; NPAT; HES1; NCOA6; NOLC1; ATXN7L3; IRF4; MED1; TRIP4; ELF2; NCOA1; SMAD2; ZFHX3; ZIC1; NFE2; NFIL3; HIF1A; ZXDC; EDRF1; HIVEP3; RNF187; HES5; ZNF318; PYHIN1; NAA16; HMBOX1; JMJD6; ATAD2; ATF7IP; KDM7A; RNF111; CREB3L2; RAI1; TAF8; SETD3; RBM23; CASZ1; GPBP1; SFR1; RFX6; IFNL1; CRLF3; PARP9; YAF2; KMT2E; TAF1L; KDM8; RYBP; AFAP1L2; RNF10; BANP; CTCFL; SMARCC2; FANK1; ZNF398; DTX3L; NAT14; ANKRD49; PHIP; ARNTL2; KAT6B; ING5; TFAP2B; ZNF516; ESR2; RREB1; CREBBP; KAT6A; TAF15; GATA6; SMARCC1; IRF7; KAT5; DVL3; MED12; TESC; TRIM44; MED30; FUBP3; GPATCH3; NSD1; FOXN4; TRERF1; CAMKK2; CDK5RAP2; RSF1; NOTCH4; DNAJC2; TBX5; ELF4; KLF6; MAP3K5; SMAD5; NPAS2; CITED1; CITED2; HINFP; MESP1; INPP5K; SOX7; WAC; LGR4; ZNF341; PBX4; TBL1XR1; PITHD1; NIF3L1; FGF23; PCBD2; ING2; EPC1; HIPK2; TP63; TASP1; KAT8; PTGES2; GPBP1L1; CHD8; GCM1; TOPORS; CXXC1; PIM2; CALCOCO1; HEY2; LHX3; MED13; LEF1; USP21; PHF8; USP22; MAPRE3; MAP3K2; THRAP3; MED16; ZNF711; DYRK1B; KDM3A; HEY1; MAFB; USP16; KLF2; SNX5; SPIN1; WNT6; NCOA3; WBP2NL; NFYB; ARID1B; PRDM2; KMT2B; DYRK1A; ING1; MSANTD1; MYRFL; WBP2; PRDM7; NFE2L1; FEZF2; PRDM4; MYBL2; PRDM13; SS18L2; NUP85; NFE2L3;	GO:0045893~positive regulation of transcription, DNA-templated	349	570	61.2280701754386	0	0	0	0	0	0	0
down	E2F8; ZBTB7C; NKX6-3; OVOL3; MEN1; SUPT5H; WWP2; ARNTL; WASL; AGRN; MEIS1; NR5A2; DDX3X; NFIB; E2F3; RFXANK; KMT2D; OVOL1; TNFSF11; PHOX2A; IRF6; IKBKB; CASK; TFEC; PPP1R12A; ZNF609; KDM6B; SMAD7; CHUK; PLSCR1; NKRF; OGT; TP73; HDAC3; TLR3; CLOCK; MAFG; PER1; TET3; CRX; HOXC11; ATMIN; RIPK2; FOXO3; GALR2; TLX2; MED14; SOX15; ZNF292; ST18; ZEB2; FOXD2; CCNT1; CCNT2; LMX1B; BRD4; TBL1X; LRP5; PROP1; PITX3; MAF; NR1I2; RPS6KA5; RPS6KA4; STK16; KLF7; CCNK; MTA2; PRPF6; NFAT5; CAMTA2; SOX30; KAT7; SIX3; YEATS4; NFATC1; ESRRB; DDX58; ECD; EGFR; FOS; MYC; HRAS; TGFB1; POMC; TNF; IFNB1; IL1B; PF4; ESR1; RAF1; NR3C1; MYCN; TP53; IL4; EDN1; JUN; RB1; SP1; GLI1; MET; NFIC; SERPINF2; HMGB1; HOXB7; PARP1; UBB; UBC; SETSIP; MYB; MYBL2; RARA; TGFB3; IRF1; ERG; VDR; ESRRA; SRF; SKI; XRCC6; IRF2; HCLS1; POU2F1; ETS1; LIF; MYOG; ATF2; FOSL1; FOSL2; VEGFA; HIVEP1; PAX1; TCF4; TCF3; CREB1; EPCAM; ZNF24; HMGA1; JUNB; JUND; CEBPB; XBP1; SPI1; ARF4; EGR1; ADCYAP1; ATF1; ATF4; ATF6; NCL; TNFRSF1A; TFEB; TFE3; SLC9A1; RXRA; NFKB1; HOXA5; BCL3; S1PR1; TAF1; FGFR2; USF1; NR4A1; ITGA6; SFPQ; PAX3; YY1; LMO2; LMO1; NFKBIA; PAX6; HMGB2; ACVR2A; MAPK3; ARNT; PIK3R1; POU1F1; ELK4; RBL1; ARID4A; NOS1; TLX1; AKT1; OTX1; OTX2; ELF1; GTF2H1; TNFSF8; CIITA; CTNNB1; GTF2F1; RORA; DRD3; ZNF76; SREBF1; PPARG; ZEB1; RBMX; BRCA1; MMP12; PBX2; PBX3; STAT3; ETV6; STAT1; STAT6; WAS; CDKN2B; GATA4; ATRX; NOTCH1; GALR1; RFX2; RFX3; RFX5; SOX9; NRIP1; NR2C2; SLC11A1; CDK8; EVX1; CEBPA; CEBPD; FLT3LG; GSK3A; CSRP3; CDK9; SMARCA2; SMARCA4; STAT5B; RPS6KA3; CCNH; ZNF131; ZNF143; FOSB; CEBPG; NRL; NR1H2; MLLT6; FOXA1; PKNOX1; HDAC4; CTBP2; WNT3A; PRDM15; SOX8; CD81; IL2; ACTR3; ACTR2; HNRNPK; CNBP; RPS27A; UBA52; PPP3R1; SUPT4H1; YBX1; RNF4; NKX6-1; JAG1; PRKDC; ELF3; SMAD3; FOXO4; HSF1; NFKB2; HNRNPU; FOXK2; RUNX1; FLI1; TFAP4; MC1R; POU4F1; POU5F1; SPIB; MEF2A; MEF2B; SP3; NHLH1; PAX2; CREM; KMT2A; CEBPZ; RELA; REL; UBE3A; EGR4; GRIN1; RNASEL; EXOSC9; RBPJ; GABPA; GABPB1; PAX8; PPARA; DHX9; EP300; DBP; TEF; SREBF2; FOXO1; TFCP2; SMARCB1; BPTF; NFIA; TCF15; TP53BP1; FOXI1; NFATC3; PRDM2; ZBTB17; KLF10; RLF; MAP2K5; MAPK7; GPS2; NR5A1; ATM; FZD5; SMAD4; SQSTM1; MED21; C1orf61; RIPK1; HDAC1; NEUROD1; SNW1; BMPR2; KLF5; RUNX2; CBFB; NFYC; IL18; VEZF1; TFDP1; TFDP2; E2F2; HES1; NFE2L1; GBX1; IRF3; RRP1B; NCOA6; MEF2D; MTF1; MORF4L2; TNIP1; PPP2R5B; IRF4; POU4F3; E2F5; PCBP1; NR6A1; RPS6KA1; SAFB; TAF7; MED1; NEUROD2; NCOA1; SMAD2; USF2; ZFHX3; ZIC1; E2F4; BATF; IL17A; TAF9; POU2AF1; NRF1; HIF1A; IFI16; ZNF750; RFX4; GLYR1; ARID4B; AKIRIN2; DCAF6; ZC3H12A; UTF1; HES5; MYSM1; DAB2IP; IER5; CREB3L3; TET2; ZNF746; JMJD6; CDC73; TAF2; CCDC62; FIGLA; CRTC1; TFAP2E; MACC1; RNF111; ZBTB49; CREB3L2; MED25; ASXL2; BHLHA15; PID1; SETX; MAVS; AKNA; TFAP2D; PCGF5; LDB1; BCL9L; NLRC5; METTL23; PPARGC1B; RFX6; TMPRSS6; CRLF3; ARID3B; SIRT2; ASXL1; MAML2; PELP1; SPIC; RNF10; PAF1; ZBTB38; NFATC2IP; ZMIZ2; FLCN; LILRB1; MAFA; NCOA7; CTCFL; GABPB2; FEZF2; SP7; DOT1L; LEO1; ZDHHC19; LMO7; PHIP; AUTS2; ARNTL2; TFAP2B; LPIN2; RTF1; NR4A3; MAML1; RREB1; CREBBP; EZH1; KAT2B; DDX17; COPS5; GATA6; SMARCC1; FOXJ1; ARHGEF2; IRF7; KAT5; MED12; WBP2; EAF2; SIRT1; FUBP3; RAX2; ZBED3; CDK5RAP3; MAML3; IFT74; NLRP3; IL17F; RBM14; CITED4; NODAL; CSRNP1; SIN3A; UHRF1; CDC5L; RIT2; ZBTB18; TBX5; ELF4; KLF6; NPAS2; ARID3A; ATF6B; CITED2; MESP1; PAGR1; IER2; GATA5; HELZ2; TBL1XR1; PRKD2; BCL11B; EGLN1; CSRNP2; IRF2BPL; NUCKS1; EPC1; DHX36; MIXL1; HIPK2; TP63; BCAS3; SMYD3; NANOG; MLXIP; BCL2L12; PATZ1; BEX1; BARX1; NOD2; SENP2; CHD8; GCM1; IL23A; IL26; HEYL; TCF7L2; PRDM10; ASH1L; TLR9; SIRT7; AATF; WWOX; PLAC8; GRHL1; FOXJ2; SENP1; CALCOCO1; ZFAT; CHD7; ZNF219; HEY2; LHX3; MLX; TBK1; SERTAD1; MED13; CNOT7; SALL4; LEF1; DDX41; POU2F3; PRDM4; AGO2; ELF5; AGO1; INO80; ZMIZ1; AKAP8L; MAFF; PLAGL1; CELA1; PLAGL2; FOXJ3; SATB2; HDAC5; RUVBL2; THRAP3; KLF13; NR2E1; MTF2; KDM3A; TRAF6; KLF12; NEUROG3; HEY1; MAFB; DMRT2; DMRT1; USP16; KLF2; FHOD1; SOX21; GMEB1; IKBKG; NCOA3; ONECUT3; MGA; SOX13; DLX4; TBX19; ZBTB24; TBX20; SSBP3; POU6F2; ZNF148; KAT6B; MED19; STAT4; CHCHD2P9; LHX1; LRP5L; NKX1-2; SETD3; CAMTA1; LHX5; KDM1B; STAT5A; EBF1; ZNF382; POU2F2; LAGE3; MAX; CTAG2; HMGB3; RAI1; STAT2; ZNF649; IKZF3; SOX10; TAF4; ZNF350; SMARCA5; ATAD2; TBR1; LPIN1; SOX1; PPARD; ZBED2; PPRC1; CTCF; ZNF835; IKZF1; PAXBP1; PTOV1; ASXL3; SBNO2; THRA; MEOX1; CRTC2; SOX6; PROX2; PCGF6; IKZF5; NCOA2; KAT8; LHX9; ZNF567; POU6F1; DR1; SS18L2; ZNF613; RELB; POU5F1B; KMT2C; ZNF564; SIM1; CRTC3; CDK13; RSF1; TEAD3; TAF1L; POU3F3; HMGB1P1; TBX4; LHX2; JUP; IKZF2; SS18L1; AHR; ATAD2B; ZNF740; DLX6; IKZF4; DPF2; TCF20; POU3F1; TBX6; ZNF462; KAT6A;	GO:0045944~positive regulation of transcription by RNA polymerase II	671	1138	58.9630931458699	0	0	0	0	0	0	0
up	IGF2BP3; MRPS14; RPLP0; MRPL3; RPL17; GGT1; RPS4Y1; RPL22; GGT2; RPS19; RPL5; RPL34; HARS2; RPS3A; RPL27; RPS23; RPL7A; RPL23; MRPS36; MRPS21; MRPS6; MRPL28; CPEB4; MRPL51; LARP4; RPS27L; MRPL55; MRPL10; PSTK; GUF1; GEMIN5; RPL39L; MRPL32; MRPL13; MRPL9; MRPL37; MRPL18; METTL17; PDF; FARSB; MRPS18A; RMND1; MRPL35; MRPL36; MRPL27; GGT7; MRPS33; MRPS17; YARS2; MRPL11; MRPS16; MRPS18C; MRPS18B; MRPL42; EEF1A2; GSPT2; HBS1L; RSL24D1; MRRF; MRPL24; MRPS5; MRPS11; MRPS7;	GO:0006412~translation	63	175	36	1.06786226833577e-4	0.0272132642575891	0.840407605180253	0.843611191985261	0.70520478540643206	0.840407605180253	0.259938297036149
down	ARHGAP10; ARHGAP32; MYO9A; MCF2L; ARHGEF11; SIPA1L1; ARHGEF9; SIPA1L3; OPHN1; SRGAP2; TRIO; RHOC; BCR; RAC2; VAV1; INPP5B; ARHGAP25; TSC2; ARHGDIA; ARHGDIB; VAV2; CHN2; CDC42; RHOA; RHOB; RAC1; RHOG; ARHGAP8; ARHGAP4; SOS1; SOS2; ARHGAP1; ARHGEF5; AKAP13; ABR; TIAM1; ARHGAP5; MYO9B; ARHGEF7; GNA13; ARHGAP19; ARHGEF6; RALBP1; TRIP10; RHOH; ARHGAP44; ARHGAP31; RALGAPA2; ARHGAP11B; ARHGAP15; FGD3; ARHGAP21; ARHGAP40; OBSCN; RAP1GAP2; ARHGAP17; RALGAPA1; ARHGEF18; RHOU; ARHGAP22; NET1; ARHGAP30; RALGAPB; ARHGAP12; RHOT2; RHOT1; TAGAP; ARHGAP18; PREX1; DEPDC1B; ARAP3; ARAP2; STARD8; ARHGAP45; ARHGEF1; ARHGEF2; SIPA1; ARAP1; DLC1; ARHGAP9; ARHGAP39; PLEKHG2; RHOF; ARHGEF3; ARHGAP35; FAM13B; ARHGEF12; GMIP; VAV3; ARHGAP26; STARD13;	GO:0051056~regulation of small GTPase mediated signal transduction	91	141	64.5390070921986	1.08670565834634e-4	0.0183924932675119	1	1	0.758960242363735	0.999999999973897	0.18030136090254
down	TRIM38; TNFSF11; AIM2; IKBKB; CHUK; TLR3; CLOCK; CFLAR; IRAK2; MAP3K13; RIPK2; LAMTOR5; TRIM13; RPS6KA5; RPS6KA4; FLOT1; ZBTB7A; BCL10; KRAS; TNF; IL1B; TFRC; CAT; ITGB2; ICAM1; PRKCB; UBB; UBC; HSPA1A; HSPA1B; EIF2AK2; NFKB1; CAPN3; RPS3; PRKCH; PRDX3; STAT3; PRKCI; IRAK1; RIPK4; TIRAP; PSMA6; RPS27A; UBA52; ADAM8; NFKB2; RELA; PRKCZ; DHX9; TRAF2; TRAF1; UBE2V1; RIPK1; IL18; TRIM14; FLOT2; TRADD; LRRFIP1; MTDH; TICAM1; ERC1; TRIM22; TAB3; RHEBL1; EDA; ARHGEF2; TRIM52; RAB7B; RNF31; NLRP3; TRAPPC9; CIB1; MYD88; TRIM62; CARD14; RBCK1; PRKD2; TRIM8; TRIM5; NOD2; NLRC4; TLR9; SPHK1; TERF2IP; TAB2; MALT1; SLCO3A1; PYCARD; ALK; TNFSF18; NOD1; TLR6; TRAF6; RIPK3; IRAK3; IKBKG; IL1RAP;	GO:0051092~positive regulation of NF-kappaB transcription factor activity	97	154	62.987012987013	1.26735798199329e-4	0.0207580972695836	1	1	0.780751559264879	0.999999999973897	0.203491344703346
down	CNOT1; PATL2; DDX3X; DAPK3; EIF4E2; DHFR; GAPDH; EIF4E; GZMB; RARA; NCL; EIF2AK2; RPS3; CALR; TIA1; SHMT1; EIF4A3; RPL13A; RGS2; IREB2; TOB1; RACK1; YBX1; BTG2; PURA; ILF3; CIRBP; CAPRIN1; GRB7; TRIM71; LARP1; GIGYF2; XRN1; ZNF540; CPEB3; RNF139; TSC1; CELF1; PUS7; CELF4; DHX36; PCIF1; LIN28A; INPP5E; EIF2AK3; PRG3; IGF2BP2; CNOT2; PAIP2; CNOT10; CNOT7; FXR1; FXR2; FMR1; CNOT8; CNOT3; PAIP2B; SAMD4B;	GO:0017148~negative regulation of translation	58	78	74.3589743589744	1.41533049966003e-4	0.0227233920761816	1	1	0.798593795707916	0.999999999973897	0.222757102915161
down	TK2; PIK3CD; PDXK; BCKDK; PPIP5K2; NADK; PGK1; TK1; PRKCG; CKM; PGK2; TOP1; PRPS2; MAPK3; DCK; EPHB2; AKT1; CIITA; CHKA; STAT3; PIK3CA; PIK3CB; MTOR; PI4KA; PIK3CG; AK2; ALDH18A1; ADK; PRPS1; TNK2; COASY; PAK2; CERKL; NADK2; LRRK2; NOL9; IDNK; PPIP5K1; TAOK1; N4BP2; SGMS1; NAGS; SGMS2; COQ8A; PANK1; DCAKD; CLP1; RFK; ITPKC; LRGUK; SEPHS2; PANK2; TOLLIP; TPK1; PANK3; FN3KRP; ETNK1; PANK4; NMRK1; UCKL1; LIMD1; AK3; ALK; CHKB; AK6; FAM20A; GK5; GK; FAM20B;	GO:0016310~phosphorylation	69	99	69.6969696969697	1.43209954985291e-4	0.0227233920761816	1	1	0.800617732453451	0.999999999973897	0.222757102915161
up	AQP12B; SLCO1B7; PSMD11; PSMD9; PSMA7; SLC16A4; ABCC9; CTNS; GJB3; PSMD10; ERLIN2; ABCC6; APOA1; GJB1; SLC10A3; SLC35E2B; CFTR; PSMC3; PSMB1; ABCB4; SLC6A2; AZGP1; PSMA1; PSMA2; PSMA5; PSMB4; PSMB6; ABCD3; SLC6A1; PSMC2; SLC16A2; GJA5; MPV17; PEX19; SLCO1A2; PSMD8; PSMD7; AQP5; AQP4; PEX3; PSMC1; SLC10A2; TUSC3; PSMD6; PSMD5; SLC18A3; ABCA11P; SLC35D3; ABCC10; GJC2; LRRC8E; SLC23A3; SLC16A13; SLC16A9; GPR155; ABCA12; ABCA13; SLC51B; SLC47A2; SLC22A15; SLC44A3; SVOP; MFSD9; SLC44A5; SLC7A14; SLCO2A1; ERLEC1; SLC47A1; ABCC11; MFSD14A; PSMB7; DERL1; SLC5A7; ABCG4; ABCG8; ABCG5; MFSD1; MRS2; ABCB6; ABCB9; SLCO1B3; CNNM1; SLC39A9; SLC22A14; SLC5A6; SLC4A4; SLC19A2; ABCB8; ATP6V0E2; ATP6V0E1; ABCB10;	GO:0055085~transmembrane transport	91	285	31.9298245614035	1.45345128681473e-4	0.0358820786432387	1	1	0.771927978427305	1	0.342741919100704
