DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
up	E2F8; NKX6-3; ARID3C; EFCAB7; OVOL3; HAX1; TLR4; APBB1; BMPR1B; MEN1; ETV2; PIK3R2; MEIS1; DLL1; DDX3X; E2F3; WNT7A; RFXANK; MEIS2; TNFSF11; PHOX2A; BACH1; TFEC; PPP1R12A; CHUK; PLSCR1; OGT; TP73; FOXN1; SOX12; YY2; MAFG; TET3; CRX; FOXO3; GALR2; NCK2; TRIAP1; TLX2; CREB3; SOX15; ZEB2; KDM1A; ZIC3; FOXD2; CCNT1; GREM1; CCNT2; GALR3; TBL1X; PROP1; PITX3; LRP6; MED6; FOXH1; GCM2; STK16; KLF7; CCNK; MTA2; ABLIM3; CAMTA2; SPDEF; TNKS; SIX3; YEATS4; FSTL3; NFATC1; ESRRB; EOMES; ONECUT2; MYC; POMC; TNF; IFNB1; IL1A; IL1B; CXCL10; ESR1; PLA2G1B; NR3C1; CD3D; WNT1; TP53; IGF1; APP; IL4; TFAP2A; RB1; NPM1; ADRB2; HEXB; SP1; GLI1; PFKM; INHBA; MET; SERPINF2; HOXC4; FGF2; HOXB5; HMGB1; CSF3; UBB; UBC; SETSIP; GLI2; GLI3; MYB; MYBL2; AR; CD28; TOP2A; VDR; SRF; BMP2; BMP4; RARG; OSM; GTF2F2; HGF; IRF2; DRD2; HOXB3; HOXB2; ETS1; ETS2; ATF2; FOSL2; VEGFA; HIVEP1; TCF4; CREB1; PPP3CB; NCK1; ZNF24; RHOQ; HOXB4; CEBPB; XBP1; ERCC2; ARF4; EGR1; NELFE; ATF1; ATF3; ATF6; NCL; ELK1; ERCC3; TFE3; WT1; SLC9A1; NFKB1; BCL3; IL11; HNF1A; S1PR1; BMP5; BMP6; NME2; GAL; ITGA6; GATA2; GATA3; CCNC; YY1; NFKBIA; HMGB2; MAPK3; ARNT; PIK3R1; ELK4; MSX1; SMARCA1; RXRB; RBL1; ARID4A; NOS1; HOXA7; TLX1; ELF1; CTNNB1; HOXD13; DRD3; ACVR1B; ACVRL1; PPARG; ZEB1; RBMX; BRCA1; GDNF; PBX3; STAT3; ETV5; ETV6; STAT6; TXK; CDKN2B; NR4A2; NAMPT; ATRX; YAP1; GALR1; P2RY1; CDX1; ID4; RFX2; RFX3; RFX5; CDK8; HOXA1; EVX1; CEBPA; GSK3A; MEOX2; CSRP3; ETV1; ASCL1; CDK7; STAT5B; RPS6KA3; LUM; CCNH; MNAT1; GTF2A2; ZNF131; ZNF143; CEBPG; NRL; CDH13; FOXA3; PAX9; DLX1; HDAC4; CTBP2; WNT3A; PRDM15; SOX8; FOXL2; ACTR3; ACTR2; ISL1; LMO4; HNRNPK; CNBP; RPS27A; UBA52; PPP3R1; RNF4; CX3CL1; JAG1; PKD1; FOXO4; HNRNPU; E2F1; RUNX1; TFAP4; POU4F1; POU5F1; SPIB; MEF2A; SP3; PAX5; NHLH1; NHLH2; CREM; CEBPZ; HSF2; ACVR1; REL; EGR4; RNASEL; EXOSC9; RBPJ; MEF2C; GABPA; GABPB1; DHX9; SREBF2; FOXO1; NFIA; TP53BP1; HYAL2; FOXF1; FOXF2; FOXC1; PRDM2; ZBTB17; KLF10; NOG; FZD5; SMAD4; PIN1; NEUROD1; PKD2; IRF5; BMPR2; KLF5; RUNX2; CBFB; IL18; TFDP1; E2F2; HLTF; HNF4G; ZNF268; IHH; MTF1; NFIX; MORF4L2; TNIP1; PRKD1; PPP2R5B; IRF4; POU4F3; RPS6KA1; SAFB; SIX1; SS18; TAF7; TCEA2; HMGN3; TWIST1; NCOA1; SMAD2; SMAD1; NFE2L2; BATF; HLF; MAPK14; TAF9; POU2AF1; HIF1A; ZNF750; RFX4; GLYR1; CDON; ARID4B; AKIRIN2; DCAF6; ZC3H12A; AKNAD1; PLAG1; CAPRIN2; TET2; JMJD6; CDC73; TAF2; CCDC62; FIGLA; MAMSTR; RNF111; ZBTB49; ASXL2; SCX; PID1; PCGF5; NFE4; CARM1; TMPRSS6; CRLF3; ASXL1; ZNF654; TTC5; SIX5; SPIC; RNF10; GLIS1; TET1; TNIP2; NCOA7; GABPB2; FEZF2; KLF14; GRHL3; CREB3L4; ZDHHC19; ZFPM2; GLMP; LMO7; CKAP2; PHIP; ARNTL2; LPIN2; RTF1; NR4A3; RORB; TFAP2C; HDAC2; KAT2A; KAT2B; FOXJ1; KAT5; MED12; MYDGF; WBP2; RGMA; EAF2; SIRT1; DDRGK1; RAX2; ZBED3; MAML3; NEUROD6; NLRP3; IL17F; RBM14; ZNF300; NR1H4; CSRNP1; UHRF1; TCF12; CDC5L; PARK7; GPER1; ZBTB18; TBX5; NDN; KLF6; MEIS3; LITAF; NKX3-1; EPAS1; SMO; ARID3A; MESP1; HTATIP2; GATA5; GLIS2; BARHL1; TBL1XR1; FOXP3; BCL11B; WDR61; PEG3; WWTR1; BRD8; CSRNP2; IRF2BPL; HIPK2; TP63; RGCC; NANOG; BCL2L12; ELL3; PATZ1; BEX1; SENP2; ZNF304; SLC40A1; GCM1; SIX2; IL23A; IL26; HEYL; RPRD1B; PRDM10; MED17; AATF; PLAC8; GRHL1; ZFAT; CHD7; RBPJL; PPARGC1A; ASH2L; LHX3; FBLN5; MLX; MED13; ZNF639; SIX4; CNOT7; MOSPD1; LEF1; FOXD3; DDX41; PRDM4; AGO2; AGO1; AKAP8L; MAFF; PLAGL1; ATP1B4; CELA1; TFR2; FOXJ3; SATB2; FOXA2; ATF5; RAX; THRAP3; KLF13; SALL2; ZNF175; MTF2; KLF12; NEUROG3; ZSCAN21; HEY1; MAFB; NR2E3; FHOD1; SOX21; CHCHD2; IKBKG; NCOA3; DDN; DLX4; ASCL2; LHX6; ZBTB24; THRB; TBX20; ZNF148; EBF3; MED10; STAT4; NPAS3; CHCHD2P9; LHX1; MYCL; NKX1-2; KDM1B; STAT5A; EBF1; HMGB3; NPAS1; NR1D2; DLX5; ZNF649; POU5F2; EBF4; ATAD2; TBX18; HOXC9; ZNF501; MECOM; SOX1; NFATC4; DLX3; MCRS1; ZNF835; PAXBP1; ZNF497; DLX2; ASXL3; SBNO2; SOX5; DPF1; PCGF6; GFI1; TEAD4; IKZF5; NCOA2; NR1D1; LHX9; ZNF567; DR1; SS18L2; HOXB9; ZNF613; RELB; ABRA; POU5F1B; SIM1; RSF1; HDX; TEAD3; TAF1L; POU3F3; SPAG8; EGR3; TNIP3; NFATC2; HMGB1P1; SSBP4; TEAD2; TAF9B; TBX4; LHX2; IKZF2; E2F6; SS18L1; AHR; SSBP2; ATAD2B; PHF10; DLX6; IKZF4; TBX21; LDB2; TBX15; DPF3; POU3F1; TBX6; KAT6A; ZNF691; SLC30A9; PROX1; TAF4B;	GO:0045944~positive regulation of transcription by RNA polymerase II	602	1138	52.8998242530756	0	0	0	0	0	0	0
up	PSMB11; PSMD12; IGF2BP3; PSMD14; PSMA7; XPO1; PSMD10; TNFSF13; HSPB1; VIM; UBB; UBC; HSPA1A; SCGB1A1; PABPC1; PSMB1; PSMA3; PSMA4; ZFP36; APEX1; PSMB8; PSMB9; PSMA5; PSMB6; PSMB5; YWHAB; NUP214; PSMC2; ANP32A; PSMD8; MAPKAPK2; PSMB3; PSMD7; PSMD4; PCBP4; PSMA6; PSME3; PSMC6; CACNG7; RPS27A; UBA52; YWHAZ; SET; EIF4G1; PRKCD; RNASEL; EXOSC9; PSMD2; EXOSC2; PSMD6; EXOSC7; PSMD5; PCID2; EXOSC6; RC3H1; ALKBH5; DCP2; XRN1; PUM2; TNPO1; EXOSC8; PSMB7; PSMD1; DCP1A; EXOSC5; EXOSC3; IGF2BP1; PSMD13; DIS3; EXOSC1; YTHDF2; IGF2BP2; FXR1; SAMD4A;	GO:0043488~regulation of mRNA stability	74	112	66.0714285714286	1.03498274947156e-4	0.0189385250215052	1	1	0.730923922007357	0.999999999999346	0.185709965896734
up	NUDT19; AGPS; PEX12; PEX7; PHYH; SLC27A2; GNPAT; PEX1; PEX10; PEX14; IDH1; MLYCD; CAT; ACAA1; UBB; UBC; IDE; AGXT; PEX2; EPHX2; NOS2; HMGCL; MPV17; HSD17B4; UBE2D3; UBE2D2; RPS27A; UBA52; EHHADH; PEX6; BAAT; ACOX1; TYSND1; ZFAND6; LONP2; ACOT4; PEX13; USP9X; ACOX2; DDO; DHRS4; PECR; DECR2; HAO2; PIPOX; AMACR; HACL1; HAO1; CROT; GSTK1;	GO:0006625~protein targeting to peroxisome	50	65	76.9230769230769	1.03594859594658e-4	0.0189385250215052	1	1	0.731045810970654	0.999999999999346	0.185709965896734
up	HMX2; SSPO; HMX3; SPATA31C2; KIF2A; HIP1; DLL1; APAF1; CRX; PAX4; SUV39H1; NUDT21; TLL1; SOX15; ZIC3; CREBL2; JAK2; GADD45B; FKBP6; VAMP5; GADD45G; RASGRP1; ZIC2; KRT6A; TFF1; INHBA; INHBB; FGF3; ANPEP; SRD5A1; MAL; YY1; ARNT; SRD5A2; STX2; BMP8B; COL15A1; ADCYAP1R1; BAG6; CENPF; FXR1; CAV3; HSD17B7; RBM11; FOXL2; TPPP2; KRTDAP; RPS7; PRAME; SIM1; FOXK1; MYT1; NHLH1; NHLH2; CREM; MECOM; GNA12; SLFN5; FHL1; CCIN; GNA13; ZNF268; CBX2; ODF1; SHB; INA; CSRP2; MEA1; UGCG; DUSP6; RNF151; ODF4; ABCB5; ZNF750; TMEM176B; MORN2; ZC3H12A; ACSBG2; HERC4; TAF7L; MEIG1; COL13A1; GGNBP1; NXN; ALKBH5; MYO7B; CPLX2; CXCL17; CHRDL2; SLCO4C1; CATSPERG; TTLL7; ILDR2; FCRLA; SCX; ARHGAP22; BMP8A; TAF8; ZSCAN2; PEG10; GGN; TXNDC2; TXNRD3; SLC22A16; NLRP14; SPATA24; RBM45; EGFL6; TBC1D21; ARHGAP24; EID2; ANKS4B; ZFP41; TEX19; TDRD9; CATSPER1; ANGPTL6; SPATA20; MYCBPAP; M1AP; SLC2A14; ABHD5; ANKRD49; GTSF1; TCP11; EDARADD; PTPRU; EDA; PBXIP1; KAZALD1; GMCL1; CALR3; APOLD1; TBATA; LRGUK; CFAP54; NEUROD6; UHRF2; PURB; RMDN3; TBCB; NOTCH4; TSNAX; SPAG8; RARRES2; CHRDL1; HTATIP2; RBM4; CADM1; SHCBP1L; TWSG1; ZNF541; RBM38; GGNBP2; SMOC1; ZHX3; SUV39H2; YY1AP1; USP42; NANOG; BEX1; FGF22; SRA1; SPAG4; CCDC87; PRMT7; SPATA6; NDRG3; SFMBT1; MOSPD1; DDX41; OSGIN1; ZHX1; TCFL5; NDRG4; NDRG2; EDAR; SRPK3; THSD7A; JAG2; TDRKH; CLIC4; EID1; TLL2; FER; DLX1; SPIC; ELF1; ELK1; DLX2; LCK; LYN; FST; SOX12; POU3F1; HES7; KIAA1522; FOXA2; ETS1; FOXD4L3; POU3F3; NKX6-3; ETV5; POU5F1B; ID2; NR1H4; VDR; FSTL3; ETV1; EYA4; HEYL; SOX1; BHLHE41; CDX2; NR2E3; NR1D1; POU4F3; TNK2; ID1; ETV2; DDX3X; ZFPM2; FOXA3; POU5F1; ETS2; FOXI3; NRG1; SPDEF; NKX3-1; POU4F1; FOXC1; DDX3Y; NR1D2; CDX1; ZFPM1; ELK4; FOXD4; ETV6; RBL1; FOXD4L1; DDX4; ETV3; HNF4G; ID3; FES; FOXD3; EYA2; POU5F2; HEY1; FOXD2; FSTL5; RBL2; FSTL1; SPIB; RXRB; ETV7; FSTL4; SOX7; FYN; GABPA; THRB; DLX5; HES2; EYA3; NKX1-2; SOX21; FOXE3; HCK; BHLHE40; DLX6; ID4; RARG; HDX; PPARG; DLX4; DLX3; FOXE1; RB1; ONECUT2;	GO:0030154~cell differentiation	279	572	48.7762237762238	1.04129347197279e-4	0.0189385250215052	1	1	0.731658994075334	0.999999999999346	0.185709965896734
up	SFI1; PLK4; CEP290; NPHP1; SSNA1; NPHP4; OFD1; HAUS5; CEP152; TUBB4A; CDK1; TUBB; HSP90AA1; PRKACA; TUBG1; CETN2; PAFAH1B1; CSNK1D; NEK2; PLK1; ACTR1A; YWHAG; YWHAE; RAB11A; DYNLL1; TUBA4A; TUBB4B; DCTN2; DCTN1; IQCB1; MAPRE1; ODF2; TMEM67; KIF24; CEP162; CEP135; RPGRIP1L; HAUS3; TTBK2; TCTN3; TUBA1A; CLASP1; CNTRL; SDCCAG8; CEP57; CEP97; CEP70; NEDD1; ALMS1; FBF1; HAUS1; TCTN2; CEP63; RAB3IP; CDK5RAP2; CEP89; B9D2; HAUS8; CEP41; HAUS4; CENPJ; HAUS2; MKS1; TMEM216; CEP83;	GO:0097711~ciliary basal body-plasma membrane docking	65	95	68.4210526315789	1.29367589778107e-4	0.022082057106864	1	1	0.760410106781358	0.999999999999346	0.216535240605528
up	E2F3; PPM1D; POLR2D; MED7; MED6; MED26; ESRRB; NPPA; ESR1; NR3C1; CDK1; AR; THRB; VDR; CDK4; RARG; GTF2F2; CCNB1; TCF4; ERCC2; POLR2E; ERCC3; NR1D1; CCND1; CCNC; RXRB; GTF2E1; GTF2E2; POLR2B; PPARG; CDKN1A; NR4A2; YAP1; CDK8; TAF6; CDK7; NR0B1; CCNH; MNAT1; POLR2J; GTF2A1; GTF2A2; PTEN; POLR2G; POLR2L; GTF2I; GTF2B; ZNF45; RBPJ; GTF2H2; GTF2H3; RUNX2; CBFB; E2F2; HNF4G; NR1D2; NR0B2; TAF5; TAF13; TAF11; TAF7; TEAD4; TEAD2; TAF12; TAF9; TAF3; TAF2; MED27; GTF2H5; NR2C2AP; TAF1L; NR4A3; ESR2; TAF4B; RORB; KAT2B; MED12; NRBF2; MED30; MAML3; NR1H4; NOTCH4; TBX5; TEAD3; MED10; WWTR1; MED20; TAF9B; MED4; MED17; PPARGC1A; MED13; MED23; GTF2A1L; THRAP3; MED31; NR2E3;	GO:0006367~transcription initiation from RNA polymerase II promoter	97	161	60.2484472049689	1.30085756152365e-4	0.022082057106864	1	1	0.761222084908792	0.999999999999346	0.216535240605528
up	MEN1; CIT; NDC80; AURKA; PPP1R12A; XRCC2; ENSA; BUB1B; OFD1; YEATS4; HGF; CLIP1; NUP214; CETN2; CENPF; NEK2; NEK3; NEK4; KIF11; PPP5C; PLK1; CDH13; ARPP19; CLTC; SRSF2; CENPE; IK; DCTN1; KIF22; NOLC1; CENPW; PBRM1; KIF18B; PHF13; SKA3; DIS3L2; SKA1; CDCA5; MASTL; VCPIP1; PBK; CDC5L; RNF2; NUP88; PKMYT1; CDC6; TBCD; RAB6C; CDT1; AZI2; PRDM5; KIF15; NUDT15; ANAPC11; CDC23; TPX2; SUGT1; TUBD1; TUBA1B; TUBB2B; MYBL2; WDHD1; TUBB4B; TUBAL3; PLK4; PLK3; ORC1; TUBB8; TUBG2; MYB; TUBB3; TUBGCP3; TUBA4A; TUBA1A; TUBB1; TUBGCP4; ZNF830; TUBG1; TUBE1; TUBB; CDC14B; TUBGCP5; TUBA1C; TUBB4A;	GO:0000278~mitotic cell cycle	84	134	62.6865671641791	1.37017907423376e-4	0.0228774981492964	1	1	0.769093198928191	0.999999999999346	0.224335284626657
up	TRGV8; TRGV4; TRDV2; IRGM; SSC5D; SIGLEC16; TBKBP1; TLR4; PIK3CD; DDX3X; PPP6C; ADGRB1; RIOK3; SH2D1B; AIM2; CHUK; POLR3G; HMGB3; PJA2; TLR5; PQBP1; SH2D1A; ANKRD17; PRDM1; VNN1; TTC4; NCR2; BCL10; C1R; JCHAIN; C1QA; C1QB; TRGV3; C4BPA; ANXA1; S100B; CYBB; APP; ARG1; S100A8; SERPING1; CFI; S100A9; LYN; CD55; CD14; KRT16; HMGB1; CSF1; C1S; C4A; C4B; SAA1; NLRP2B; CHGA; CLU; ITGAM; RNASE3; DEFA4; XRCC5; CR1; HK1; TRIM21; CR2; C4BPB; GATA3; PTX3; HMGB2; CD6; TRIM23; PPARG; IFI27; MATR3; SYK; KIR2DS4; CAPZA2; PIK3CG; CX3CR1; CASP4; JAK3; CAPZA1; CRISP3; USP14; TIRAP; DEFB1; B2M; LCN2; S100A12; ARID5A; BTK; C1QBP; DHX9; SIGLEC14; TRIM32; NAIP; SKP2; SERINC3; TRIM29; TRIM14; TTLL12; TRIM25; AGER; PRKD1; TLR1; MPEG1; TKFC; CD300E; AKIRIN2; COLEC12; DCST1; SDHAF4; CLEC6A; SIGLEC15; TRIL; NLRP9; ZC3HAV1; METTL3; SERINC5; NRROS; CLEC10A; APOBEC3F; MCOLN2; LILRA2; CD177; DEFB124; DEFB108B; HAVCR2; CLEC4C; CACTIN; PYDC1; CLEC4D; DDX1; RNASE6; TMEM106A; APOBEC3D; OTULIN; TIFA; ITCH; PGLYRP4; PGLYRP3; NLRP3; DEFB118; RBM14; NR1H4; WRNIP1; SRPK1; CD180; GPER1; TRGV9; MAP3K5; RARRES2; POLR3C; TRIM62; CHID1; LGR4; TRIM8; TRIM31; TRIM15; TRIM4; TOLLIP; POLR3F; CLEC4M; LY9; IL23A; IL1RAP; NLRC4; CYLD; DDX21; TLR8; APOBEC3C; ZCCHC3; POLR3E; POLR3B; IRAK4; NLRP2; LYAR; CLEC5A; TLR7; IL36B; IL36G; IL36RN; MARCO; IL36A; CD84; FBXO9; CLEC4E; TRIM35; ZBTB1; POLR3K; POLR3H; YTHDF2; IKBKG; LY96; IGHV3-15; MALT1; IGHV3-16; IGHA1; RELB; IGHV3-66; IGHV3-48; IGHV2-70; IGHV1-69-2; IGHV2-26; IGHV4-59; IGHV3-23; IGHV4-39; IGHV3-53; IGHV1-3; TRBC2; IGHV4-4; IGHV3-30; IGLC3; IGHV3-49; IGHV1-2; IGHV3-21; IGHV6-1; IGHV5-51; IGHV1-58; IGHV3-7; IGHV3-33; IGHV3-72; IGHV1-18; IGHV1-46; IGHG1; IGHG4; IGHA2; IGHV3-64; IGHV1-45; FCER1G; IGHV3-74; IGHV1-24; MYD88; IGHV3-73; IGHV4-31; IGHG3; BPI; IGHV3-11; ANKHD1; IGHV4-34; IGKC; IGHV2-5; IGHE; IGHD; IFNL4; NFKB1; IGHG2; IGHV3-43; REL; IGHV3-20;	GO:0045087~innate immune response	249	505	49.3069306930693	1.42914304952391e-4	0.0232629462490042	1	1	0.775814634476482	0.999999999999346	0.228114964056307
up	PSMB11; PSMD12; PSMD14; UBE2C; PSMA7; UBD; BUB1B; PSMD10; CDK1; CCNB1; ERCC2; ERCC3; PSMB1; PSMA3; PSMA4; PSMB8; PSMB9; PSMA5; PSMB6; PSMB5; CDC27; PSMC2; PSMD8; PSMB3; PSMD7; UBE2E1; PLK1; PSMD4; ANAPC15; PSMA6; PSME3; PSMC6; SKP1; TFAP4; XPC; CDC20; CDC16; PSMD2; MAD2L1; CUL1; PSMD6; PSMD5; DDB1; NEK11; ANAPC16; ATAD5; PSMB7; PSMD1; ANAPC1; ANAPC11; CDC23; ANAPC7; ANAPC4; FBXO5; ANAPC10; PSMD13; BTRC;	GO:1901990~regulation of mitotic cell cycle phase transition	57	80	71.25	1.53704911001529e-4	0.0240706354828174	1	1	0.788082640707952	0.999999999999346	0.236035113059267
up	SHISA3; SSC5D; HACD1; ARVCF; LEFTY2; ACKR2; ENC1; MRAS; HMGB3; RS1; GALR2; EDIL3; PRICKLE3; RAD21; DIAPH2; GADD45B; GCM2; CREG1; RECQL4; SPDEF; GADD45G; EYA4; PAEP; HOXC6; CSF3; PIM1; FGF3; VCAN; OSM; EDN3; HOXB2; FLG; MMP11; ACRV1; GNRHR; HOXA11; TLX1; HOXD13; CUX1; MYCNOS; THPO; LEPR; HOXA1; MEOX2; AGFG1; FOXA3; TCL1A; RBM11; HUNK; PRDM15; TBX4; VSX2; HILS1; NANOS3; FGD1; BEX3; CENPE; ID2; ZNF45; ID3; PAX5; CREM; CD164; MCL1; C19orf57; FLII; CCIN; ZNF267; ODF1; WTAP; PCOLCE; PDCD1; CSRP2; HLF; ZNF74; ODF4; SPRED3; ZNF260; CEP55; ODF2; ACSBG2; TAF7L; ERMARD; ZMYM4; ANO1; GGNBP1; TSHZ3; DIEXF; RNF43; KCTD11; TXNDC8; MCTP2; CCSAP; FIGLA; TBPL2; LCLAT1; SLCO4C1; CATSPERG; CBLL1; G2E3; BHLHA9; CATSPER4; SPRED2; ZSCAN2; ZAR1; GGN; TXNDC2; TXNRD3; SLC22A16; NLRP14; SPATA24; PAQR7; CATSPERD; DZIP1; EGFL6; GPR65; CDK20; WDFY3; GCNT2; LTBP4; MTURN; RYBP; GPR161; ZFP41; KDM1B; TDRD9; PHC3; CATSPER1; SPATA20; MYCBPAP; PIWIL2; SLC2A14; CHURC1; CACTIN; TCP11; EDARADD; DDX1; DAZL; DLX4; USP7; PTP4A1; PBXIP1; CREB3L1; DDX11; KAZALD1; GMCL1; RADIL; ZFR; TBATA; CATSPER2; STRBP; EYA3; SORT1; TSNAX; NKX3-1; PRRX2; EBF4; WDR18; TSSK6; TDRD1; CADM1; ZNF541; NXF5; NELFA; EBF3; SCUBE2; DDX4; TSHZ2; OLFML3; MBNL3; SPATA6; PAQR5; DONSON; POGK; SUCO; DKK2; NKX1-2; PLEKHB1; EBF1; DDX25; GTF2IRD1; HOOK1; TUBD1; OSGIN1; ANGPTL2; TBX21; TCFL5; SPATA2; SUFU; DRG1; ZNF256; WIF1; POMT1; CFAP20; TLL2; NR1H4; EPHB4; EPHA8; NR1D1; RARG; CDH12; TYRO3; CDH11; ZFX; ALK; IGF1R; EPHA1; ROR2; INSR; VDR; FSTL3; NTRK1; RET; PDGFRB; THRB; CDH3; CDH6; MERTK; LMTK2; RYK; MEF2C; CDH15; NR1D2; BCL11A; EPHA7; DDR2; FST; FSTL4; PDGFRA; CDH13; PTCD2; FSTL5; MEF2A; LDB2; BCL11B; EPHA3; EPHB6; FGFR1; FSTL1; NTRK2; FGFR4; MUSK; EPHA6; CDH1; CDH2; CDK2; CDH9; PPARG; MET; CDH24; EPHB3; KDR;	GO:0007275~multicellular organism development	252	513	49.1228070175439	1.55980553938728e-4	0.0240706354828174	1	1	0.790665427915413	0.999999999999346	0.236035113059267
