DGE	Genes	Process~name	num_of_Genes	gene_group	percentage%	P-value	Benjamini and Hochberg (FDR)	Hommel singlewise process	Bonferroni single-step process	Hommel singlewise process_1	Hochberg step-up process	Benjamini and Yekutieli
up	PES1; MPHOSPH10; NOP56; NVL; RRP8; SUV39H1; DKC1; UTP20; POP7; RPS17; RPS2; RPL35A; RPL7; FBL; EIF4A3; RPS27; RPL5; RPS9; RPL14; GEMIN4; RPL26; RPL27; RPS7; RPS16; RPS14; RPS6; RPS15; RPS24; RPS28; RPL11; NOP14; RPP38; RPP30; EXOSC10; TBL3; EXOSC2; FRG1; PDCD11; BMS1; NOLC1; EXOSC7; PWP2; WDR74; ERI1; WDR75; DHX37; PELP1; RBFA; DDX51; UTP15; DDX17; UTP4; ISG20; EXOSC8; RRP36; DDX27; WDR18; UTP14A; WDR12; REXO4; XRN2; DDX47; SENP3; WDR55; ISG20L2; EXOSC4; EXOSC5; UTP3; DDX21; DCAF13; IMP3; DDX56; CHD7; NOB1; PA2G4; RCL1; DDX52; WBP11; FCF1; UTP11; EXOSC1; LAS1L; DDX54; DDX10; EBNA1BP2; POP4; MDN1; RRP1; MRTO4; ESF1; RRP7BP; PIH1D2;	GO:0006364~rRNA processing	92	139	66.1870503597122	1.04591001059751e-4	0.0535752571887301	1	1	0.810069148751373	0.999999989898324	0.523520306033756
up	FEZF1; CNOT1; NOTO; CBX4; SUPT5H; WWP2; WNT10B; ARID1A; BHLHE40; OVOL1; ZNF263; XPO1; ZBTB5; HDAC3; FOXP2; PER1; CBFA2T2; SUV39H1; KLF4; SNAI2; SORBS3; MAFK; TBL1X; PROP1; ZNF217; NCOR1; E2F6; HSBP1; FOXH1; PRDM1; ZNF189; PSMD10; URI1; PHF14; DKK1; TRIM37; ZNF202; ZNF205; ZBTB7A; KLF8; IL33; TBX6; MYC; EPO; EDN1; ENO1; NFIC; HMGB1; FBP1; ZGLP1; UBC; GLI2; NR2F6; PCNA; TPR; BMP4; SKI; NR2C1; RARG; HCLS1; ATF2; VEGFA; HIVEP1; TCF3; GCFC2; YBX3; HOXB4; PTPN2; DDX5; EGR1; ATF3; WT1; FST; BMP6; HNRNPA2B1; SFPQ; CCND1; NR2F2; EDNRB; CDK2; ZFP36; RPL10; CALR; ELK4; MZF1; CIITA; CTNNB1; PHB; RFC1; DDIT3; SOX6; PPARG; ZEB1; IFI27; VHL; STAT3; LEP; ELK3; STAT1; STAT6; FRK; NR4A2; NKX2-1; NOTCH1; SOX2; SOX9; NRIP1; NR2C2; CTCF; ERF; SMARCA2; SMARCA4; HCFC1; ZNF131; HMGA2; NKX2-5; FOSB; ATN1; FOXG1; FOXA1; PER3; GSC; KLF3; PCBP3; FOXL2; COPS2; RPS14; CNBP; RPL23; RPS27A; UBE2I; YBX1; IGBP1; NKX6-1; BTG2; HAMP; FOXK1; RBM10; CDK6; PURA; HSF1; HNRNPU; MDM2; E2F1; FOXK2; RUNX1; SATB1; SP2; SP3; PPARD; ARID5A; RELA; NOTCH2; ZBTB16; EN1; GABPA; C1QBP; KHDRBS1; PPARA; PPID; EP300; BPTF; POU4F2; DLG1; NFX1; PRDM2; KLF10; REST; MAP2K5; GPS2; TRIM28; ZNF177; CTBP1; ORC2; SQSTM1; HDAC1; TDG; SNW1; CUL3; ACVR2B; KLF5; CBFB; FHL2; HES1; ZNF268; IRF3; POU6F1; DRAP1; SUZ12; SHH; TGIF1; NCOA2; MED1; SMAD2; VPS72; EZH2; ZFHX3; CRY1; ZNF239; IFI16; LRRFIP1; ZNF568; AKIRIN2; VAX1; DAB2IP; E4F1; WWC2; OTUD7B; NIPBL; HMBOX1; ZNF746; ATF7IP; BCOR; MED25; MEPCE; CXXC5; NRARP; MTDH; MYPOP; CIR1; IRF2BP1; SIRT2; PARP9; BCL6B; PIAS4; SDR16C5; ZGPAT; ESX1; EID2; PAF1; MCPH1; KDM2B; OSR1; TCP10L; ZNF431; PPP1R13L; HDAC7; TFAP2B; RTF1; ESR2; TFAP2C; RREB1; HDAC2; DPF2; CREBBP; EZH1; N4BP2L2; JARID2; SEMA4D; FOXJ1; IRF7; KAT5; HDAC10; E2F7; DNAJA3; AURKB; PAWR; MAEL; ZNF668; ZBTB45; EHMT2; NSD1; PRMT6; ZNF354B; HEXIM2; PURB; PHF12; NACC1; TRIB3; NODAL; SIN3A; SPEN; UHRF1; MNT; CDX2; SMAD5; NPAS1; MDFI; ASCL2; FOXC2; CITED2; TCF25; ZKSCAN3; ZNF692; MXD3; SCRT1; KLF16; FOXP3; FOXQ1; NKX6-2; ANKRD2; GZF1; IRF2BPL; EPC1; HIPK2; TP63; TXNIP; PLK3; SUV39H2; SUDS3; EHMT1; SMURF2; TRPV4; CBX8; CHD8; HMX1; MYOZ1; DMAP1; TCF7L2; KMT5A; BATF3; DLL4; SIRT7; SMYD2; DUSP22; TENM2; DNAJC17; RLIM; WWOX; TFCP2L1; CNOT2; LMCD1; H2AFY2; IMPACT; MBD2; DNMT3B; VAX2; MOSPD1; SALL4; FOXD3; RCOR1; HDAC9; ZHX1; YEATS2; HSF4; TBX20; TIMELESS; TRIM33; DICER1; PKIG; ZBTB32; ZBTB12; STRAP; NOC2L; TBX22; MTF2; NFE2L3; LOXL2; NEUROG3; DMRT1; KLF2; HCFC2; NCOR2; EID1; DNMT3A; ZHX2; ID1; KDM1B; ZFPM2; INSM2; NR0B1; ZFHX2; ID2; CUX1; NFIA; SIN3B; CC2D1B; SRY; PAXBP1; TBX4; ZNF835; SREBF1; DLX2; NFKB2; ASCL5; HES4; MTA2; SOX8; CIC; HES6; IGHMBP2; MECP2; ZNF296; ZNF382; ZNF497; MGA; PCGF1; ZHX3; TBX18; ANKRD33; MBD1; NR0B2; PCGF6; RIPPLY1; E2F4; E2F5; RIPPLY2; ZNF649; MTA1; SATB2; DNAJB5; SOX10; RARB; ZNF564; JUN; ZNF691; MIER2; SKOR2; MIER3; THRA; HOMEZ; LDB1; ASCL4; BRMS1L; JUNB; GATAD2A; RIPPLY3; TBR1;	GO:0000122~negative regulation of transcription by RNA polymerase II	418	847	49.3506493506493	1.11045224145734e-4	0.0535752571887301	1	1	0.820462151009526	0.999999989898324	0.523520306033756
up	TMEM129; UBA6; KBTBD13; WWP2; SOCS7; SOCS3; SOCS6; ENC1; UBE2L6; TRIM24; UBD; SOCS1; RNF113A; MED7; KLHL41; PEX10; CCDC22; SOCS5; PDCD6; PEX14; MYCBP2; ARIH2; HERC2; BCL10; HLA-A; RAB40AL; FBXO45; UBC; PCNA; UBA1; HIST1H2BO; AKT1; BRCA1; VHL; CCNF; UBA7; USP5; ARRB1; CDC34; UBE2A; PEX5; UBE2E1; VCP; RAG2; UBE2G2; UBE2M; UBE2K; UBE2N; DCAF7; UBE2H; UBE2D2; RBX1; RPS27A; RACK1; PRKDC; XIAP; MDM2; ZBTB16; RAB40B; NFX1; TRIM32; CBLB; TRIM28; MKRN4P; OS9; BIRC3; MED21; CUL3; CUL4A; TNFAIP1; KEAP1; HLTF; CUL7; HERPUD1; LRRC41; MED1; HERC1; NEUROD2; UBE2V2; NEDD8; DDB1; HIF1A; UBE2S; UVSSA; HERC4; DCAF17; DCAF10; HECTD3; UBR4; RNF220; RNF213; E4F1; KLHL10; MED27; RFWD3; TRAF7; KLHL17; KLHL24; TRIM72; UBR3; CBLL1; KCTD9; RRAGA; DET1; UBE2Q1; SYVN1; ZNF598; DTX2; CAND1; ZC3HC1; FBXO11; MIB1; SIAH3; CUL9; UBR1; AMN1; TRIM22; UBE2J2; RNF175; KLHL36; FBXL6; ARRDC1; TRIML2; PAF1; UBR7; DTX3; TRIML1; WDSUB1; KCTD6; RNF169; RNF214; FBXO25; TRPC4AP; DCAF4; NSMCE1; LRRC29; TRIM41; LEO1; SOCS4; ASB10; ASB17; ASB12; KCTD13; RTF1; PEX13; USP7; MED12; FBXW7; FBXO32; UBE2E3; FBXW5; MUL1; SPSB4; C18orf25; SPSB1; RSPRY1; TRIM11; TSPAN17; MED30; ITCH; VCPIP1; NEURL4; LRR1; C10orf90; RAB40C; SPSB2; EPAS1; UBAC1; MED10; DERL1; HERC2P3; RNF26; TRIM9; WDR61; BTBD1; WWP1; IRF2BPL; GAN; KCTD10; FBXL15; UBE2Z; MED20; SMURF1; CCNB1IP1; JADE2; BIRC6; RAD18; CISH; ATG3; DCAF13; RLIM; ASB6; DCAF16; WSB2; MED11; KCMF1; KLHL9; SAE1; PEF1; MALT1; FBXL17; KLHL3; HERC5; MID2; FBXO3; FBXO5; FBXO4; RNF150; STUB1; TRIM33; BTRC; DTX4; KLHL20; NOSIP; HECTD4; ARIH1; NUB1; RNF215; MGRN1; MIB2; HUWE1; CHFR; CDC27; CDC16; DCAF15; CAND2; HECW1; DTX3L; RNF126; ISG15; ANAPC7; CNOT4; SMURF2; UHRF1; CDC23; RNF8;	GO:0016567~protein ubiquitination	236	444	53.1531531531532	1.5008118776727e-4	0.0615457937502281	1	1	0.863991175527706	0.999999989898324	0.601405844225936
up	PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; XPO1; PSMD3; PSMD10; TNFSF13; PARN; UBC; HSPA1A; HSPA8; PABPC1; PRKCA; PSMC3; PSMA1; PSMA2; PSMA3; PSMA4; ZFP36; APEX1; PSMB8; PSMA5; AKT1; PSMC2; PSMB10; PSMC4; ZFP36L2; PSMD8; MAPKAPK2; PSMB3; PSMB2; PSMD7; PSMD4; PCBP4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; RPS27A; EIF4G1; PSME1; FMR1; ZFP36L1; PSMD2; PABPC4; EXOSC2; HNRNPD; PUM1; PSME4; PSMD6; EXOSC7; ELAVL1; PSMD5; PCID2; ALKBH5; XRN1; SERBP1; PUM2; PSMF1; KHSRP; EXOSC8; PSMD1; RBM24; EXOSC4; EXOSC5; PSME2; PSMD13; CARHSP1; EXOSC1; YTHDF2; SAMD4B; FXR2; ZC3H14;	GO:0043488~regulation of mRNA stability	76	112	67.8571428571429	2.2989347447322e-4	0.0852458152638453	1	1	0.910003042290839	0.999999989898324	0.832994886759276
up	PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; IKBKB; IRAK2; PSMD3; RIPK2; RPS6KA5; RPS6KA4; PSMD10; IL1A; UBC; IL1R1; PSMC3; EGR1; PSMA1; PSMA2; PSMA3; PSMA4; IL1R2; PSMB8; PSMA5; PSMC2; PSMB10; MAP3K8; PSMC4; PSMD8; PSMB3; PSMB2; IRAK1; PSMD7; PSMD4; PSMA6; UBE2N; PSME3; PSMC1; PSMC5; PSMC6; RBX1; RPS27A; RELA; PSME1; PSMD2; UBE2V1; SQSTM1; PSME4; PSMD6; TAB1; PSMD5; PELI3; TAB3; TNIP2; PSMF1; PELI1; PSMD1; MAP3K3; IL1RL2; NOD2; PLCB1; TAB2; PSME2; PSMD13; NOD1; BTRC; IKBKG;	GO:0070498~interleukin-1-mediated signaling pathway	67	95	70.5263157894737	2.42520100323884e-4	0.0852458152638453	1	1	0.913088177719424	0.999999989898324	0.832994886759276
down	PIK3CD; CCL22; FOXO3; JAK2; KRAS; TNF; IL1B; IL2RA; PF4; CXCL10; ANXA1; CSF2; TP53; ITGB2; IL6; FCER2; HCK; VIM; IL6R; HMOX1; CSF1; ALOX5; UBB; CXCL8; CCL3; ITGAM; PIM1; OSM; HGF; MMP9; IL2RB; PRKACA; IL1RN; TNFRSF1A; ITGAX; FPR1; IL10; CBL; IL32; PRTN3; PIK3R1; IL12A; CCR1; CDKN1A; IL6ST; TXLNA; OPRD1; BCL6; CCR2; CD86; STAT5A; PIK3CA; PIK3CB; CRKL; FASLG; CEBPA; FLT3LG; STAT5B; JAK3; UBA52; GRB2; YWHAZ; IL13RA1; CCL20; IL5RA; PLP2; BCL2L1; IL10RB; FOXO1; STX3; LRP8; STAT4; IRF4; BATF; IL31; RHOU; IFNL1; IFNLR1; IFNL2; IL22RA1; ZNF675; NDN; NANOG; IL1RAP; IL36B; IL36RN; IL19; GAB2; IRAK3; IFNAR1; IFNA21; IFNA1; IFNGR1; IFNA5; IFNB1; IFNGR2; IFNW1; IFNAR2;	GO:0019221~cytokine-mediated signaling pathway	98	278	35.2517985611511	2.91351193275835e-4	0.890377857207147	1	1	0.99999999244991	0.999999992449909	1
up	PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; AURKA; PSMD3; BUB3; PSMD10; UBC; PSMC3; CDK2; PSMA1; PSMA2; PSMA3; PSMA4; PSMB8; PSMA5; CDC27; PSMC2; PSMB10; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; UBE2E1; PSMD4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; RPS27A; PSME1; CDC16; PSMD2; MAD2L1; CUL3; PSME4; PSMD6; PSMD5; UBE2S; FBXO31; CDC26; PSMF1; AURKB; PSMD1; ANAPC1; CDC23; ANAPC7; ANAPC5; ANAPC4; ANAPC2; FBXO5; PSME2; FZR1; ANAPC10; PSMD13;	GO:0031145~anaphase-promoting complex-dependent catabolic process	59	81	72.8395061728395	3.06875850467514e-4	0.100675737343376	1	1	0.92609312286325	0.999999989898324	0.983771158363476
up	PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; UBD; PSMD3; BUB3; PSMD10; PSMC3; ERCC2; ERCC3; PSMA1; PSMA2; PSMA3; PSMA4; PSMB8; PSMA5; CDC27; PSMC2; PSMB10; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; UBE2E1; PSMD4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; TFAP4; PSME1; CDC16; PSMD2; MAD2L1; PSME4; PSMD6; PSMD5; DDB1; CDC26; PSMF1; ATAD5; PSMD1; ANAPC1; CDC23; ANAPC7; ANAPC5; ANAPC4; ANAPC2; FBXO5; PSME2; FZR1; ANAPC10; PSMD13; BTRC;	GO:1901990~regulation of mitotic cell cycle phase transition	58	80	72.5	3.73128599530981e-4	0.118462312147868	1	1	0.939475037107375	0.999999989898324	1
up	PSMD11; PSMD12; PSMD9; PSMD14; DVL1; DVL2; PSMA7; WNT9B; PSMD3; FZD6; FZD7; GPC4; PSMD10; AP2A1; WNT11; PFN1; PSMC3; PSMA1; PSMA2; PSMA3; PSMA4; PSMB8; PSMA5; PSMC2; PSMB10; WNT5A; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; PSMD4; PSMA6; PSME3; PSMC1; PSMC5; PSMC6; RAC1; AP2B1; CLTC; ROR2; PSME1; PSMD2; FZD5; FZD2; PSME4; PSMD6; PSMD5; VANGL1; PSMF1; DVL3; MED12; AP2M1; PRICKLE1; PSMD1; SMURF2; SMURF1; CELSR2; PARD6A; FZD3; PSME2; PSMD13;	GO:0060071~Wnt signaling pathway, planar cell polarity pathway	62	88	70.4545454545455	4.11195219415572e-4	0.122635859075396	1	1	0.943582743515517	0.999999989898324	1
up	SNAP23; PSMD11; PSMD12; PSMD9; PSMD14; PSMA7; IKBKB; TAPBP; PSMD3; PSMD10; HLA-B; HLA-H; HLA-A; ITGAV; HLA-C; CYBA; HLA-E; NCF1; PSMC3; ITGB5; PSMA1; PSMA2; PSMA3; PSMA4; CALR; PSMB8; PSMA5; PDIA3; HLA-F; PSMC2; PSMB10; PSMC4; PSMD8; PSMB3; PSMB2; PSMD7; PSMD4; PSMA6; PSME3; B2M; PSMC1; PSMC5; PSMC6; TAP1; TAP2; PSME1; PSMD2; PSME4; PSMD6; PSMD5; PSMF1; PSMD1; PSME2; PSMD13; IKBKG;	GO:0002479~antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	55	75	73.3333333333333	4.28079069174192e-4	0.123916299965071	1	1	0.945224215948503	0.999999989898324	1
